scene,seq,N_req,N,method,frac,n_cand,kept,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,grid_voxel
office_4,seq_0002,2,2,A_point,0.5,16013,8006,8006,51842,0.14424584679298275,0.256867827905232,0.20055683734910737,0.5379715213589807,0.3387793680799352,0.4157478577926088,0.7822882837871596,0.5616488561398094,0.6538569501613873,0.9581563827129653,0.8397245476640561,0.8950397342457472,0.1268211596753691,
office_4,seq_0002,2,2,A_point,0.25,16013,4003,4003,51842,0.11338988164689051,0.7970390304720161,0.4552144560594533,0.592305770671996,0.2133405347015933,0.3136930659997422,0.8713464901324007,0.35604336252459395,0.5055233813431917,0.9827629278041469,0.5216619729177115,0.6815495377439001,0.09529560616517138,
office_4,seq_0002,2,2,A_point,0.1,16013,1601,1601,51842,0.08370385808696024,1.3645532411490258,0.724128549617993,0.6964397251717677,0.11288144747502026,0.19427423108033387,0.9587757651467833,0.2112379923614058,0.34620083132306195,0.9975015615240475,0.376027159446009,0.5461664878153254,0.05770575150937401,
office_4,seq_0002,2,2,A_point,0.05,16013,800,800,51842,0.0736258181648894,1.7422078406466113,0.9079168294057504,0.7475,0.05767524401064774,0.10708785501951937,0.995,0.10726823810809769,0.19365866352231798,1.0,0.20768874657613517,0.3439441613825488,0.029972043430206097,
office_4,seq_0002,2,2,A_point,0.02,16013,320,320,51842,0.07211636794845824,2.0926836222232503,1.0823999950858543,0.746875,0.02260715250183249,0.043885922421744356,1.0,0.04849349947918676,0.09250128780631393,1.0,0.11342155009451796,0.2037351443123939,0.010126249342451342,
office_4,seq_0002,2,2,B_argmax,1.0,16425,16425,16425,51842,0.20844159720878613,0.19383169250003215,0.20113664485440913,0.373455098934551,0.43501408124686547,0.40189095820205817,0.6406697108066971,0.7024227460360326,0.6701265803023514,0.9083105022831051,0.9074688476524826,0.9078894799048537,0.1265573535729629,
office_4,seq_0002,2,2,B_argmax,0.5,16425,8212,8212,51842,0.1656791469616603,0.2558527466269139,0.2107659467942871,0.48319532391622017,0.3068554453917673,0.3753457931859316,0.7503653190452996,0.5727016704602446,0.6496050087883728,0.9437408670238675,0.8525519848771267,0.8958318222325199,0.10992315402606082,
office_4,seq_0002,2,2,B_argmax,0.25,16425,4106,4106,51842,0.13588127439734252,0.6285068138807416,0.38219404413904207,0.6139795421334632,0.20377300258477682,0.3059909886780488,0.8251339503166099,0.35824235176112035,0.4995839892354873,0.9595713589868485,0.5536437637436827,0.7021614981107014,0.08284793304303568,
office_4,seq_0002,2,2,B_argmax,0.1,16425,1642,1642,51842,0.11098743188819653,1.320571651108913,0.7157795414985547,0.7490864799025578,0.10786620886539872,0.1885777820840579,0.8830694275274056,0.1940897341923537,0.3182346983681493,0.9695493300852619,0.37762817792523434,0.5435499698468488,0.04314117794172815,
office_4,seq_0002,2,2,B_argmax,0.05,16425,821,821,51842,0.0912952541830698,1.7961146071144947,0.9437049306487822,0.7758830694275274,0.053393001813201654,0.09991057880349895,0.9244823386114495,0.09818294047297559,0.1775133981305567,0.9866017052375152,0.18782068593032678,0.3155665464339014,0.024212293388429753,
office_4,seq_0002,2,2,B_argmax,0.02,16425,328,328,51842,0.07539598811294312,2.1030710672814834,1.0892335276972132,0.7652439024390244,0.021719841055514832,0.042240766660663426,0.9817073170731707,0.04874426140966784,0.09287694655512677,1.0,0.11511901547008217,0.20646946895000867,0.00892739923854536,
office_4,seq_0002,2,2,C_on_B,1.0,16425,16425,16425,51842,0.20844159720878613,0.19383169250003215,0.20113664485440913,0.373455098934551,0.43501408124686547,0.40189095820205817,0.6406697108066971,0.7024227460360326,0.6701265803023514,0.9083105022831051,0.9074688476524826,0.9078894799048537,0.1265573535729629,
office_4,seq_0002,2,2,C_on_B,0.5,16425,8212,8212,51842,0.1343999445006958,0.7933645573611459,0.46388225093092084,0.5294690696541646,0.2947224258323367,0.3786654180884389,0.8013882123721383,0.4263724393349022,0.5566066097464033,0.9842912810521188,0.543073183904942,0.6999536942950627,0.11776581426648722,
office_4,seq_0002,2,2,C_on_B,0.25,16425,4106,4106,51842,0.09082955985072098,1.229040279898223,0.659934919874472,0.6736483195323916,0.1842135720072528,0.28931268410822103,0.9386264003896736,0.2866594652984067,0.4391891714176811,0.997564539698003,0.40864549978781683,0.5797857339214433,0.08193016160018081,
office_4,seq_0002,2,2,C_on_B,0.1,16425,1642,1642,51842,0.06469182024534595,1.6835475300449472,0.8741196751451465,0.8568818514007308,0.08705296863546931,0.15804927914711314,0.9914738124238733,0.13813124493653794,0.24248034503689156,1.0,0.2362563172717102,0.3822125136526759,0.046346817184070244,
office_4,seq_0002,2,2,C_on_B,0.05,16425,821,821,51842,0.05587525943090354,2.0065278779422666,1.031201568686585,0.9086479902557856,0.0528143204351684,0.09982632826377383,0.997563946406821,0.08049457968442575,0.1489687037038611,1.0,0.146792176227769,0.2560048442440961,0.028995848469122988,
office_4,seq_0002,2,2,C_on_B,0.02,16425,328,328,51842,0.04925349392677994,2.2570031407253945,1.1531283173260873,0.9085365853658537,0.02839396628216504,0.055066956938517424,1.0,0.045002121831719456,0.08612828795569913,1.0,0.09567532116816481,0.174641737966973,0.014655400052812252,
office_4,seq_0002,2,2,D_conf_sum,1.0,16425,16425,16425,51842,0.2084415972087861,0.19383169250003215,0.20113664485440913,0.373455098934551,0.43501408124686547,0.40189095820205817,0.6406697108066971,0.7024227460360326,0.6701265803023514,0.9083105022831051,0.9074688476524826,0.9078894799048537,0.1265573535729629,
office_4,seq_0002,2,2,D_conf_sum,0.5,16425,8212,8212,51842,0.16464621464612067,0.3533754041119908,0.25901080937905574,0.5063321967851924,0.3111762663477489,0.38546038269367267,0.7552362396492938,0.5184599359592609,0.6148400850078771,0.9406965416463712,0.7253578179854172,0.8191108373988987,0.11696046880253615,
