scene,seq,N_req,N,method,frac,n_cand,kept,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,grid_voxel
office_4,seq_0004,8,8,oracle,1.0,40018,40018,40018,43040,0.35156281612211815,0.1253160806778224,0.23843944839997028,0.2669048927982408,0.6801579925650557,0.38336946552773943,0.4415263131590784,0.8361988847583643,0.5779080059732046,0.7405917337198261,0.9620817843866171,0.8369306377320492,0.12911191093998492,
office_4,seq_0004,8,8,oracle,0.5,40018,20009,20009,43040,0.10578155502607817,0.1282974774066812,0.11703951621637969,0.5338097855964816,0.6801579925650557,0.5981624862115129,0.8830526263181568,0.8361988847583643,0.8589873169258737,1.0,0.9575743494423792,0.9783274384598951,0.2221102271500054,
office_4,seq_0004,8,8,oracle,0.25,40018,10004,10004,43040,0.05003957906829429,0.15197213071306642,0.10100585489068035,1.0,0.6769749070631971,0.8073763110132037,1.0,0.7900092936802974,0.8826873653331949,1.0,0.9251394052044609,0.9611141953703928,0.3439604849573417,
office_4,seq_0004,8,8,oracle,0.1,40018,4001,4001,43040,0.02702564590127362,0.19223321329233045,0.10962942959680204,1.0,0.5446096654275093,0.7051744885679904,1.0,0.712314126394052,0.8319900132975114,1.0,0.8933085501858736,0.9436481445120755,0.2751243781094527,
office_4,seq_0004,8,8,oracle,0.05,40018,2000,2000,43040,0.021077748843460236,0.2305836026237963,0.12583067573362827,1.0,0.3934247211895911,0.5646874426825405,1.0,0.6298559479553903,0.7728976892044078,1.0,0.8733968401486989,0.9324205330456028,0.13995566044482585,
office_4,seq_0004,8,8,oracle,0.02,40018,800,800,43040,0.015056844940336087,0.2977557657706629,0.1564063053554995,1.0,0.20157992565055763,0.33552478923350604,1.0,0.48008828996282527,0.6487292592185612,1.0,0.8263011152416357,0.9048903363696504,0.05655508565694215,
office_4,seq_0004,16,16,A_point,1.0,56757,56757,56757,51460,0.3649762840983148,0.14365724047495704,0.2543167622866359,0.23935373610303576,0.6977263894286825,0.3564335931096088,0.3975544866712476,0.8315196268946755,0.5379242061621197,0.715612171185933,0.9333657209483094,0.8101113705215979,0.11671973528126366,
office_4,seq_0004,16,16,A_point,0.5,56757,28378,28378,51460,0.2570081453269068,0.24356209096354764,0.25028511814522725,0.3404750158573543,0.5442479595802565,0.41889458692256554,0.5262879695538798,0.6810532452390206,0.593751170262845,0.8502008598209881,0.8471628449280995,0.8486791335893877,0.1418632948894297,
office_4,seq_0004,16,16,A_point,0.25,56757,14189,14189,51460,0.16574177636701834,0.41668324828316383,0.2912125123250911,0.4905208259919656,0.4441119315973572,0.46616416929770077,0.6927197124533089,0.5482316362223086,0.6120640616685386,0.9556698851222778,0.72382432957637,0.8237445629058959,0.15912,
office_4,seq_0004,16,16,A_point,0.1,56757,5675,5675,51460,0.09515134624360447,1.046461456266586,0.5708064012550952,0.6958590308370044,0.3077341624562767,0.42674581189528604,0.8782378854625551,0.3718616401088224,0.5224911678044833,0.9952422907488987,0.4708705790905558,0.6392827229347795,0.14740678441267172,
office_4,seq_0004,16,16,A_point,0.05,56757,2837,2837,51460,0.06733321316691278,1.3787890288659728,0.7230611210164428,0.8054282692985548,0.21130975514963077,0.3347860437666593,0.9686288332745858,0.26900505246793627,0.4210712927606349,1.0,0.3641469102215313,0.5338822490348865,0.1087626596213122,
office_4,seq_0004,16,16,A_point,0.02,56757,1135,1135,51460,0.04984840924692338,1.7630930600518175,0.9064707346493704,0.9048458149779736,0.11951029926156238,0.21113437530242105,1.0,0.1531286436066848,0.2655881361644759,1.0,0.23550330353672755,0.38122650560719734,0.059269606864897226,
office_4,seq_0004,16,16,B_argmax,1.0,56979,56979,56979,51460,0.3852454866061117,0.12398056304946393,0.2546130248277878,0.22676775654188386,0.699591916051302,0.3425125121297485,0.3861422629389775,0.8379129420909445,0.5286585086608809,0.7014338615981326,0.9613291877186164,0.8110702780959049,0.1143580267999938,
office_4,seq_0004,16,16,B_argmax,0.5,56979,28489,28489,51460,0.27599569086697257,0.2033877850263622,0.23969173794666737,0.32222963248973285,0.5685192382432958,0.4113252370485151,0.502193829197234,0.7157598134473377,0.5902526153953341,0.824002246481098,0.8871356393315196,0.8544042719216228,0.14150818980296995,
office_4,seq_0004,16,16,B_argmax,0.25,56979,14244,14244,51460,0.19011797741537842,0.3316631118069418,0.2608905446111601,0.459281100814378,0.46599300427516516,0.462612708597492,0.6452541420949172,0.5896813058686359,0.6162173184924346,0.9199663016006739,0.7753789350952196,0.8415070580536534,0.16057723057243364,
office_4,seq_0004,16,16,B_argmax,0.1,56979,5697,5697,51460,0.1157392409043581,0.8944404229652351,0.5050898319347966,0.6675443215727576,0.31978235522736104,0.4324179633493352,0.8321923819554151,0.40689856198989505,0.5465585640363609,0.9691065473055994,0.5237854644383988,0.6800276496593656,0.1408999777233237,
office_4,seq_0004,16,16,B_argmax,0.05,56979,2848,2848,51460,0.08048284209241875,1.3035188750076707,0.6920008585500448,0.7938904494382022,0.21111542945977457,0.33353540849122476,0.9375,0.274795958025651,0.4250137253094707,0.9915730337078652,0.3851923824329576,0.5548459813594568,0.09193907875185736,
