N_req,method,param,N,n_vox,kept_frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
4,support_frac,0.1,4.0,29268.358974358973,0.09998198759870684,2926.3333333333335,34478.53846153846,0.2015889823218112,0.9894906882054457,0.5955398352636284,0.6849742621740086,0.2540774029502175,0.3687670087041238,0.7937265263552263,0.350713872674191,0.4837673557856301,0.885155139139374,0.517591371551918,0.6492121053299531,0.09513595021367278
4,support_frac,0.25,4.0,29268.358974358973,0.2499869235534558,7316.74358974359,34478.53846153846,0.24681133773809824,0.5133620480943785,0.3800866929162383,0.5263863038587021,0.4058536105335347,0.45618310977714127,0.6853008555652775,0.5562508381453501,0.6109216746885767,0.8599629527339036,0.7389451857373756,0.7916053179072998,0.1392729990312708
4,support_frac,0.5,4.0,29268.358974358973,0.4999922361293176,14633.97435897436,34478.53846153846,0.32103153803276296,0.30604259769382514,0.31353706786329405,0.4009245643971756,0.4973361051066128,0.44170953435644905,0.5732909416957234,0.659427437001473,0.6103308831572459,0.8031648595672698,0.8385331430745993,0.817570918564113,0.14639537521509413
4,support_frac,0.75,4.0,29268.358974358973,0.7499870553326417,21950.923076923078,34478.53846153846,0.40742462929105916,0.27207587763432706,0.3397502534626931,0.33034174312268116,0.5360935252003232,0.4064455031562477,0.498344147150484,0.6973463208685337,0.5779882162783314,0.746481519887774,0.8598162035665748,0.7958073391045516,0.1354650802023119
4,support_frac,0.9,4.0,29268.358974358973,0.8999848574064719,26341.102564102563,34478.53846153846,0.459890223591364,0.25758063361335726,0.35873542860236063,0.2993159719786407,0.5565436549815188,0.3870175367847251,0.46243120270576243,0.7199381717935324,0.5597655556698999,0.7141267100894468,0.8714172553453634,0.781337898343951,0.12863089514130754
4,support_min,2,4.0,29268.358974358973,0.5018864836610454,14372.74358974359,34478.53846153846,0.3139746098147027,0.3056900274269591,0.3098323186208309,0.40009320098522444,0.49982823018028355,0.443423171684074,0.5729076698002943,0.6618419051626283,0.6127819788306715,0.8058095377634445,0.8390334757479487,0.8202316706470119,0.14659920242979751
4,support_min,3,4.0,29268.358974358973,0.3370509177234844,9548.820512820514,34478.53846153846,0.26642989613219453,0.4211786574240954,0.34380427677814496,0.47561771302316,0.45037936018227115,0.461331568440239,0.6445445589983912,0.6029257063058632,0.6214585141491654,0.8455628392971,0.7774897380754278,0.8082092016024541,0.14794289063749677
4,support_min,4,4.0,29268.358974358973,0.2578675550851454,7253.25641025641,34478.53846153846,0.24647551091382744,0.5324375786911509,0.38945654480248915,0.5242153638354166,0.4115347274240197,0.4592727121085659,0.6854346446093695,0.5572407565740747,0.6126554832382216,0.8616045434806378,0.7347424207225166,0.7907254713800173,0.14174883936140328
4,support_min,5,4.0,29268.358974358973,0.2013457988901668,5626.179487179487,34478.53846153846,0.2310524992281868,0.6623877103146216,0.44672010477140417,0.5743853912674124,0.37128176749608655,0.4484807675856405,0.7247157384753502,0.5010708963887441,0.589855733529635,0.8720255432296252,0.6708209208839404,0.7553830331673306,0.1332192869445451
4,support_min,8,4.0,29268.358974358973,0.12468385170017125,3450.0,34478.53846153846,0.20775243776957625,0.9254576033334241,0.5666050205515002,0.6565894720752133,0.2899253407279572,0.3986720418117028,0.7804624609862971,0.39802955134437173,0.5227358657085007,0.8847129072493838,0.5548477924888905,0.6780294076899652,0.10792023686652076
