scene,seq,n_steps,N_req,N,seed,span_m,n_ref_subset,n_ref_fixed,variant,ref,frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,kept_frac_vox
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,base,fixed,0.25,20522,91546,0.17963973067086322,0.6336692563617699,0.40665449351631655,0.5314296852158659,0.43298451051930176,0.4771825697841656,0.6997855959458142,0.5392480283136347,0.6091166461791594,0.9238378325699249,0.6421361938260547,0.7576494878197382,0.18267338612910966,
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,contra0,subset,1.0,26322,66688,0.7868931815073318,0.3126519308528586,0.5497725561800952,0.36156067168148315,0.47804702495201534,0.41172324677350836,0.46584606032976217,0.5949946017274472,0.5225589497949685,0.6625256439480283,0.7956603886756238,0.7230153074814272,0.1483644859813084,0.32064416318475836
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,contra0,subset,0.25,6580,66688,0.09400508475593503,0.6411119085038323,0.36755849662988366,0.835258358662614,0.36015475047984646,0.5032942393715879,0.8928571428571429,0.4439029510556622,0.5929888577467746,0.9662613981762918,0.6099298224568138,0.7478174415916549,0.1499110825229861,0.32064416318475836
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,contra0,fixed,1.0,26322,91546,0.7792835772397078,0.38954266789977576,0.5844131225697418,0.37216017019983283,0.4092150394337273,0.3898089850979737,0.47579971126814075,0.5298975378498242,0.5013936266242518,0.6664767114960869,0.7399340222401852,0.7012870167118413,0.1430172234903507,0.32064416318475836
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,contra0,fixed,0.25,6580,91546,0.09314722759938274,0.8102226275417012,0.45168492757054196,0.8372340425531914,0.2864789286260459,0.4268882137547818,0.8963525835866262,0.3593384746466257,0.5130146750981315,0.9662613981762918,0.5174775522688048,0.6739980547522908,0.13037359263050152,0.32064416318475836
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,support_match0,subset,1.0,26322,66688,0.23161554910037932,0.43066463164795965,0.33114009037416947,0.47010105615074843,0.5728616842610365,0.516418990563523,0.6391991490008359,0.6771233205374281,0.6576149238080947,0.8803282425347618,0.7606765834932822,0.8161402931456635,0.19763497372193026,0.32064416318475836
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,support_match0,subset,0.25,6580,66688,0.07129941353454472,0.9227026697781363,0.4970010416563405,0.8314589665653496,0.3440499040307102,0.48670560436898985,0.9325227963525836,0.41202315259117084,0.5715252538868775,0.9975683890577508,0.5199736084452975,0.683617634019752,0.15938656391866632,0.32064416318475836
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,support_match0,fixed,1.0,26322,91546,0.22987201495393525,0.5835916406737723,0.4067318278138538,0.4734442671529519,0.4692395080069036,0.4713325100983469,0.6426563331053872,0.5691783365739628,0.6036897141462926,0.8812020363194286,0.6641142158040766,0.7574097515781005,0.18570659778280055,0.32064416318475836
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,support_match0,fixed,0.25,6580,91546,0.0711211384650501,1.1620606058194547,0.6165908721422524,0.8322188449848025,0.2691215345290892,0.4067189704334477,0.9331306990881459,0.3245144517510323,0.48155777013029594,0.9975683890577508,0.4168068512004894,0.5879533623967983,0.13930171830168606,0.32064416318475836
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,contra1,subset,1.0,33523,66688,0.6853117396022647,0.2505912450141036,0.4679514923081841,0.3902693673000626,0.5532329654510557,0.4576774680918032,0.5074724815798108,0.6894643714011516,0.5846326723827122,0.710258628404379,0.8651631477927063,0.7800953369840814,0.18078095395007826,0.4083638888550511
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,contra1,subset,0.25,8380,66688,0.07993873476424825,0.7159087801961292,0.39792375748018877,0.8174224343675418,0.37892874280230326,0.517815941178811,0.9106205250596658,0.4666956573896353,0.6171170425362502,0.9898568019093079,0.6212811900191939,0.763409980919995,0.17855312294061654,0.4083638888550511
