scene,ranking,N_req,frac,n_steps,N_req,N,seed,frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
frl_apartment_5,support,16,0.5,25.533333333333335,16.0,15.666666666666666,1.0,0.5,35842.24444444444,51984.933333333334,0.39550486602998036,0.24785076641475584,0.32167781622236813,0.29482150113811334,0.5217859552246021,0.37501001502867426,0.48437965609657296,0.6936189526267894,0.5657059084836719,0.7410822130703714,0.8681412028651303,0.7959375345148841,0.1284249483686163
frl_apartment_5,support,16,0.75,25.533333333333335,16.0,15.666666666666666,1.0,0.75,53763.311111111114,51984.933333333334,0.4442223529687914,0.20199975736257175,0.3231110551656816,0.2428740486489666,0.5904093687140508,0.3425275422970766,0.42158932682835165,0.7514598100107526,0.5360300584679325,0.6964271084715528,0.8985022454250652,0.7822016058233634,0.11418811153675787
frl_apartment_5,support,16,0.9,25.533333333333335,16.0,15.666666666666666,1.0,0.9,64516.0,51984.933333333334,0.4736859538964492,0.18698991098827125,0.3303379324423602,0.22252141829097577,0.6287983655766838,0.3270452479398019,0.39372506337856955,0.7778120040452501,0.5187271608611848,0.6718640847354452,0.9086332196261703,0.7697084568577007,0.10744880063197199
frl_apartment_5,support,16,1.0,25.533333333333335,16.0,15.666666666666666,1.0,1.0,71684.95555555556,51984.933333333334,0.49505061042535803,0.16900544583975805,0.33202802813255805,0.21073563464812542,0.656249142219234,0.31745444655987615,0.3770515707290785,0.8050583120324529,0.5096932859709612,0.6554083177403588,0.9202285380784396,0.7626737077381094,0.10314080803557106
frl_apartment_5,support,32,0.1,25.533333333333335,32.0,22.666666666666668,1.0,0.1,8567.222222222223,57186.2,0.37148044893330745,1.2057118444487667,0.7885961466910372,0.46736445107525093,0.2499107775914609,0.32464139777159984,0.6218727450739026,0.3459425483820081,0.4426064333659622,0.7603443314717383,0.4831085253993136,0.5872370816223629,0.11135880408311988
frl_apartment_5,support,32,0.25,25.533333333333335,32.0,22.666666666666668,1.0,0.25,21418.444444444445,57186.2,0.35322052605790905,0.5069300464371985,0.43007528624755376,0.37849021437503866,0.4057757018433862,0.39006409559200833,0.5692157422386016,0.5344963635314234,0.5483227024260191,0.7802705710602648,0.7218894708062641,0.7463467641588037,0.13911603272598885
frl_apartment_5,support,32,0.5,25.533333333333335,32.0,22.666666666666668,1.0,0.5,42837.666666666664,57186.2,0.3984399417805925,0.24478823413338524,0.32161408795698887,0.28220325266919877,0.5363822378323855,0.3675400181577903,0.4729273218520453,0.7011997882949563,0.5593989728768195,0.7383689378268463,0.8695276788643201,0.7947337988649215,0.12611903368893584
frl_apartment_5,support,32,0.75,25.533333333333335,32.0,22.666666666666668,1.0,0.75,64256.46666666667,57186.2,0.45295797907345975,0.19708589113736708,0.32502193510541344,0.2307158322702031,0.6104538196652506,0.33292196639453864,0.40721451752420706,0.7644459344079528,0.5268363405064542,0.6885322384674878,0.9012468695987242,0.7778622348316273,0.11086882603839177
frl_apartment_5,support,32,0.9,25.533333333333335,32.0,22.666666666666668,1.0,0.9,77107.6888888889,57186.2,0.48534991308466574,0.1819408783908852,0.33364539573777546,0.2104294131560098,0.6504882069399661,0.31614805509220534,0.3777956597807367,0.790264431348217,0.5070697377288456,0.660558446024887,0.9118123522141375,0.7632081375970285,0.10377060841037583
frl_apartment_5,support,32,1.0,25.533333333333335,32.0,22.666666666666668,1.0,1.0,85675.77777777778,57186.2,0.5063844612933427,0.16441598271852936,0.335400222005936,0.1992517221614511,0.6790056507325216,0.30641416733695076,0.36132973469741736,0.814799536802504,0.49694371492426,0.6441811044867619,0.9219429354510494,0.7556104723410889,0.09952163370598899
office_4,oracle,-1,0.1,17.583333333333332,-1.0,17.583333333333332,0.0,0.10000000000000002,5889.333333333333,53765.25,0.029716259485457308,0.2008348626817965,0.11527556108362691,1.0,0.5801318692220271,0.7331177260334988,1.0,0.7380058814255078,0.8485310093553844,1.0,0.8872507444634499,0.9397598225093233,0.3493153070386585
office_4,oracle,-1,0.25,17.583333333333332,-1.0,17.583333333333332,0.0,0.25,14723.916666666666,53765.25,0.054171295888390404,0.1559743400865802,0.10507281798748531,0.9426117027739663,0.7086386171417282,0.8076003722202568,1.0,0.8130741167599614,0.8963408762453882,1.0,0.9177786709085893,0.956685630758369,0.3743273596179546
office_4,oracle,-1,0.5,17.583333333333332,-1.0,17.583333333333332,0.0,0.5,29448.416666666668,53765.25,0.11865170884610242,0.13506476171496454,0.12685823528053347,0.49583850444837646,0.7118772739445,0.5822904449173446,0.817431956205043,0.8377331797108373,0.8249258202237266,1.0,0.944098721812136,0.9709174294829227,0.22560893661306472
office_4,oracle,-1,0.75,17.583333333333332,-1.0,17.583333333333332,0.0,0.75,44172.666666666664,53765.25,0.21050044210956445,0.1299120800118598,0.17020626106071213,0.3305582699710089,0.7118772739445,0.44992514863170635,0.5449534813646378,0.8377331797108373,0.6584138066336797,0.9508956574878987,0.9508736321261004,0.9499948515682456,0.16088549464052307
office_4,oracle,-1,0.9,17.583333333333332,-1.0,17.583333333333332,0.0,0.9,53007.0,53765.25,0.28838539501119737,0.12884009872184068,0.208612746866519,0.27546628251372657,0.7118772739445,0.395957106776311,0.45412963841312703,0.8377331797108373,0.5873323500825353,0.8029841883577497,0.9509552201578125,0.8696208193488996,0.1372652270610226
office_4,oracle,-1,1.0,17.583333333333332,-1.0,17.583333333333332,0.0,1.0,58897.333333333336,53765.25,0.39116674357108233,0.12881776273902037,0.25999225315505137,0.24791678947839046,0.7118772739445,0.36664190010859227,0.4087119568198349,0.8377331797108373,0.5479043271940326,0.7226774272960994,0.9509552201578125,0.820217797295646,0.1250275739484209
office_4,oracle,1,0.1,17.583333333333332,1.0,1.0,1.0,0.1,854.3055555555555,16559.666666666668,0.02454667323499004,0.5194363669903004,0.27199152011264516,1.0,0.23934211491858992,0.38580468957258407,1.0,0.37224851918606466,0.5417953102756609,1.0,0.6209128084574558,0.7654706115818136,0.08842111081049477
office_4,oracle,1,0.25,17.583333333333332,1.0,1.0,1.0,0.25,2136.5,16559.666666666668,0.0364554369734221,0.43422852934533496,0.23534198315937851,1.0,0.3838938297759949,0.5544014758384042,1.0,0.4844967236198354,0.6522846552790292,1.0,0.6880426704573325,0.8145557224631376,0.19197610084012623
office_4,oracle,1,0.5,17.583333333333332,1.0,1.0,1.0,0.5,4273.555555555556,16559.666666666668,0.06791371454267042,0.3372521106708135,0.202582912606742,0.7889614147374903,0.46070421342265455,0.5813340559202272,0.9966747313327738,0.5974509363984761,0.7461122390757313,1.0,0.7700397108062862,0.8695471424351564,0.1996610756874572
office_4,oracle,1,0.75,17.583333333333332,1.0,1.0,1.0,0.75,6410.305555555556,16559.666666666668,0.13005615049861804,0.2934544938086164,0.2117553221536172,0.5259758583355689,0.46070421342265455,0.49083130296681765,0.7600390938998985,0.614870759478042,0.6793939028731605,0.9985389728979472,0.817627918093922,0.8985625260739466,0.16597834264035194
office_4,oracle,1,0.9,17.583333333333332,1.0,1.0,1.0,0.8999999999999999,7692.388888888889,16559.666666666668,0.19271498689578137,0.2827571327271983,0.23773605981148982,0.4383131118066086,0.46070421342265455,0.4489080759183509,0.633366054074078,0.614870759478042,0.6236121392285656,0.9205600490539472,0.8241504691861695,0.8692878724056959,0.15071574155058584
office_4,oracle,1,1.0,17.583333333333332,1.0,1.0,1.0,1.0,8547.527777777777,16559.666666666668,0.2713521730491103,0.2807161771857985,0.2760341751174544,0.3944604238832879,0.46070421342265455,0.42471363111818694,0.5699978630510351,0.614870759478042,0.5912346770852251,0.8289319559110887,0.8241561340740614,0.826146828238543,0.14200715162672753
office_4,oracle,2,0.1,17.583333333333332,2.0,2.0,1.0,0.1,1418.2222222222222,24214.583333333332,0.025116444168980193,0.422400240994154,0.2237583425815671,1.0,0.3006752258221639,0.4618674871776757,1.0,0.4564341444666161,0.6258862092143702,1.0,0.7069160714274466,0.8271459221223406,0.12003012369708194
office_4,oracle,2,0.25,17.583333333333332,2.0,2.0,1.0,0.25,3546.3055555555557,24214.583333333332,0.03801469668102585,0.3445797566305516,0.19129722665578874,1.0,0.45219894862459065,0.6219845607569399,1.0,0.5668419743145621,0.7226082574654948,1.0,0.7642156167109654,0.8654856649278672,0.23951241801599193
office_4,oracle,2,0.5,17.583333333333332,2.0,2.0,1.0,0.5,7092.916666666667,24214.583333333332,0.07428769411771859,0.2713201637840136,0.17280392895086608,0.7363881066727831,0.5123090621393529,0.6037542150935342,0.9884100430391923,0.6667863749284417,0.7953691829788663,1.0,0.8316738369477844,0.9075511453649939,0.21688312410772304
office_4,oracle,2,0.75,17.583333333333332,2.0,2.0,1.0,0.75,10639.333333333334,24214.583333333332,0.13976351375131627,0.2383072695793921,0.18903539166535419,0.49092740547692615,0.5123090621393529,0.5009719736210362,0.7301204136277649,0.6786563960581284,0.7029155771187947,0.9969713767462457,0.8697965222353792,0.9285906768489771,0.17404563322437214
office_4,oracle,2,0.9,17.583333333333332,2.0,2.0,1.0,0.8999999999999999,12767.166666666666,24214.583333333332,0.2035272251632916,0.23095133393501083,0.21723927954915123,0.40910676272000857,0.5123090621393529,0.45455349882473783,0.608434590089015,0.6786563960581284,0.6411444635359383,0.9111091436164929,0.8741382944788677,0.8917588415723556,0.15560981729406448
office_4,oracle,2,1.0,17.583333333333332,2.0,2.0,1.0,1.0,14186.222222222223,24214.583333333332,0.284684087473103,0.22957629767033008,0.25713019257171654,0.368183069437082,0.5123090621393529,0.4281024197021405,0.5475717105850528,0.6786563960581284,0.6056528279333858,0.8204183720455405,0.8741449069234885,0.8459683139747627,0.14534431651369217
office_4,oracle,4,0.1,17.583333333333332,4.0,4.0,1.0,0.1,2524.5833333333335,35190.97222222222,0.026295471757779607,0.3174324898432871,0.17186398080053333,1.0,0.3919269663466683,0.5627999761644846,1.0,0.5648472246373806,0.7214050431627006,1.0,0.7930233968146901,0.8840258518571709,0.17667640672998491
office_4,oracle,4,0.25,17.583333333333332,4.0,4.0,1.0,0.25,6312.388888888889,35190.97222222222,0.04171661826174309,0.2550385396341012,0.14837757894792217,1.0,0.5476042898850202,0.7071077031158374,1.0,0.6687059337432085,0.8009200338978483,1.0,0.8380000479208606,0.9113353391192255,0.3023965514246295
office_4,oracle,4,0.5,17.583333333333332,4.0,4.0,1.0,0.5,12625.388888888889,35190.97222222222,0.08694150176458569,0.20485742004158705,0.14589946090308636,0.6481755492016831,0.5805898583344709,0.6118550569256885,0.9543745405792148,0.7398843299630596,0.8330209142480933,1.0,0.8860207589882123,0.9391874806914264,0.23151877213457647
office_4,oracle,4,0.75,17.583333333333332,4.0,4.0,1.0,0.75,18938.11111111111,35190.97222222222,0.16215957957452132,0.18702004000616818,0.17458980979034475,0.4321160078303624,0.5805898583344709,0.494936954739301,0.6628330359728106,0.7425736694740235,0.6995235985771968,0.9902113237606793,0.9079194603941771,0.9469264359059236,0.17741491677623464
office_4,oracle,4,0.9,17.583333333333332,4.0,4.0,1.0,0.8999999999999999,22725.805555555555,35190.97222222222,0.23092867947513845,0.18405569158882615,0.2074921855319823,0.36009560381589156,0.5805898583344709,0.4440396931636224,0.552359219067584,0.7425736694740235,0.6326811271945434,0.8780990965970081,0.9093851549733589,0.892603096669414,0.1556040635452725
office_4,oracle,4,1.0,17.583333333333332,4.0,4.0,1.0,1.0,25251.333333333332,35190.97222222222,0.32054268690890125,0.1837273879622637,0.25213503743558247,0.3240803782784138,0.5805898583344709,0.41554950433621324,0.4971146265778802,0.7425736694740235,0.5947911799081721,0.7905030489551639,0.909387643724205,0.8449671492724865,0.1438167810925963
office_4,oracle,8,0.1,17.583333333333332,8.0,8.0,1.0,0.1,3918.0555555555557,44497.083333333336,0.027748615419318768,0.24718850965922956,0.13746856253927417,1.0,0.48253797058467884,0.6506498589561818,1.0,0.6596714094115755,0.7944970392197583,1.0,0.850682421887769,0.9188329271025206,0.24948146570227392
office_4,oracle,8,0.25,17.583333333333332,8.0,8.0,1.0,0.25,9795.916666666666,44497.083333333336,0.046711312730130544,0.1932286581562149,0.11996998544317271,0.99319452241034,0.6352316720237434,0.7745128296524134,1.0,0.7541914451311083,0.859433958969407,1.0,0.8882543062735029,0.9403500664024551,0.3503495713792787
office_4,oracle,8,0.5,17.583333333333332,8.0,8.0,1.0,0.5,19592.25,44497.083333333336,0.10011993916294556,0.16107846202500908,0.1305992005939773,0.5746441582756384,0.6489340171100809,0.6085316536144627,0.9023093187589857,0.7993592426333631,0.8465987153107672,1.0,0.9217603623357551,0.9589159861235266,0.23385953757821987
office_4,oracle,8,0.75,17.583333333333332,8.0,8.0,1.0,0.75,29388.222222222223,44497.083333333336,0.182179901540733,0.15195320093141526,0.16706655123607414,0.38309812832712936,0.6489340171100809,0.4810353390947097,0.6097512439721324,0.8000638335991179,0.6907258629889564,0.98194835554469,0.9343358578675127,0.9569655522424131,0.17239989172973058
office_4,oracle,8,0.9,17.583333333333332,8.0,8.0,1.0,0.8999999999999999,35265.86111111111,44497.083333333336,0.25456505111879,0.15061389091397082,0.20258947101638042,0.31924845895654874,0.6489340171100809,0.4273336604675919,0.5081260802639945,0.8000638335991179,0.6203577685988966,0.8485659876024152,0.9348190773860358,0.888547740205245,0.14892126311435533
office_4,oracle,8,1.0,17.583333333333332,8.0,8.0,1.0,1.0,39184.833333333336,44497.083333333336,0.3471084733353876,0.15047915126255235,0.24879381229896996,0.2873196036337695,0.6489340171100809,0.3977324017554077,0.4573070939854613,0.8000638335991179,0.58090709773639,0.7636987604121542,0.9348190773860358,0.8396472500443766,0.13652503225111678
office_4,oracle,16,0.1,17.583333333333332,16.0,15.5,1.0,0.1,5556.361111111111,52538.083333333336,0.02947558656633499,0.20525774918674725,0.11736666787654111,1.0,0.5650925397004196,0.721529847081301,1.0,0.7290405426517486,0.8427856646207874,1.0,0.885080369137827,0.9385773675898,0.3327730753966518
office_4,oracle,16,0.25,17.583333333333332,16.0,15.5,1.0,0.25,13891.555555555555,52538.083333333336,0.05312344952853518,0.1595111768808503,0.10631731320469275,0.9557758313986408,0.6992404605933413,0.8069018868153236,1.0,0.8074741782751077,0.8930200575610157,1.0,0.9163411864450056,0.9559194297970885,0.3718455722687597
office_4,oracle,16,0.5,17.583333333333332,16.0,15.5,1.0,0.5,27783.527777777777,52538.083333333336,0.11608943276753364,0.13703815887886814,0.1265637958232009,0.5054178985306708,0.7030281017556811,0.5864751439990801,0.8294152568836037,0.8348229762203867,0.8299879748180667,1.0,0.9436007369962424,0.9706480704177872,0.22664212305437326
office_4,oracle,16,0.75,17.583333333333332,16.0,15.5,1.0,0.75,41675.38888888889,52538.083333333336,0.2067694767146738,0.1316431086954884,0.1692062927050811,0.3369442846358226,0.7030281017556811,0.45444236224403883,0.5529419125677606,0.8348229762203867,0.6636281118374631,0.9562519288560384,0.9506420575880643,0.9526077653054826,0.16227770472202036
office_4,oracle,16,0.9,17.583333333333332,16.0,15.5,1.0,0.8999999999999999,50010.444444444445,52538.083333333336,0.2843036503042484,0.13056256799204416,0.20743310914814628,0.28078702739477646,0.7030281017556811,0.4003856126687706,0.46078513036073293,0.8348229762203867,0.5924238721210839,0.8082091451482385,0.9507385144581837,0.8726594680105785,0.13865436767429928
office_4,oracle,16,1.0,17.583333333333332,16.0,15.5,1.0,1.0,55567.72222222222,52538.083333333336,0.38730478513775285,0.13054023200922385,0.25892250857348836,0.2527057742317604,0.7030281017556811,0.3709698261809453,0.41470243054024586,0.8348229762203867,0.5528815616576007,0.7273808527866168,0.9507385144581837,0.8232274309394454,0.12638777823125216
office_4,oracle,32,0.1,17.583333333333332,32.0,17.583333333333332,1.0,0.1,5889.333333333333,53765.25,0.029716259485457308,0.2008348626817965,0.11527556108362691,1.0,0.580131869222027,0.7331177260334988,1.0,0.7380058814255078,0.8485310093553844,1.0,0.8872507444634499,0.9397598225093233,0.3493153070386585
office_4,oracle,32,0.25,17.583333333333332,32.0,17.583333333333332,1.0,0.25,14723.916666666666,53765.25,0.054171295888390404,0.1559743400865802,0.10507281798748531,0.9426117027739662,0.7086386171417282,0.8076003722202568,1.0,0.8130741167599614,0.8963408762453883,1.0,0.9177786709085893,0.956685630758369,0.3743273596179546
office_4,oracle,32,0.5,17.583333333333332,32.0,17.583333333333332,1.0,0.5,29448.416666666668,53765.25,0.11865170884610242,0.13506476171496454,0.12685823528053347,0.4958385044483765,0.7118772739444998,0.5822904449173447,0.8174319562050429,0.8377331797108372,0.8249258202237266,1.0,0.9440987218121362,0.9709174294829227,0.22560893661306475
office_4,oracle,32,0.75,17.583333333333332,32.0,17.583333333333332,1.0,0.75,44172.666666666664,53765.25,0.21050044210956445,0.12991208001185978,0.17020626106071213,0.3305582699710089,0.7118772739444998,0.4499251486317063,0.5449534813646378,0.8377331797108372,0.6584138066336797,0.9508956574878987,0.9508736321261004,0.9499948515682457,0.16088549464052304
office_4,oracle,32,0.9,17.583333333333332,32.0,17.583333333333332,1.0,0.8999999999999999,53007.0,53765.25,0.28838539501119737,0.12884009872184066,0.208612746866519,0.27546628251372657,0.7118772739444998,0.3959571067763111,0.45412963841312703,0.8377331797108372,0.5873323500825353,0.8029841883577495,0.9509552201578126,0.8696208193488995,0.1372652270610226
office_4,oracle,32,1.0,17.583333333333332,32.0,17.583333333333332,1.0,1.0,58897.333333333336,53765.25,0.39116674357108233,0.12881776273902037,0.25999225315505137,0.24791678947839044,0.7118772739444998,0.36664190010859227,0.4087119568198349,0.8377331797108372,0.5479043271940326,0.7226774272960994,0.9509552201578126,0.8202177972956461,0.1250275739484209
office_4,support,-1,0.1,17.583333333333332,-1.0,17.583333333333332,0.0,0.10000000000000002,5889.333333333333,53765.25,0.0963962262051048,0.9273030939283159,0.5118496600667103,0.6939098039682144,0.30553742298977093,0.42345271645513477,0.8735861743287986,0.37971397082777,0.5285606938235297,0.9929779653963718,0.5012418264725235,0.6652251000014996,0.16141786289663893
office_4,support,-1,0.25,17.583333333333332,-1.0,17.583333333333332,0.0,0.25,14723.916666666666,53765.25,0.17171933054382482,0.40451701506703697,0.2881181728054309,0.48341040211218905,0.4437592999138958,0.4614239954635257,0.692824564889475,0.5562189407281254,0.6149799618208739,0.9420683181892701,0.7216384551535512,0.8160807973529977,0.17559352765069144
office_4,support,-1,0.5,17.583333333333332,-1.0,17.583333333333332,0.0,0.5,29448.416666666668,53765.25,0.26026845260005366,0.2067984896813403,0.23353347114069697,0.35007134035247595,0.5697642301990514,0.43231774421813923,0.5394225222459118,0.7086474305926621,0.6110038774134687,0.8459628089917861,0.8793103480686632,0.8618125973425528,0.15760916683196885
office_4,support,-1,0.75,17.583333333333332,-1.0,17.583333333333332,0.0,0.75,44172.666666666664,53765.25,0.319843025326816,0.15602653195752908,0.23793477864217258,0.2877419396957887,0.6437829579466366,0.39655240657768004,0.461275425949836,0.7848069811702567,0.5798198230777103,0.7818641676229564,0.9260507388528039,0.8472708593145506,0.13889231451908388
office_4,support,-1,0.9,17.583333333333332,-1.0,17.583333333333332,0.0,0.9,53007.0,53765.25,0.34791649240645167,0.1415989303323301,0.24475771136939087,0.26465373466381337,0.6853329436898674,0.3807182706421042,0.4317831998098453,0.8107284782581776,0.5620969258784776,0.7517625964172642,0.9375743975684391,0.8334523231069251,0.1315889283225186
office_4,support,-1,1.0,17.583333333333332,-1.0,17.583333333333332,0.0,1.0,58897.333333333336,53765.25,0.39116674357108233,0.12881776273902037,0.25999225315505137,0.24791678947839046,0.7118772739445,0.36664190010859227,0.4087119568198349,0.8377331797108373,0.5479043271940326,0.7226774272960994,0.9509552201578125,0.820217797295646,0.1250275739484209
office_4,support,1,0.1,17.583333333333332,1.0,1.0,1.0,0.1,854.3055555555555,16559.666666666668,0.07597690280902475,1.1097688047312202,0.5928728537701226,0.8258808424141912,0.193978209594012,0.3140602996095687,0.9282187870438305,0.2757050777414485,0.42491168283676806,0.9857507674644155,0.4301333295124896,0.5981015998808682,0.06864979450614545
office_4,support,1,0.25,17.583333333333332,1.0,1.0,1.0,0.25,2136.5,16559.666666666668,0.11937522669355444,0.6094315194447565,0.3644033730691555,0.6699272621578627,0.33108428434977194,0.4430299633564151,0.8237475932284216,0.47110518689914244,0.5991586843292066,0.9642555729930297,0.67383111828194,0.7929217979659237,0.11819915375547417
office_4,support,1,0.5,17.583333333333332,1.0,1.0,1.0,0.5,4273.555555555556,16559.666666666668,0.17161373101758462,0.3393936411027276,0.25550368606015605,0.5478206502131767,0.4172740704140056,0.473406445697989,0.7180423941566052,0.5701680621118549,0.6352664328336168,0.9216174989283302,0.7829944346986824,0.8463830791070397,0.1493599480787186
office_4,support,1,0.75,17.583333333333332,1.0,1.0,1.0,0.75,6410.305555555556,16559.666666666668,0.2116453227249744,0.3113100735413555,0.26147769813316496,0.4670557656204639,0.4439182350645154,0.45481093329850936,0.6453966286769176,0.5927928663965553,0.6175520495316165,0.8858931060081732,0.8001838260001647,0.8406152654838669,0.1506433814461177
office_4,support,1,0.9,17.583333333333332,1.0,1.0,1.0,0.8999999999999999,7692.388888888889,16559.666666666668,0.24122957639828158,0.293209582973393,0.2672195796858373,0.42506217471731617,0.45608573204084135,0.4397359326273136,0.6040491719722253,0.606359928244845,0.6049355356523078,0.8563557248206028,0.8117624494036189,0.8332357974563621,0.14668355177297587
office_4,support,1,1.0,17.583333333333332,1.0,1.0,1.0,1.0,8547.527777777777,16559.666666666668,0.2713521730491103,0.2807161771857985,0.2760341751174544,0.3944604238832879,0.46070421342265455,0.42471363111818694,0.5699978630510351,0.614870759478042,0.5912346770852251,0.8289319559110887,0.8241561340740614,0.826146828238543,0.14200715162672753
office_4,support,2,0.1,17.583333333333332,2.0,2.0,1.0,0.1,1418.2222222222222,24214.583333333332,0.07109111589812399,1.052498047061815,0.5617945814799695,0.8190149728151792,0.21820258489796124,0.3443381208418599,0.935758784999857,0.30469173290238605,0.4590693961432088,0.9935279259746184,0.46696152546241493,0.6335896876653494,0.08714314529232407
office_4,support,2,0.25,17.583333333333332,2.0,2.0,1.0,0.25,3546.3055555555557,24214.583333333332,0.1169786460872529,0.5470785491422959,0.33202859761477443,0.6551206315930441,0.36473423192197346,0.4681697930341701,0.8239810112739444,0.5044075366880112,0.6250218970634118,0.97177926098751,0.6980260365225717,0.81143316522386,0.1401977558415695
office_4,support,2,0.5,17.583333333333332,2.0,2.0,1.0,0.5,7092.916666666667,24214.583333333332,0.17669461323095204,0.3009723929328849,0.23883350308191847,0.5135801650196188,0.4546315566086321,0.48182081452151426,0.7021543877566241,0.6147987345602912,0.6549585072971899,0.9237664144249877,0.8188893509551002,0.8677601547411489,0.1597201878987464
office_4,support,2,0.75,17.583333333333332,2.0,2.0,1.0,0.75,10639.333333333334,24214.583333333332,0.22534223300631473,0.2654119692491601,0.2453771011277374,0.43275361326377576,0.48707611845962606,0.45795142098603936,0.6199382478176072,0.6468832891743461,0.6325951847176056,0.8770938062107029,0.84462980873853,0.8602632644908493,0.1556176950957324
office_4,support,2,0.9,17.583333333333332,2.0,2.0,1.0,0.8999999999999999,12767.166666666666,24214.583333333332,0.2560447855869234,0.24702115596799004,0.2515329707774567,0.3930460466613746,0.502892038640666,0.44090949790722755,0.5757383468071977,0.663542997171798,0.6161690627666,0.8448671766108796,0.8579712870238523,0.8511062419062971,0.1498706884812714
office_4,support,2,1.0,17.583333333333332,2.0,2.0,1.0,1.0,14186.222222222223,24214.583333333332,0.28468408747310303,0.22957629767033008,0.25713019257171654,0.368183069437082,0.5123090621393529,0.4281024197021405,0.5475717105850528,0.6786563960581284,0.6056528279333858,0.8204183720455405,0.8741449069234885,0.8459683139747627,0.14534431651369217
office_4,support,4,0.1,17.583333333333332,4.0,4.0,1.0,0.1,2524.5833333333335,35190.97222222222,0.07439773670688873,0.9660114315139633,0.520204584110426,0.8041535476784553,0.26502209558157497,0.3982917500610503,0.9243778135491216,0.3519100567852413,0.5092576730996835,0.9919821222484416,0.5040363668947867,0.6676581985094443,0.1227778398855915
office_4,support,4,0.25,17.583333333333332,4.0,4.0,1.0,0.25,6312.388888888889,35190.97222222222,0.1366775238310455,0.45664499562653227,0.2966612597287889,0.595878187418769,0.40555099842417547,0.48224153082542265,0.7785617410919107,0.5380911451834384,0.6357460383724745,0.9594057220400865,0.721534453288481,0.8226097789300941,0.16435022689354317
office_4,support,4,0.5,17.583333333333332,4.0,4.0,1.0,0.5,12625.388888888889,35190.97222222222,0.20607304640400015,0.252513346296467,0.2292931963502336,0.4508826221404353,0.5002612243331472,0.47387548062933643,0.6402304144996607,0.6563906209907706,0.6473708326650924,0.8965178212316106,0.8450247076218752,0.8695957877789628,0.16709170801631276
office_4,support,4,0.75,17.583333333333332,4.0,4.0,1.0,0.75,18938.11111111111,35190.97222222222,0.25603378075766303,0.2194587300664936,0.2377462554120783,0.37942782173402434,0.5425299548388964,0.4461838091283763,0.5631613176118575,0.697265731713066,0.6223995783602213,0.849069696099638,0.8745987862015556,0.8612333940883733,0.15650114654028074
office_4,support,4,0.9,17.583333333333332,4.0,4.0,1.0,0.8999999999999999,22725.805555555555,35190.97222222222,0.2858018339194103,0.203702951285159,0.24475239260228465,0.34614131721267,0.5653699297539002,0.4289807139967464,0.5236928126100373,0.7197026088439603,0.605591223678067,0.8169826868827419,0.8883838537479037,0.850661867428001,0.14987804655152828
office_4,support,4,1.0,17.583333333333332,4.0,4.0,1.0,1.0,25251.333333333332,35190.97222222222,0.32054268690890125,0.1837273879622637,0.25213503743558247,0.3240803782784138,0.5805898583344709,0.41554950433621324,0.4971146265778802,0.7425736694740235,0.5947911799081721,0.7905030489551639,0.909387643724205,0.8449671492724865,0.1438167810925963
office_4,support,8,0.1,17.583333333333332,8.0,8.0,1.0,0.1,3918.0555555555557,44497.083333333336,0.0823957914951792,0.9575105953554135,0.5199531934252963,0.7553609356235612,0.28971436074990137,0.4182315726036264,0.9067567650234787,0.3698023241977304,0.5246845941029071,0.9944317994889121,0.5058860821201487,0.6697645002322452,0.1445982372607951
office_4,support,8,0.25,17.583333333333332,8.0,8.0,1.0,0.25,9795.916666666666,44497.083333333336,0.14881735951737718,0.4307253806167649,0.28977137006707104,0.5447236183248989,0.4277782933963652,0.47861064916171386,0.7467808070779406,0.548894015432343,0.6314638424115423,0.9577486439875396,0.7187758747361287,0.8202011760473711,0.17338139500516137
office_4,support,8,0.5,17.583333333333332,8.0,8.0,1.0,0.5,19592.25,44497.083333333336,0.22687736088990018,0.22450669172391477,0.22569202630690746,0.4019668867721979,0.5346205837145194,0.4582685492404635,0.5961341811632379,0.6879519938353829,0.6376162700927958,0.8797599001962031,0.8651254969891413,0.871852213325035,0.16498857947655104
office_4,support,8,0.75,17.583333333333332,8.0,8.0,1.0,0.75,29388.222222222223,44497.083333333336,0.2833076954356517,0.18849212550672265,0.2358999104711872,0.33351036550540564,0.5903000645012682,0.42567483421552743,0.5159899882262647,0.7371024294504892,0.6062602706968752,0.8213214597060351,0.896993826835788,0.8570324383975009,0.14972713632509446
office_4,support,8,0.9,17.583333333333332,8.0,8.0,1.0,0.8999999999999999,35265.86111111111,44497.083333333336,0.31119175400856625,0.17021363974271214,0.24070269687563917,0.30621469278660646,0.6261450478482133,0.4107165340494522,0.4818880509786013,0.77064233571954,0.5921085587354238,0.790799642403655,0.9134982206230562,0.8471048658117719,0.14280446741532649
office_4,support,8,1.0,17.583333333333332,8.0,8.0,1.0,1.0,39184.833333333336,44497.083333333336,0.3471084733353876,0.15047915126255235,0.24879381229896996,0.2873196036337695,0.6489340171100809,0.3977324017554077,0.4573070939854613,0.8000638335991179,0.58090709773639,0.7636987604121542,0.9348190773860358,0.8396472500443766,0.13652503225111678
