seed,ranking,N_req,frac,n_steps,N_req,N,seed,frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
0,support,8,0.25,23.666666666666668,8.0,8.0,0.0,0.25,11639.076923076924,44439.41025641026,0.2634308710117904,0.5184466124502369,0.3909387417310137,0.4710920401089383,0.417270401339775,0.4401642546139544,0.6481899864705936,0.5507914210817569,0.5918320493760179,0.8521107879269891,0.7160353756549808,0.7746098433519594,0.14653932877856837
0,support,8,0.5,23.666666666666668,8.0,8.0,0.0,0.5,23278.69230769231,44439.41025641026,0.3438911891655994,0.3077004934798699,0.3257958413227347,0.350742583601189,0.5200403457325833,0.4167370365857099,0.5310162130804575,0.6731791020949407,0.5902234597950416,0.7868482276203748,0.8368261653362808,0.8080143412843822,0.14302921306928731
0,support,8,0.75,23.666666666666668,8.0,8.0,0.0,0.75,34918.02564102564,44439.41025641026,0.43493930992190794,0.27657955459686034,0.3557594322593841,0.2864215465433741,0.5685607291371594,0.3788266569186591,0.4564790477949611,0.7152440370690445,0.5538873048171774,0.724740729230211,0.8602361995902873,0.7837699458603407,0.1285648797174094
0,support,8,0.9,23.666666666666668,8.0,8.0,0.0,0.9,41901.61538461538,44439.41025641026,0.4907770961558776,0.26250272002114333,0.37663990808851044,0.26019171957584664,0.5962550892122491,0.36023322218316584,0.4230267587462453,0.7402415503378711,0.5349129028881241,0.6913185051277215,0.871069450750527,0.7677301552529372,0.12125748558849973
0,support,8,1.0,23.666666666666668,8.0,8.0,0.0,1.0,46557.846153846156,44439.41025641026,0.5292520163551209,0.24155503250443125,0.3854035244297761,0.24499863218316023,0.6171546857434377,0.3488005429045878,0.4033050638818301,0.7665414501552502,0.5251899115080528,0.6719205243144993,0.8895919197136277,0.7624689284336176,0.11616807318672681
0,support,16,0.1,23.666666666666668,16.0,15.692307692307692,0.0,0.1,6855.076923076923,54121.41025641026,0.2259613173789424,1.0417171676718375,0.63383924252539,0.5914569199933576,0.2869652842403309,0.3847851689496689,0.7432974625963745,0.3719399678716006,0.49307369732704176,0.8798431921277261,0.5042124149015278,0.6367852249068565,0.12925086443131856
0,support,16,0.25,23.666666666666668,16.0,15.692307692307692,0.0,0.25,17138.384615384617,54121.41025641026,0.27794636342689183,0.5272193298090322,0.402582846617962,0.4258418906360625,0.425399506355407,0.4234069767026619,0.6134385277107028,0.5450484243848318,0.5738755196817674,0.843229968852242,0.7060239552788097,0.7651178154461706,0.15028857550480146
0,support,16,0.5,23.666666666666668,16.0,15.692307692307692,0.0,0.5,34277.256410256414,54121.41025641026,0.3767015290646108,0.3146936429826309,0.34569758602362083,0.30757041458596307,0.5362455762767226,0.38881158145149125,0.4867485325720992,0.6785250688006141,0.5634768530339489,0.7624182468572702,0.834772529102651,0.7942221002117866,0.1361979892344076
0,support,16,0.75,23.666666666666668,16.0,15.692307692307692,0.0,0.75,51415.8717948718,54121.41025641026,0.47394121539296163,0.2698471046215948,0.3718941600072782,0.24828775513139553,0.5950626722418387,0.3485434131202599,0.41190974283079984,0.7321924284700111,0.5243477251829797,0.6942479843560868,0.8652246914920653,0.7681614974037255,0.11893409134026378
0,support,16,0.9,23.666666666666668,16.0,15.692307692307692,0.0,0.9,61698.94871794872,54121.41025641026,0.5312376281869103,0.2556682941737657,0.393452961180338,0.22582534173802635,0.6275713207238959,0.3303508254914949,0.3814472573661727,0.7544230985363496,0.5036567733070232,0.6605399187747623,0.8751416982364026,0.7501384923967918,0.11140196176752153
0,support,16,1.0,23.666666666666668,16.0,15.692307692307692,0.0,1.0,68554.92307692308,54121.41025641026,0.5736680240719798,0.23620137645663355,0.40493470026430667,0.21268436236207108,0.6529256722840151,0.3192148510195201,0.3632978411903608,0.7817294881876734,0.49315957582966863,0.6400492001132994,0.8896244531084095,0.7417675463236798,0.10650928150223106
0,support,32,0.1,23.666666666666668,32.0,21.846153846153847,0.0,0.1,8143.5641025641025,58588.4358974359,0.2292916705043352,1.0707128718029684,0.6500022711536518,0.5701063663422248,0.28786400927864536,0.3802694548189274,0.7312215568453069,0.3690554905007299,0.48740821176784876,0.8789677144691601,0.49420872606302935,0.6289324907092565,0.1329704571825263
0,support,32,0.25,23.666666666666668,32.0,21.846153846153847,0.0,0.25,20359.4358974359,58588.4358974359,0.2865440775548117,0.5413954944350777,0.4139697859949447,0.40711630707755375,0.42609060681413286,0.4133848000186818,0.5988775894984043,0.538278829665588,0.5634450785190048,0.8374000541275112,0.6980332958499323,0.7579118675166134,0.15014016736263675
0,support,32,0.5,23.666666666666668,32.0,21.846153846153847,0.0,0.5,40719.48717948718,58588.4358974359,0.3998617153199741,0.3268301945941345,0.3633459549570543,0.2912838717140765,0.5398971001284565,0.3754229540468339,0.46991203037656576,0.6754972341266876,0.5501406432461124,0.7502965161907985,0.827809996881009,0.7842445709690682,0.1325742863480713
