scene,seq,n_steps,N_req,N,seed,ranking,frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
frl_apartment_5,seq_0011,18,2,2,1,support,0.75,5760,16272,0.1627845234334594,0.21157855939953876,0.18718154141649906,0.5213541666666667,0.6035521140609637,0.5594500001593418,0.7543402777777778,0.7603859390363815,0.7573510435138837,0.9371527777777777,0.8501720747295969,0.8915459551790132,0.1854477222975086
frl_apartment_5,seq_0011,18,2,2,1,support,0.5,3840,16272,0.12993281556895417,0.37996209362838707,0.25494745459867063,0.5950520833333334,0.5275934119960669,0.5592959848274903,0.8419270833333333,0.7342059980334317,0.7843854326743664,0.9630208333333333,0.8138520157325467,0.8821750490619505,0.16332307692307693
frl_apartment_5,seq_0011,18,2,2,1,support,0.25,1920,16272,0.10367324211519936,0.6057156983608685,0.3546944702380339,0.675,0.35613323500491645,0.46626357383810335,0.8963541666666667,0.5862831858407079,0.7088953688994725,0.9901041666666667,0.7190265486725663,0.8330681502536319,0.10715860649713362
frl_apartment_5,seq_0011,18,2,2,1,support,0.1,768,16272,0.08282435893176315,0.9210147839142621,0.5019195714230126,0.7747395833333334,0.16150442477876106,0.26728901798131716,0.9622395833333334,0.2731686332350049,0.42553330680271895,1.0,0.44155604719764013,0.612610308223558,0.051070840197693576
frl_apartment_5,seq_0011,18,2,2,1,oracle,1.0,7681,16272,0.2271378294123951,0.17434368218959653,0.20074075580099582,0.445905481057154,0.6216814159292036,0.519322879695753,0.6629345137351907,0.7877335299901671,0.7199658762949951,0.8735841687280302,0.8840953785644051,0.8788083442732144,0.17699663538161856
frl_apartment_5,seq_0011,18,2,2,1,oracle,0.9,6912,16272,0.15484464228176534,0.17468915148805264,0.16476689688490898,0.4955150462962963,0.6216814159292036,0.5514741695154556,0.7366898148148148,0.7877335299901671,0.7613570997971245,0.9707754629629629,0.8840953785644051,0.9254100945622235,0.18992874109263658
frl_apartment_5,seq_0011,18,2,2,1,oracle,0.75,5760,16272,0.10317467020648306,0.17999323238003012,0.1415839512932566,0.5946180555555556,0.6216814159292036,0.6078486481024171,0.8840277777777777,0.7877335299901671,0.8331073566094463,1.0,0.8789945919370699,0.9356009811937858,0.2132721647284754
frl_apartment_5,seq_0011,18,2,2,1,oracle,0.5,3840,16272,0.061804650894521015,0.20858360343263366,0.13519412716357734,0.8919270833333334,0.6216814159292036,0.7326788827394048,1.0,0.7648107177974435,0.8667339903193231,1.0,0.8507251720747296,0.9193425203387016,0.2678739101274313
frl_apartment_5,seq_0011,18,2,2,1,oracle,0.25,1920,16272,0.038964207008500965,0.2953833543036495,0.16717378065607522,1.0,0.48500491642084564,0.6532031120675386,1.0,0.655051622418879,0.791578478333519,1.0,0.8141592920353983,0.8975609756097562,0.26439482961222094
frl_apartment_5,seq_0011,18,2,2,1,oracle,0.1,768,16272,0.02673139266906283,0.3799075417814251,0.20331946722524397,1.0,0.2820181907571288,0.43995973347394657,1.0,0.4917649950835792,0.65930625360468,1.0,0.7847836774827925,0.8794160181805661,0.12126537785588752
frl_apartment_5,seq_0011,18,2,2,2,support,1.0,6770,11626,0.21316326862851506,0.09489479494840825,0.15402903178846167,0.49497784342688333,0.7978668501634268,0.6109417701811624,0.6802067946824224,0.930070531567177,0.785753217527233,0.8911373707533234,0.9741097539996559,0.9307781188719224,0.22925664923846328
frl_apartment_5,seq_0011,18,2,2,2,support,0.9,6093,11626,0.1607001438126802,0.11415400342813009,0.13742707362040513,0.5440669620876416,0.7947703423361431,0.6459459775783322,0.7347776136550139,0.9186306554274901,0.8164822366588407,0.9404234367306745,0.9554446929296405,0.9478745569629529,0.2460668633235005
frl_apartment_5,seq_0011,18,2,2,2,support,0.75,5077,11626,0.13076347328269444,0.1431747747459448,0.13696912401431963,0.5970061059680913,0.7719766041630828,0.6733098131030628,0.7896395509158952,0.8851711680715637,0.834680785972402,0.9728185936576719,0.9304145879924307,0.9511442105319285,0.2602928985907709
frl_apartment_5,seq_0011,18,2,2,2,support,0.5,3385,11626,0.08904114967449626,0.33607631781141845,0.21255873374295736,0.7187592319054653,0.7146912093583347,0.7167194482637149,0.9042836041358937,0.8291759848615173,0.8651026569210919,0.9976366322008863,0.880870462755892,0.935624511856575,0.27926997245179064
frl_apartment_5,seq_0011,18,2,2,2,support,0.25,1692,11626,0.0693304424315894,0.6187527651098483,0.34404160377071885,0.8309692671394799,0.5196972303457768,0.6394656674151519,0.9521276595744681,0.6701359022879753,0.7866230164348311,1.0,0.7773094787545157,0.8747035764409814,0.21701315231226134
frl_apartment_5,seq_0011,18,2,2,2,support,0.1,677,11626,0.05456213527580339,0.9138276335878994,0.48419488443185144,0.9276218611521418,0.2786857044555307,0.4286053726494027,0.9970457902511078,0.42069499397901255,0.5917191314408943,1.0,0.6001204197488388,0.7500940708487878,0.10507839925111163
frl_apartment_5,seq_0011,18,2,2,2,oracle,1.0,6770,11626,0.21316326862851503,0.09489479494840825,0.15402903178846164,0.49497784342688333,0.7978668501634268,0.6109417701811624,0.6802067946824224,0.930070531567177,0.785753217527233,0.8911373707533234,0.9741097539996559,0.9307781188719224,0.22925664923846328
frl_apartment_5,seq_0011,18,2,2,2,oracle,0.9,6093,11626,0.13704664359094443,0.09562859936982028,0.11633762148038235,0.5499753815854259,0.7978668501634268,0.6511253543430396,0.7557853274249139,0.930070531567177,0.8339190536123532,0.9901526341703595,0.9741097539996559,0.9820656799241396,0.24836842753355498
frl_apartment_5,seq_0011,18,2,2,2,oracle,0.75,5077,11626,0.09166889355932344,0.10140545096909259,0.09653717226420802,0.6600354540082726,0.7978668501634268,0.7224357999556972,0.9070317116407327,0.930070531567177,0.9184066584349708,1.0,0.9692929640461035,0.984407075780738,0.28388458831808583
frl_apartment_5,seq_0011,18,2,2,2,oracle,0.5,3385,11626,0.05149784304032803,0.15467720040352284,0.10308752172192544,0.9899556868537667,0.7978668501634268,0.8835919777464921,1.0,0.9119215551350421,0.9539319776858017,1.0,0.9538964390159986,0.9764042965310795,0.37186115214180204
frl_apartment_5,seq_0011,18,2,2,2,oracle,0.25,1692,11626,0.033576323833714755,0.20339730258549335,0.11848681320960405,1.0,0.601754687768794,0.7513693480829127,1.0,0.7743849991398589,0.8728489020311213,1.0,0.9322208842250129,0.9649216524216525,0.3289321287931434
frl_apartment_5,seq_0011,18,2,2,2,oracle,0.1,677,11626,0.024227636215766946,0.25992810103093417,0.14207786862335056,1.0,0.38843970411147427,0.5595341345558171,1.0,0.6507827283674522,0.7884535223009588,1.0,0.9002236366764149,0.9474923049067535,0.1486256385307711
frl_apartment_5,seq_0011,18,4,4,0,support,1.0,15238,22562,0.271117649985517,0.10774401379970902,0.189430831892613,0.3963118519490747,0.7027745767219218,0.5068170923376294,0.6353195957474734,0.8707118163283397,0.7346198422246749,0.8513584459902874,0.9859498271429837,0.9137244140629378,0.18021035006017477
frl_apartment_5,seq_0011,18,4,4,0,support,0.9,13714,22562,0.2336517642998301,0.14271980070043483,0.18818578250013246,0.42875893247776,0.6912064533286056,0.5292323223677743,0.6772641096689515,0.8394645864728304,0.7496914078336785,0.8850080210004375,0.9472564488963744,0.9150748366199501,0.19074849960366888
frl_apartment_5,seq_0011,18,4,4,0,support,0.75,11428,22562,0.18311228738743984,0.14684142994806584,0.16497685866775286,0.47453622681134056,0.6789734952575126,0.558638586879939,0.7372243612180609,0.8325503058239517,0.7819929576893054,0.9283339166958348,0.9446414324971191,0.9364166819185104,0.20283624229979466
frl_apartment_5,seq_0011,18,4,4,0,support,0.5,7619,22562,0.1356483040110558,0.2958955077136928,0.21577190586237427,0.566872292951831,0.6299973406612889,0.5967701527794963,0.8250426565166032,0.7953195638684514,0.809908497616939,0.9573434833967712,0.9098484176934669,0.9329918933871901,0.22225859247135843
frl_apartment_5,seq_0011,18,4,4,0,support,0.25,3809,22562,0.10743109776388425,0.5139732734392664,0.3107021856015753,0.7033342084536623,0.5015956032266643,0.5855765923282837,0.9007613546862694,0.6977218331708182,0.7863465420411075,0.9687582042530848,0.8304671571669179,0.8942980563960424,0.18223355647646372
frl_apartment_5,seq_0011,18,4,4,0,support,0.1,1523,22562,0.10252376086953859,0.8197507801912701,0.4611372705304044,0.8095863427445831,0.26433826788405285,0.3985468801546838,0.9067629678266579,0.3843630883786898,0.5398794533906444,0.9612606697307945,0.5891764914457938,0.7305709679030563,0.0916275623610768
frl_apartment_5,seq_0011,18,4,4,0,oracle,1.0,15238,22562,0.271117649985517,0.10774401379970902,0.189430831892613,0.3963118519490747,0.7027745767219218,0.5068170923376294,0.6353195957474734,0.8707118163283397,0.7346198422246749,0.8513584459902874,0.9859498271429837,0.9137244140629378,0.18021035006017477
frl_apartment_5,seq_0011,18,4,4,0,oracle,0.9,13714,22562,0.1692742605216716,0.10774401379970902,0.1385091371606903,0.4403529240192504,0.7027745767219218,0.5414423843101286,0.7059209566865976,0.8707118163283397,0.7797043533548357,0.9459676243255067,0.9859498271429837,0.9655449977716651,0.19582646272815146
frl_apartment_5,seq_0011,18,4,4,0,oracle,0.75,11428,22562,0.11255017876460685,0.10782328622495466,0.11018673249478075,0.5284389219460973,0.7027745767219218,0.6032640806745951,0.8471298564928247,0.8707118163283397,0.858758973755111,1.0,0.9855509263363177,0.992722889414706,0.2250833278870662
frl_apartment_5,seq_0011,18,4,4,0,oracle,0.5,7619,22562,0.06791961048898047,0.12153057543163917,0.09472509296030981,0.7926237038981494,0.7027745767219218,0.7449999043409455,1.0,0.850944065242443,0.9194703191973371,1.0,0.963301125786721,0.9813075672746975,0.2996867386007657
frl_apartment_5,seq_0011,18,4,4,0,oracle,0.25,3809,22562,0.04048383593075095,0.153719652087666,0.09710174400920847,1.0,0.6402801170109033,0.7806960657155209,1.0,0.7880950270366103,0.8814912128498129,1.0,0.9306355819519546,0.9640717188181547,0.35931582162492365
frl_apartment_5,seq_0011,18,4,4,0,oracle,0.1,1523,22562,0.027237014155513856,0.19322566853341816,0.11023134134446601,1.0,0.43302898679195106,0.6043548187554126,1.0,0.6955500398900807,0.8204417723173442,1.0,0.9184469461927134,0.9574900656131596,0.17397078353253653
frl_apartment_5,seq_0011,18,4,4,1,support,1.0,15126,22947,0.2209860157219641,0.10818004023100586,0.164583027976485,0.4354092291418749,0.7056260077570052,0.5385216269656078,0.6812111595927542,0.8705277378306533,0.7643208670349738,0.8908501917228613,0.9852268270362139,0.9356646864490267,0.19232194863648397
frl_apartment_5,seq_0011,18,4,4,1,support,0.9,13613,22947,0.19621426797191718,0.13064187974435454,0.16342807385813585,0.46653933739807535,0.6890225301782368,0.5563633132961119,0.7173290237273194,0.8364056303656251,0.7723043734523234,0.9156688459560715,0.9608227655031158,0.9377025375268448,0.20215201465201466
frl_apartment_5,seq_0011,18,4,4,1,support,0.75,11344,22947,0.15281593558882373,0.1357188634570302,0.14426739952292694,0.516484485190409,0.6750337734780145,0.5852104547194397,0.7729196050775741,0.8270362138841678,0.7990626944124241,0.9592736248236954,0.9582952019871879,0.9587841637895651,0.21379980563654033
frl_apartment_5,seq_0011,18,4,4,1,support,0.5,7563,22947,0.11884069317493264,0.2635554768712073,0.19119808502306995,0.6140420468068227,0.6351592800801847,0.6244221743835245,0.8618273172021684,0.7909966444415392,0.8248942801107829,0.9771254793071532,0.9082232971630279,0.9414153345354588,0.22263101954051182
frl_apartment_5,seq_0011,18,4,4,1,support,0.25,3781,22947,0.1085797950154731,0.5174408066212811,0.3130103008183771,0.7024596667548267,0.4880376519806511,0.5759387458986972,0.9016133298069294,0.690373469298819,0.7819787485857458,0.9685268447500661,0.8257288534448948,0.891445474411056,0.16678851174934725
frl_apartment_5,seq_0011,18,4,4,1,support,0.1,1512,22947,0.11407074554473731,0.7783050061319544,0.44618787583834585,0.783068783068783,0.2551967577461106,0.38494317046196486,0.8948412698412699,0.3890704667276768,0.5423368298427167,0.9464285714285714,0.6416089249139321,0.7647640809750088,0.09118764554479716
frl_apartment_5,seq_0011,18,4,4,1,oracle,1.0,15126,22947,0.22098601572196408,0.10818004023100586,0.16458302797648497,0.4354092291418749,0.7056260077570052,0.5385216269656078,0.6812111595927542,0.8705277378306533,0.7643208670349738,0.8908501917228613,0.9852268270362139,0.9356646864490267,0.19232194863648397
frl_apartment_5,seq_0011,18,4,4,1,oracle,0.9,13613,22947,0.1437021311536161,0.10818922948769417,0.12594568032065515,0.4838022478513186,0.7056260077570052,0.5740294920446348,0.7569235289796518,0.8705277378306533,0.8097605634421186,0.9898626313083082,0.9852268270362139,0.9875392887398902,0.20907206999769745
frl_apartment_5,seq_0011,18,4,4,1,oracle,0.75,11344,22947,0.10035496956069553,0.1083975844180396,0.10437627698936756,0.5805712270803949,0.7056260077570052,0.6370191850631903,0.9083215796897038,0.8705277378306533,0.8890231704305043,1.0,0.9847910402231228,0.9923372488747393,0.24048202343905184
frl_apartment_5,seq_0011,18,4,4,1,oracle,0.5,7563,22947,0.06337708990359993,0.12399942665362407,0.09368825827861199,0.8708184582837498,0.7056260077570052,0.7795671404056767,1.0,0.8449470519022094,0.9159580498866212,1.0,0.9625223340741709,0.9809033174934494,0.3206747328446525
frl_apartment_5,seq_0011,18,4,4,1,oracle,0.25,3781,22947,0.04062410151551713,0.15811935271524843,0.09937172711538278,1.0,0.6263128077744368,0.7702242825370456,1.0,0.7692073037869874,0.8695502241489729,1.0,0.9289667494661612,0.9631754924995483,0.36061381074168797
frl_apartment_5,seq_0011,18,4,4,1,oracle,0.1,1512,22947,0.027555261671443624,0.20026513161013884,0.11391019664079123,1.0,0.42210310715997734,0.5936322127907333,1.0,0.6749901947967054,0.8059631595379332,1.0,0.9124068505687017,0.9541974295870932,0.17577918647649235
frl_apartment_5,seq_0011,18,4,4,2,support,1.0,11934,19307,0.24109181491553072,0.16324494804430645,0.20216838147991859,0.39467068878833583,0.6613663438131248,0.4943423429217122,0.6274509803921569,0.7814264256487284,0.6960247566968292,0.8694486341545165,0.9052157248666287,0.8869717494462886,0.17436423035039395
frl_apartment_5,seq_0011,18,4,4,2,support,0.9,10740,19307,0.20228193718952495,0.17438981217986005,0.18833587468469248,0.42756052141527,0.653079194074688,0.5167881149314147,0.6728119180633148,0.7695136478997255,0.7179210653090229,0.9095903165735568,0.8918009012275341,0.9006077703191129,0.18494192477876106
frl_apartment_5,seq_0011,18,4,4,2,support,0.75,8950,19307,0.16181482823834026,0.18254753892449896,0.1721811835814196,0.4779888268156425,0.6389392448334801,0.5468674801833961,0.7362011173184357,0.7598798363287926,0.7478530933359077,0.9483798882681564,0.8837727249184234,0.9149371859965512,0.19717650729272287
frl_apartment_5,seq_0011,18,4,4,2,support,0.5,5967,19307,0.1309863646938533,0.4631998825142922,0.29709312360407275,0.5614211496564437,0.5938260734448646,0.5771691291399914,0.8169934640522876,0.6974672398611902,0.7525136504165592,0.971007206301324,0.7924068990521572,0.8726626456787875,0.19767554479418886
frl_apartment_5,seq_0011,18,4,4,2,support,0.25,2983,19307,0.10036015650802048,0.7049681547452464,0.40266415562663344,0.6986255447536037,0.45465375252499096,0.5508340022777887,0.8947368421052632,0.6101931941782773,0.7255650674385663,0.9889373114314448,0.6979851867198426,0.818370250832699,0.1612823369228865
frl_apartment_5,seq_0011,18,4,4,2,support,0.1,1193,19307,0.07636745362176423,0.9580967438284571,0.5172320987251107,0.8474434199497066,0.24566219505878698,0.3809052078309061,0.9606035205364627,0.3771689024706065,0.5416613010092283,1.0,0.5607292691769824,0.7185477715461455,0.08379728765167738
frl_apartment_5,seq_0011,18,4,4,2,oracle,1.0,11934,19307,0.24109181491553072,0.16324494804430645,0.20216838147991859,0.39467068878833583,0.6613663438131248,0.4943423429217122,0.6274509803921569,0.7814264256487284,0.6960247566968292,0.8694486341545165,0.9052157248666287,0.8869717494462886,0.17436423035039395
frl_apartment_5,seq_0011,18,4,4,2,oracle,0.9,10740,19307,0.16273792056948366,0.16365034359208394,0.16319413208078382,0.43854748603351956,0.6613663438131248,0.52738776357938,0.6972067039106146,0.7814264256487284,0.7369180788442998,0.9661080074487896,0.9052157248666287,0.9346711583464321,0.1888048831240896
frl_apartment_5,seq_0011,18,4,4,2,oracle,0.75,8950,19307,0.11414092169868746,0.16811428254172994,0.1411276021202087,0.5262569832402234,0.6613663438131248,0.5861263398644527,0.8366480446927375,0.7814264256487284,0.8080949339152173,1.0,0.9016418915419278,0.9482772708702165,0.21556981072305378
frl_apartment_5,seq_0011,18,4,4,2,oracle,0.5,5967,19307,0.06899570433825747,0.192015188697803,0.13050544651803025,0.7893413775766717,0.6613663438131248,0.7197091643079889,1.0,0.7752110633449009,0.8733734025792146,1.0,0.8745014761485471,0.9330496532287031,0.28224802986312736
frl_apartment_5,seq_0011,18,4,4,2,oracle,0.25,2983,19307,0.04104783544915348,0.23498098344525464,0.13801440944720406,1.0,0.5811363754078831,0.7350869721885543,1.0,0.7192728026104521,0.8367174790624812,1.0,0.8450302998912311,0.9160069619897816,0.33248118165033375
frl_apartment_5,seq_0011,18,4,4,2,oracle,0.1,1193,19307,0.028259402474204665,0.28466374927942856,0.1564615758768166,1.0,0.38328067540270366,0.5541618302317745,1.0,0.600248614492153,0.7501941998964267,1.0,0.8305795825348319,0.9074498486263192,0.16156670746634028
frl_apartment_5,seq_0011,18,8,8,0,support,1.0,20979,25648,0.25745691058863135,0.10865013070559885,0.1830535206471151,0.36140902807569475,0.7239940736119775,0.48213975815956456,0.6068926068926069,0.859833125389894,0.7115527538313937,0.8583345250011917,0.9807782283218964,0.9154803730408311,0.17104998187603207
frl_apartment_5,seq_0011,18,8,8,0,support,0.9,18881,25648,0.2305809498156574,0.13620294510641892,0.18339194746103815,0.38811503627985805,0.7040704928259514,0.5003918063086671,0.6457814734389068,0.8192451653150343,0.7222440001702943,0.8885122610031249,0.9484560199625702,0.917506101211451,0.18127681933619405
frl_apartment_5,seq_0011,18,8,8,0,support,0.75,15734,25648,0.18167243254843085,0.14316565632063843,0.16241904443453464,0.430596161179611,0.6866032439176544,0.5292675949083062,0.7034447692894369,0.8056768558951966,0.7510980699752368,0.9372060505910766,0.9424126637554585,0.9398021459180176,0.19477589491627395
frl_apartment_5,seq_0011,18,8,8,0,support,0.5,10489,25648,0.13293576167522603,0.20072821659316756,0.16683198913419678,0.5335112975498141,0.6370867124142233,0.5807167886818799,0.8189531890552006,0.7539769182782283,0.7851229991963986,0.9722566498236247,0.8846303805364941,0.9263759787754103,0.22244146277295448
frl_apartment_5,seq_0011,18,8,8,0,support,0.25,5244,25648,0.10421033566281299,0.6792430611490866,0.3917266984059498,0.6779176201372997,0.5330630068621335,0.5968267318869004,0.898932112890923,0.6486275733000624,0.7535375341561847,0.9774980930587338,0.7648549594510293,0.85820065371132,0.21171662125340598
frl_apartment_5,seq_0011,18,8,8,0,support,0.1,2097,25648,0.09763691164071135,0.9574972044506302,0.5275670580456708,0.8016213638531235,0.3006472239550842,0.4372894961739841,0.9227467811158798,0.422800998128509,0.5798950674122482,0.9651883643299952,0.607727698066126,0.745839802743086,0.12355340019839083
frl_apartment_5,seq_0011,18,8,8,0,oracle,1.0,20979,25648,0.25745691058863135,0.10865013070559885,0.1830535206471151,0.36140902807569475,0.7239940736119775,0.48213975815956456,0.6068926068926069,0.859833125389894,0.7115527538313937,0.8583345250011917,0.9807782283218964,0.9154803730408311,0.17104998187603207
frl_apartment_5,seq_0011,18,8,8,0,oracle,0.9,18881,25648,0.1761023917022551,0.10865457816509842,0.14237848493367677,0.4015677135744929,0.7239940736119775,0.5166000624605064,0.6743286902176792,0.859833125389894,0.7558656972834626,0.9537100789153117,0.9807782283218964,0.9670547793252687,0.1868373586731776
frl_apartment_5,seq_0011,18,8,8,0,oracle,0.75,15734,25648,0.12249618677227306,0.10870297244948202,0.11559957961087754,0.48188636074742597,0.7239940736119775,0.5786359234212403,0.8092029998728868,0.859833125389894,0.8337501314970465,1.0,0.9807392389270119,0.9902759733868746,0.2168607026143791
frl_apartment_5,seq_0011,18,8,8,0,oracle,0.5,10489,25648,0.0745570638396754,0.11858409511327372,0.09657057947647457,0.7228525121555915,0.7239940736119775,0.7234228425379873,1.0,0.8469666250779788,0.917143399970446,1.0,0.9663521522145976,0.9828881882894137,0.2961852290954739
frl_apartment_5,seq_0011,18,8,8,0,oracle,0.25,5244,25648,0.04311276523525843,0.1465144334391108,0.09481359933718461,1.0,0.6851996257018091,0.8131969830179075,1.0,0.7888724266999376,0.8819772890739086,1.0,0.932626325639426,0.9651387992253067,0.41684367034834324
frl_apartment_5,seq_0011,18,8,8,0,oracle,0.1,2097,25648,0.028652664000747816,0.18445726910363552,0.10655496655219167,1.0,0.521093262632564,0.6851562299746239,1.0,0.7126871490954461,0.8322444054909282,1.0,0.9138334373050531,0.9549769791793995,0.2284887924801157
frl_apartment_5,seq_0011,18,8,8,1,support,1.0,21726,25498,0.30936647037482945,0.12197128395060435,0.2156688771627169,0.3351284175642088,0.7011922503725783,0.4535072136378205,0.5621375310687655,0.8192407247627265,0.6667630048829762,0.809490932523244,0.9695662404894502,0.8823269898940573,0.1591954471037655
frl_apartment_5,seq_0011,18,8,8,1,support,0.9,19553,25498,0.27248511024098787,0.1659575798439864,0.21922134504248714,0.3613256277809032,0.6844850576515805,0.4729766039067151,0.5993453689970848,0.7775511804847439,0.6769160680330369,0.8477982918222268,0.9096399717624912,0.8776310726960374,0.16825598643780462
frl_apartment_5,seq_0011,18,8,8,1,support,0.75,16294,25498,0.23754534364796853,0.16999086241052527,0.20376810302924692,0.4027249294218731,0.6743273982273119,0.5042808912563516,0.6557014852092795,0.7711193034747823,0.7087422282770218,0.8829630538848656,0.9059141893481841,0.8942913911061452,0.18219844357976653
frl_apartment_5,seq_0011,18,8,8,1,support,0.5,10863,25498,0.14988466283566784,0.3748353771378942,0.26236001998678105,0.5046488078799595,0.6286375401992313,0.5598605961994069,0.774463776120777,0.7423719507412346,0.7580783786608516,0.9559974224431557,0.8659110518472037,0.9087270247792258,0.2053001277139208
frl_apartment_5,seq_0011,18,8,8,1,support,0.25,5431,25498,0.11463585776870656,0.6526039920396867,0.3836199249041966,0.6553120972196649,0.5261589144246608,0.5836762786123202,0.8556435278954152,0.646521295787905,0.7365260504916465,0.9777204934634506,0.7862185269432896,0.8715743086808616,0.19217807733238737
frl_apartment_5,seq_0011,18,8,8,1,support,0.1,2172,25498,0.10112284985823557,0.8868572106493853,0.49399003025381044,0.7813075506445673,0.32449603890501216,0.4585465407179744,0.9069981583793738,0.4668209271315397,0.6163922537788835,0.9677716390423573,0.6787591183622245,0.7979004601502836,0.11899791231732777
frl_apartment_5,seq_0011,18,8,8,1,oracle,1.0,21726,25498,0.30936647037482956,0.12197128395060435,0.21566887716271696,0.3351284175642088,0.7011922503725783,0.4535072136378205,0.5621375310687655,0.8192407247627265,0.6667630048829762,0.809490932523244,0.9695662404894502,0.8823269898940573,0.1591954471037655
frl_apartment_5,seq_0011,18,8,8,1,oracle,0.9,19553,25498,0.20706440912279683,0.12197571621595127,0.16452006266937405,0.3723725259550964,0.7011922503725783,0.4864256637490138,0.6246100342658416,0.8192407247627265,0.7088072973834201,0.8994527693960006,0.9695662404894502,0.9331944035973748,0.17392785656488224
frl_apartment_5,seq_0011,18,8,8,1,oracle,0.75,16294,25498,0.13832897478131082,0.12206825947250025,0.13019861712690553,0.4468516018166196,0.7011922503725783,0.5458482786400569,0.7495397078679269,0.8192407247627265,0.7828418059530102,1.0,0.9695270217271943,0.9845277683745196,0.20195826327761843
frl_apartment_5,seq_0011,18,8,8,1,oracle,0.5,10863,25498,0.08101130037461439,0.1362771659118974,0.10864423314325589,0.6702568351284176,0.7011922503725783,0.6853756417499264,1.0,0.8125343164169739,0.8965726155444003,1.0,0.9443485763589301,0.9713778566674063,0.2761138530187276
frl_apartment_5,seq_0011,18,8,8,1,oracle,0.25,5431,25498,0.04407079515684273,0.17088753147352745,0.10747916331518509,1.0,0.6818574005804376,0.81083854118086,1.0,0.7746882108400659,0.873041479746304,1.0,0.8901090281590713,0.9418599825704445,0.410598111227702
frl_apartment_5,seq_0011,18,8,8,1,oracle,0.1,2172,25498,0.029233953587117976,0.20756577459617961,0.1183998640916488,1.0,0.5397678249274452,0.7011028756272126,1.0,0.7219781943681858,0.8385451067028037,1.0,0.8719507412346066,0.9315958182313381,0.23697315680796793
frl_apartment_5,seq_0011,18,8,8,2,support,1.0,20030,24547,0.26711301848395747,0.1102342924547242,0.18867365546934084,0.33919121318022966,0.7106367376868864,0.45920236165814554,0.5865701447828258,0.8643418747708478,0.698866825546261,0.8511732401397903,0.9798753411822219,0.9110011362833169,0.16624137209788747
frl_apartment_5,seq_0011,18,8,8,2,support,0.9,18027,24547,0.23844556592862742,0.13925749631870615,0.1888515311236668,0.36423143063183006,0.689330671772518,0.4766228705173071,0.6216231208742442,0.8240110807838025,0.7086500016176966,0.8812891773450935,0.9474070151138632,0.9131528270291474,0.1760214516202336
frl_apartment_5,seq_0011,18,8,8,2,support,0.75,15022,24547,0.18612659553872296,0.14393342577631407,0.16503001065751852,0.4092664092664093,0.6693282274819734,0.5079453410004329,0.6854613233923579,0.8150486821200147,0.7446592774760086,0.9342963653308481,0.9445960809874934,0.939417992660183,0.1927509778357236
frl_apartment_5,seq_0011,18,8,8,2,support,0.5,10015,24547,0.14199161387108708,0.2672077570013534,0.20459968543622026,0.5076385421867199,0.62084979834603,0.5585654281558813,0.7982026959560659,0.7599299303377195,0.7785962618292582,0.9650524213679481,0.8876033731209516,0.9247090441654784,0.21813842482100237
frl_apartment_5,seq_0011,18,8,8,2,support,0.25,5007,24547,0.11219084914711694,0.7027927202752394,0.4074917847111782,0.6287197922907929,0.4860064366317676,0.5482276418425256,0.877970840822848,0.6327860838391657,0.7354826193678523,0.9790293588975434,0.759563286756019,0.8554444993586328,0.189819527996298
frl_apartment_5,seq_0011,18,8,8,2,support,0.1,2003,24547,0.08951229614256963,1.0132920761767188,0.5514021861596442,0.7868197703444832,0.2726198720821282,0.40493615030619606,0.9505741387918123,0.3928789668798631,0.5559711522711123,0.9790314528207689,0.5397808286144946,0.6958890381685023,0.1130945655858095
frl_apartment_5,seq_0011,18,8,8,2,oracle,1.0,20030,24547,0.2671130184839575,0.1102342924547242,0.18867365546934087,0.33919121318022966,0.7106367376868864,0.45920236165814554,0.5865701447828258,0.8643418747708478,0.698866825546261,0.8511732401397903,0.9798753411822219,0.9110011362833169,0.16624137209788747
frl_apartment_5,seq_0011,18,8,8,2,oracle,0.9,18027,24547,0.18538579217513618,0.11023678239017502,0.1478112872826556,0.37687912575581073,0.7106367376868864,0.49254298062661267,0.6517446053142508,0.8643418747708478,0.7431372305325035,0.945748044599767,0.9798753411822219,0.9625092785194652,0.18144461692996072
frl_apartment_5,seq_0011,18,8,8,2,oracle,0.75,15022,24547,0.1300562671716171,0.11031252428862634,0.12018439573012173,0.4522700039941419,0.7106367376868864,0.5527522864429111,0.7821195579816269,0.8643418747708478,0.8211776742448814,1.0,0.9796309121277549,0.9897106638679672,0.21029793088850082
frl_apartment_5,seq_0011,18,8,8,2,oracle,0.5,10015,24547,0.0795675618615928,0.12154481894726483,0.10055619040442881,0.6783824263604593,0.7106367376868864,0.694135094534202,1.0,0.8536684727257914,0.9210584150147247,1.0,0.9599951114189107,0.9795892916528102,0.2861051115910727
frl_apartment_5,seq_0011,18,8,8,2,oracle,0.25,5007,24547,0.04508882694334869,0.14603897689625012,0.09556390191979941,1.0,0.6823644437202102,0.8111969392449815,1.0,0.8049456145353812,0.8919333724551979,1.0,0.9281378579867193,0.9627297697020917,0.3995210102329632
