scene,seq,n_steps,N_req,N,ranking,ref,frac,n_cand,k,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,hit_b0,hit_b1,hit_b2,hit_b3,hit_b4,hit_b5,hit_b6,hit_b7,hit_b8,nref_b0,nref_b1,nref_b2,nref_b3,nref_b4,nref_b5,nref_b6,nref_b7,nref_b8
frl_apartment_5,seq_0011,18,16,16,B_argmax,subset,0.25,30807,1,7701,28953,0.11541018742690339,0.7720802303173634,0.44374520887213337,0.6177119854564342,0.5194971160156115,0.5643633955400298,0.8731333593039865,0.6112319966842814,0.7190777451467925,0.9797428905336969,0.7339481228197423,0.8392183302006834,0.21330190763791707,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,B_argmax,fixed,0.1,30807,1,3080,29308,0.09550180330738378,1.0888473805169054,0.5921745919121446,0.7652597402597403,0.3375870069605568,0.46849980908561223,0.9340909090909091,0.47816295891906646,0.6325317042603489,0.9756493506493507,0.6244711341613212,0.7615237256535035,0.15276566889470114,7458.0,3639.0,2917.0,0.0,0.0,0.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,B_argmax,subset,0.1,30807,1,3080,28953,0.09551271643391099,1.0655607875764914,0.5805367520052012,0.7646103896103896,0.34069008392912653,0.47135631268709965,0.9340909090909091,0.4827133630366456,0.6365002886843865,0.9756493506493507,0.6300210686284669,0.7656361344431295,0.15347931873479317,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_count1,fixed,0.5,30923,1,15461,29308,0.17703604796003092,0.40304329226250657,0.29003967011126874,0.4324429208977427,0.6060802511259724,0.504745818207642,0.7022184852208784,0.6980346663027159,0.7001203253417496,0.9433413103938944,0.8038760747918657,0.8680425414927232,0.1939322417269017,8432.0,6586.0,4103.0,53.0,1083.0,201.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_count1,subset,0.5,30923,1,15461,28953,0.1770341586744147,0.39445666877201,0.2857454137232124,0.43199016881184915,0.6115428453010051,0.5063193850207974,0.7022184852208784,0.7039339619383138,0.7030751771566517,0.9433413103938944,0.8095534141539736,0.8713417501314477,0.19397910918407568,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_count1,fixed,0.25,30923,1,7730,29308,0.11564589467995297,0.7940488742199805,0.45484738444996675,0.6175937904269081,0.514808243483008,0.5615362122547762,0.8727037516170764,0.6050907602019926,0.7146663115524688,0.9794307891332471,0.726047495564351,0.8339165358002771,0.21307630286593857,8183.0,5385.0,3770.0,21.0,370.0,5.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_count1,subset,0.25,30923,1,7730,28953,0.11565935822786949,0.7751273332836959,0.4453933457557827,0.6165588615782664,0.5195661934859945,0.5639223241180241,0.8727037516170764,0.610472144510068,0.718406133976152,0.9794307891332471,0.732393879736124,0.8380871343092575,0.21338235294117647,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_count1,fixed,0.1,30923,1,3092,29308,0.0955929136690991,1.0885989192462628,0.592095916457681,0.7632600258732212,0.33789409035075746,0.46841953972421,0.9333764553686934,0.47881124607615666,0.6329344791715472,0.9760672703751617,0.6244370137846322,0.7616256171234738,0.15247678018575853,7459.0,3641.0,2933.0,0.0,0.0,0.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_count1,subset,0.1,30923,1,3092,28953,0.09560444508432067,1.065309615686648,0.5804570303854844,0.7616429495472187,0.3408282388698926,0.4709228284043563,0.9333764553686934,0.48333506027009293,0.6368742829155304,0.9760672703751617,0.6300210686284669,0.7657647836687778,0.15318818040435458,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_mass1,fixed,0.5,30923,1,15461,29308,0.16957156309804056,0.5634506817512382,0.3665111224246394,0.43645301080137117,0.6048860379418589,0.507047791533522,0.71321389302115,0.694724989763887,0.7038480442396179,0.9509087381152578,0.7918315818206633,0.8641098867748478,0.19451960446696512,8441.0,6594.0,4136.0,57.0,1013.0,120.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_mass1,subset,0.5,30923,1,15461,28953,0.16956827093926524,0.5497745244460749,0.3596713976926701,0.4359355798460643,0.610403067039685,0.508623887231447,0.7132785718905633,0.7006527820951197,0.7069093055970487,0.9509087381152578,0.7978102441888578,0.867657685693399,0.19456768214532189,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_mass1,fixed,0.25,30923,1,7730,29308,0.11697784538370722,0.8160532074116232,0.46651552639766525,0.6161707632600258,0.5107820390337109,0.5585486068455258,0.8685640362225097,0.6054319639688822,0.7135113395350506,0.977490297542044,0.7220212911150539,0.8305548622253546,0.2103261664472722,8233.0,5360.0,3786.0,21.0,339.0,5.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_mass1,subset,0.25,30923,1,7730,28953,0.11699399112013814,0.7967271587877549,0.4568605749539465,0.6153945666235446,0.515387006527821,0.5609683975335503,0.8685640362225097,0.6108866093323663,0.7172853527357803,0.977490297542044,0.7283873864539081,0.8347510607476731,0.21062284498569436,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_mass1,fixed,0.1,30923,1,3092,29308,0.09874887693066402,1.0631678551694457,0.5809583660500548,0.7580853816300129,0.33478913607206223,0.4644609163701974,0.9217335058214747,0.4563259178381329,0.6104394060586446,0.973156532988357,0.6325576634366044,0.7667337363470201,0.15493503975179368,7337.0,3450.0,2573.0,4.0,10.0,0.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_mass1,subset,0.1,30923,1,3092,28953,0.09876071814595981,1.0405788900679886,0.5696698041069742,0.7567917205692108,0.33796152384899664,0.4672586894333404,0.9217335058214747,0.46043587883811693,0.6141058853101028,0.973156532988357,0.6382758263392394,0.7709194700666895,0.15565945840639003,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_count2,fixed,0.5,215856,2,107928,29308,2.9132532481431346,0.2034743606140801,1.5583638043786074,0.07274293973760285,0.690630544561212,0.13162232411074612,0.1284004150915425,0.7863723215504299,0.22075544768469288,0.209825068564228,0.8784290978572403,0.33873786358714436,0.04044202833972017,8584.0,7672.0,4212.0,110.0,1316.0,826.0,13.0,16.0,298.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_count2,subset,0.5,215856,2,107928,28953,2.9134818142480583,0.199709696776994,1.556595755512526,0.07266881624786894,0.6956101267571582,0.13159065451867263,0.1284467422726262,0.7914205781784271,0.22102186429384385,0.209825068564228,0.8817048319690532,0.33898068523992186,0.040366579895161,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_count2,fixed,0.25,215856,2,53964,29308,2.1875742439500256,0.30261152988639756,1.2450928869182116,0.13390408420428435,0.6463081752422547,0.22184553824095932,0.22863390408420428,0.7415381465811383,0.3495065877520174,0.34828774738714696,0.8291251535416951,0.4905231322015413,0.07264402378186291,8575.0,7244.0,4193.0,74.0,1234.0,413.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_count2,subset,0.25,215856,2,53964,28953,2.18778853799438,0.2963062082886604,1.2420473731415203,0.1337928989696835,0.651400545712016,0.2219905629410197,0.22870802757393818,0.7474873070148171,0.3502502861190847,0.34830627825958044,0.8341104548751425,0.49141034637551007,0.0725385943617185,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_count2,fixed,0.1,215856,2,21585,29308,1.403349360631718,0.6262915044469574,1.0148204325393377,0.269909659485754,0.5723693189572813,0.36683334603797424,0.41755848969191567,0.6684181793366999,0.51401414672399,0.546907574704656,0.7754879213866521,0.6414423212298122,0.13017135635430993,8388.0,6419.0,3990.0,24.0,731.0,38.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_count2,subset,0.1,215856,2,21585,28953,1.4034377039650794,0.6111227058157116,1.0072802048903955,0.2698170025480658,0.577487652402169,0.3677921193264876,0.4176048181607598,0.6739888785272683,0.5156882160711017,0.546907574704656,0.7816461161192277,0.643539187910396,0.13019359642591213,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_mass2,fixed,0.5,215856,2,107928,29308,1.8898451605387125,0.12387833665712512,1.0068617485979188,0.08325920984359944,0.7640575951958509,0.15015595411929888,0.15351901267511675,0.8731745598471408,0.26112737024630917,0.2818823660217923,0.9411082298348574,0.4338247823117763,0.0453609355133325,8601.0,7721.0,4239.0,313.0,1726.0,1715.0,256.0,178.0,842.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_mass2,subset,0.5,215856,2,107928,28953,1.8899061637962666,0.1221621045179492,1.006034134157108,0.08315729004521533,0.768245086864919,0.15007047489363728,0.15351901267511675,0.8761786343384105,0.26126131153312787,0.28184530427692533,0.9427693157876559,0.43395710016447103,0.04526807946545331,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_mass2,fixed,0.25,215856,2,53964,29308,0.9036984927028344,0.12729321595609305,0.5154958543294638,0.16188570157883034,0.7412651835676266,0.2657368470127695,0.2973463790675265,0.8658727992357036,0.4426752006640034,0.5343747683640946,0.9409717483281015,0.6816453685434671,0.08497070869407435,8596.0,7648.0,4236.0,298.0,1682.0,1658.0,256.0,176.0,827.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_mass2,subset,0.25,215856,2,53964,28953,0.9037658690455049,0.1255752823065053,0.5146705756760052,0.16171892372692906,0.7454495216385176,0.2657792936868987,0.29738344081239343,0.8688218837426174,0.44310077445251306,0.5343191757467941,0.9426311608468898,0.6820349911813111,0.08483486079889331,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_mass2,fixed,0.1,215856,2,21585,29308,0.22020930387345258,0.308154090637788,0.2641816972556203,0.34741718786194115,0.63695919202948,0.4496056098016187,0.6032893212879314,0.7228060597789,0.6576618597012371,0.9093815149409312,0.8248942268322642,0.8650799219457161,0.16538903794557303,8473.0,6761.0,4197.0,73.0,1245.0,405.0,0.0,0.0,30.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_mass2,subset,0.1,215856,2,21585,28953,0.22019701163021116,0.3017905092633598,0.26099376044678546,0.34718554551772063,0.6422132421510724,0.4507124075627302,0.6034746351633079,0.7285255413946742,0.6601300706076363,0.9094278434097753,0.830069422857735,0.8679384092734936,0.1653358925143954,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_count3,fixed,0.5,387325,3,193662,29308,3.6796979308148665,0.1585198012076295,1.919108866011248,0.0419958484369675,0.7184045311860243,0.07935295304054774,0.0746610073220353,0.8412378872662755,0.13714978461458335,0.12680856337329988,0.906714890132387,0.2224994744277175,0.023618623932056014,8603.0,7739.0,4214.0,280.0,1736.0,1507.0,15.0,28.0,533.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_count3,subset,0.5,387325,3,193662,28953,3.679918573174436,0.15590203088251198,1.917910302028474,0.041954539352067007,0.7232065761751805,0.0793082610814788,0.07468682550009811,0.845093772666045,0.13724440645121627,0.126818890644525,0.9090940489759265,0.2225868494796633,0.023572598750075845,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_count3,fixed,0.25,387325,3,96831,29308,2.9927220475758425,0.23444841760378957,1.6135852325898161,0.07644246160836922,0.6672239661525863,0.13716967853548917,0.1313009263562289,0.7754196806332742,0.2245748505044812,0.205822515516725,0.8748805786815886,0.3332462402442775,0.04275604773043556,8594.0,7623.0,4194.0,98.0,1347.0,652.0,14.0,15.0,189.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_count3,subset,0.25,387325,3,96831,28953,2.9929390969595087,0.22996769204787146,1.61145339450369,0.07637017070979335,0.6722619417676925,0.13715884851530422,0.13134223544112938,0.7808862639450144,0.2248632828306216,0.2058534973304004,0.8783891133906676,0.3335406102295977,0.042683649289099526,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_count3,fixed,0.1,387325,3,38732,29308,2.1820750135078097,0.5000508528893235,1.3410629331985666,0.1614169162449654,0.5980278422273781,0.25421680522267887,0.25880408964164,0.6951685546608435,0.37718579460533885,0.35823092016936897,0.7902620444929712,0.49298743324365923,0.08588522755817406,8497.0,6720.0,4075.0,41.0,946.0,95.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_count3,subset,0.1,387325,3,38732,28953,2.1822388525552956,0.4878583646774237,1.3350486086163595,0.16126200557678405,0.603322626325424,0.25449901206890724,0.2588815449757307,0.7008945532414603,0.3781062377887288,0.3583083755034597,0.7962560011052395,0.49422137045129694,0.08580571428571429,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_mass3,fixed,0.5,387325,3,193662,29308,2.3985607657026464,0.07966122300402,1.2391109943533332,0.050639774452396445,0.8288521905281835,0.09544803057671765,0.0946029680577501,0.9372185068923161,0.17185851355721551,0.1824777189123318,0.9927664801419408,0.3082895671464791,0.027550963446382446,8608.0,7839.0,4242.0,350.0,1906.0,1868.0,1180.0,298.0,1177.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_mass3,subset,0.5,387325,3,193662,28953,2.398700286776477,0.07899458398995436,1.2388474353832157,0.05056231991820801,0.8323144406451836,0.09533323539650349,0.09459264078652498,0.9386592062998653,0.17186565574087773,0.18245706436988154,0.9929195592857389,0.3082674681401406,0.027489874021662995,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_mass3,fixed,0.25,387325,3,96831,29308,1.4778955719237867,0.08391652910971174,0.7809060505167492,0.0987700219970877,0.8083799645148082,0.17603198603164077,0.18402164596048787,0.9317933669987717,0.30734511921545477,0.34908242195164774,0.9889791183294664,0.5160229413865742,0.05295102553369611,8608.0,7825.0,4238.0,350.0,1862.0,1816.0,1148.0,295.0,1167.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_mass3,subset,0.25,387325,3,96831,28953,1.4779722797307147,0.08320099017468591,0.7805866349527003,0.09861511292871085,0.8117293544710392,0.1758648178251851,0.1840009914180376,0.9334093185507547,0.3074040725773694,0.3490617674091975,0.9891893758850551,0.5160289883988044,0.052839895117793086,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_mass3,fixed,0.1,387325,3,38732,29308,0.44936072063498694,0.166096034544774,0.3077283775898805,0.214318909428896,0.6852054046676676,0.3265114077781233,0.39122689249199627,0.7914903780537738,0.5236286452474018,0.6876484560570071,0.900129657431418,0.7796716227860381,0.11035352356045393,8502.0,7117.0,4219.0,127.0,1409.0,1046.0,57.0,102.0,618.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_mass3,subset,0.1,387325,3,38732,28953,0.4494254118730129,0.16369803012115827,0.30656172099708556,0.21418981720541155,0.6899803129209409,0.3269003303155274,0.3913301662707839,0.7957724588125583,0.5246551764620451,0.6876484560570071,0.9025316892895382,0.780571339038096,0.11026971439255831,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_count5,fixed,0.5,601062,5,300531,29308,4.404006946362626,0.11015183621549766,2.257079391289062,0.02791392568487111,0.749215231336154,0.053822554720913934,0.049855089824344244,0.8893817387743961,0.09441752095875694,0.08672982154919126,0.9666643919748874,0.15917807243968324,0.015730890464933017,8608.0,7817.0,4215.0,337.0,1883.0,1775.0,654.0,103.0,674.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_count5,subset,0.5,601062,5,300531,28953,4.4042683021567175,0.10874330966555386,2.256505805911136,0.027887306134808058,0.7539115117604394,0.05378509316149,0.049871727043133654,0.8925154560839982,0.09446496727575793,0.08673314899294915,0.9673263565088246,0.159192646270852,0.015700015105640973,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_count5,fixed,0.25,601062,5,150265,29308,3.7245349342706224,0.2248679225026926,1.9747014283866575,0.04979203407313746,0.6746622082707793,0.09273961472953718,0.08578178551226168,0.800361675992903,0.15495561746997627,0.13717099790370346,0.8825576634366044,0.23743829116667112,0.028265422203836807,8594.0,7644.0,4194.0,194.0,1500.0,1056.0,14.0,16.0,245.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_count5,subset,0.25,601062,5,150265,28953,3.724780248718663,0.22055519229966938,1.9726677205091663,0.04975210461517985,0.6796877698338687,0.09271743488378482,0.08580840515090007,0.8055469208717577,0.1550957166827245,0.13718430772302265,0.8858840189272269,0.23757823928991062,0.02821436191190447,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_count5,fixed,0.1,601062,5,60106,29308,3.033322536251248,0.5769162958142069,1.8051194160327273,0.10449871892989053,0.6007915927391838,0.17803151623200186,0.16785345888929556,0.6990582776033848,0.2707065665892326,0.2359165474328686,0.7881807015149447,0.36313908673354445,0.05794231861368206,8500.0,6841.0,4078.0,41.0,950.0,78.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_count5,subset,0.1,601062,5,60106,28953,3.0334302987665893,0.562783343937507,1.7981068213520481,0.10441553255914551,0.6061548026111284,0.17814415658868746,0.16790337071174258,0.7049010465236764,0.27120683487016894,0.2359331847070176,0.79421821572894,0.3637959098244281,0.05787129473199201,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_mass5,fixed,0.5,601062,5,300531,29308,2.7891030854186174,0.06417387738137563,1.4266384813999966,0.03604287078537655,0.8975706291797462,0.06930281580007845,0.0681560304926946,0.9800054592602703,0.1274484564016796,0.13589280307189608,0.999181110959465,0.23924701337294832,0.019379180808646652,8608.0,7852.0,4242.0,350.0,1906.0,1892.0,1933.0,414.0,1525.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_mass5,subset,0.5,601062,5,300531,28953,2.7893552922211784,0.06385293714187096,1.4266041146815247,0.03597632191021891,0.8999758228853659,0.06918691323178604,0.06813939327390518,0.9804165371464098,0.127422841374004,0.13588282074062244,0.9991710703554035,0.23923125502211584,0.019321776957553386,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_mass5,fixed,0.25,601062,5,150265,29308,1.827799106439574,0.0669507088982068,0.9473749076688904,0.07112767444181946,0.8885287293571721,0.1317116875242736,0.13426280238245766,0.9775487921386652,0.23609834785839745,0.2632149868565534,0.9952913880169237,0.41632782295862886,0.03796667232132371,8608.0,7835.0,4242.0,350.0,1906.0,1892.0,1886.0,413.0,1518.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_mass5,subset,0.25,601062,5,150265,28953,1.8279474348412224,0.06659954935141707,0.9472734920963197,0.07099457624862743,0.8908230580596138,0.1315085173395366,0.13422952783415965,0.9781024418885781,0.2360630324791763,0.26320167703723424,0.9953027320139537,0.41631216599918713,0.03785663943198726,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,16,16,topk_mass5,fixed,0.1,601062,5,60106,29308,0.7110378242751801,0.08407573675432466,0.3975567805147524,0.1597677436528799,0.8033983895182203,0.2665316886196657,0.2979902172828004,0.9376620717892725,0.45225364284341724,0.5588626759391742,0.9891838405896001,0.7142135875700837,0.08217672549142749,8608.0,7693.0,4239.0,334.0,1839.0,1816.0,1433.0,289.0,1230.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,16,16,topk_mass5,subset,0.1,601062,5,60106,28953,0.711153308216063,0.08339217195629621,0.39727274008617963,0.15965128273383689,0.8063413117811625,0.26653087296550365,0.2980567663793964,0.939039132386972,0.45249033253133886,0.5588793132133232,0.9895002245017788,0.7143096281290898,0.08208568331421928,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,-1,18,B_argmax,fixed,0.5,31736,1,15868,29308,0.18089971813406377,0.37360757828332497,0.27725364820869436,0.42141416687673305,0.6077521495837314,0.4977142405227765,0.6906982606503655,0.699638324007097,0.6951395493848628,0.9407612805646585,0.8045243619489559,0.8673254973925113,0.18978313253012047,8435.0,6597.0,4103.0,53.0,1112.0,205.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,-1,18,B_argmax,subset,0.5,31736,1,15868,29308,0.18089971813406377,0.37360757828332497,0.27725364820869436,0.42141416687673305,0.6077521495837314,0.4977142405227765,0.6906982606503655,0.699638324007097,0.6951395493848628,0.9407612805646585,0.8045243619489559,0.8673254973925113,0.18978313253012047,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,-1,18,B_argmax,fixed,0.25,31736,1,7934,29308,0.1179976323839508,0.806012862594615,0.4620052474892829,0.6032266196117974,0.5105773167735772,0.5530485551116268,0.8602218300983111,0.5986420090077794,0.7059807923924458,0.9815981850264683,0.7166302715981985,0.8284432771006002,0.2081921107665681,8165.0,5255.0,3771.0,16.0,333.0,5.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,-1,18,B_argmax,subset,0.25,31736,1,7934,29308,0.1179976323839508,0.806012862594615,0.4620052474892829,0.6032266196117974,0.5105773167735772,0.5530485551116268,0.8602218300983111,0.5986420090077794,0.7059807923924458,0.9815981850264683,0.7166302715981985,0.8284432771006002,0.2081921107665681,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,-1,18,B_argmax,fixed,0.1,31736,1,3173,29308,0.0960383048528922,1.0900101144717564,0.5930242096623243,0.7548061771194453,0.3383376552477139,0.4672383351055826,0.9341317365269461,0.4775829125153542,0.6320333301155634,0.9766782225023637,0.6219121059096493,0.7599295446206248,0.15217600153713132,7408.0,3619.0,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,-1,18,B_argmax,subset,0.1,31736,1,3173,29308,0.0960383048528922,1.0900101144717564,0.5930242096623243,0.7548061771194453,0.3383376552477139,0.4672383351055826,0.9341317365269461,0.4775829125153542,0.6320333301155634,0.9766782225023637,0.6219121059096493,0.7599295446206248,0.15217600153713132,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,-1,18,topk_count1,fixed,0.5,31859,1,15929,29308,0.18195745076041783,0.3751008871740237,0.27852916896722074,0.4203653713353004,0.6068650197898184,0.4966851479441462,0.6881160148157449,0.6991265183567626,0.6935775715634558,0.9407370205285956,0.8039101951685547,0.8669581735161601,0.18945547171624935,8432.0,6594.0,4103.0,53.0,1107.0,201.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,-1,18,topk_count1,subset,0.5,31859,1,15929,29308,0.18195745076041783,0.3751008871740237,0.27852916896722074,0.4203653713353004,0.6068650197898184,0.4966851479441462,0.6881160148157449,0.6991265183567626,0.6935775715634558,0.9407370205285956,0.8039101951685547,0.8669581735161601,0.18945547171624935,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,-1,18,topk_count1,fixed,0.25,31859,1,7964,29308,0.11818975473174019,0.805145984564081,0.4616678696479106,0.6037167252636866,0.5111914835539785,0.5536148106061083,0.8601205424409845,0.5994267776716254,0.70649204456734,0.9810396785534907,0.717824484782312,0.8290413289146147,0.2086123712824944,8168.0,5277.0,3762.0,16.0,340.0,5.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,-1,18,topk_count1,subset,0.25,31859,1,7964,29308,0.11818975473174019,0.805145984564081,0.4616678696479106,0.6037167252636866,0.5111914835539785,0.5536148106061083,0.8601205424409845,0.5994267776716254,0.70649204456734,0.9810396785534907,0.717824484782312,0.8290413289146147,0.2086123712824944,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,-1,18,topk_count1,fixed,0.1,31859,1,3185,29308,0.09623532385699805,1.090102266677404,0.593168795267201,0.7557299843014129,0.33932714617169374,0.46835857548105375,0.9334379905808478,0.4776511532687321,0.6319341831083035,0.9764521193092621,0.6203766889586461,0.7587139329742103,0.15255376344086022,7398.0,3623.0,2978.0,0.0,0.0,0.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,-1,18,topk_count1,subset,0.1,31859,1,3185,29308,0.09623532385699805,1.090102266677404,0.593168795267201,0.7557299843014129,0.33932714617169374,0.46835857548105375,0.9334379905808478,0.4776511532687321,0.6319341831083035,0.9764521193092621,0.6203766889586461,0.7587139329742103,0.15255376344086022,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0011,18,-1,18,topk_mass1,fixed,0.5,31859,1,15929,29308,0.17206612019411968,0.5608883322306806,0.36647722621240014,0.4255759934710277,0.604783676811792,0.4995952802065547,0.7033084311632871,0.6945543878804422,0.6989039986512292,0.9512210433799988,0.7918657021973523,0.8642591326819026,0.190485352830824,8439.0,6593.0,4134.0,57.0,1013.0,120.0,0.0,0.0,0.0,8608.0,7958.0,4290.0,350.0,1906.0,1901.0,2261.0,423.0,1611.0
frl_apartment_5,seq_0011,18,-1,18,topk_mass1,subset,0.5,31859,1,15929,29308,0.17206612019411968,0.5608883322306806,0.36647722621240014,0.4255759934710277,0.604783676811792,0.4995952802065547,0.7033084311632871,0.6945543878804422,0.6989039986512292,0.9512210433799988,0.7918657021973523,0.8642591326819026,0.190485352830824,,,,,,,,,,,,,,,,,,
