scene,seq,n_steps,N_req,N,seed,n_vox,ranking,frac,ref,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,recall_r0,recall_r1,recall_r2,prec_r0,prec_r1,prec_r2,kept_r0,kept_r1,kept_r2,nref_r0,nref_r1,nref_r2
frl_apartment_5,seq_0012,15,8,8,1,45385,cells0.3,0.5,subset,22692,39114,0.47413118162283224,0.3321485680207674,0.4031398748217998,0.27291556495681296,0.4214603466789385,0.331299190232032,0.4374228803102415,0.6028531983433042,0.5069842281962016,0.690772078265468,0.7994068619931483,0.7411297053263268,0.10024806654020137,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,cells0.3,0.25,fixed,11346,47988,0.4042927088561781,0.5348143753097426,0.46955354208296035,0.34796404019037547,0.2724431107776944,0.30560706916519603,0.5082848580997709,0.4378386263232475,0.47043910803467226,0.7209589282566543,0.6882970742685671,0.7042495048417945,0.09299217859529144,0.7371565113500598,0.4352347147927811,0.09280904094744176,0.497957397140356,0.5436577433074806,0.3656565656565657,6854.0,3997.0,495.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,cells0.3,0.25,subset,11346,39114,0.40647957870471535,0.4694032189918393,0.4379413988482773,0.3454962101181033,0.30876412537710285,0.32609904452629485,0.5058170280274987,0.48067188219052004,0.49292398604310617,0.7191961924907456,0.7277956741831569,0.7234703799502733,0.0958004158004158,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,cells0.3,0.1,fixed,4538,47988,0.4279080441643061,1.0896327366379048,0.7587703904011055,0.4003966505068312,0.13765941485371344,0.20487964792748153,0.509695901278096,0.22632741518713012,0.3134633191289567,0.6817981489643015,0.4272109694090189,0.5252826930540432,0.06339561496784647,0.4203504579848666,0.22226666000099984,0.006347240498490596,0.44869094191995185,0.674937965260546,1.0,3323.0,1209.0,6.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,cells0.3,0.1,subset,4538,39114,0.42903527725889756,0.9661613286171677,0.6975983029380326,0.3997355663287792,0.1610165158255356,0.22956322478387095,0.5077126487439401,0.2566344531369842,0.34093557139287584,0.6800352578228295,0.46765863885053943,0.554197184398392,0.06721266721266721,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,cells0.6,0.5,fixed,22692,47988,0.4689624183040774,0.3796248107095885,0.42429361450683295,0.27644103648863033,0.3816162373926815,0.3206237280335912,0.4400229155649568,0.5641618738017837,0.4944192646403217,0.6924026088489336,0.7659206468283738,0.7273085058071339,0.09989044636085283,0.8716978627372892,0.6084587311903215,0.13693010294914468,0.5123319383848277,0.4321055525013744,0.12721893491124261,11231.0,9095.0,2366.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,cells0.6,0.5,subset,22692,39114,0.47413118162283224,0.3321485680207674,0.4031398748217998,0.27291556495681296,0.4214603466789385,0.331299190232032,0.4374228803102415,0.6028531983433042,0.5069842281962016,0.690772078265468,0.7994068619931483,0.7411297053263268,0.10024806654020137,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,cells0.6,0.25,fixed,11346,47988,0.4012746842550467,0.49200945003913277,0.44664206714708976,0.3488454080733298,0.26664999583229143,0.3022593703173479,0.5084611316763618,0.43806785029590734,0.47064691975594214,0.7222809800810859,0.688818037842794,0.7051527371943249,0.09376597836774828,0.7131952741271738,0.4435834624806279,0.10867714219366824,0.5148067331670823,0.5375903614457831,0.30128205128205127,6416.0,4150.0,780.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,cells0.6,0.25,subset,11346,39114,0.4034217929000292,0.4357261286900494,0.4195739607950393,0.34646571478935306,0.30104310477067037,0.32216121642218903,0.5057288912392033,0.4786777113054149,0.49183162236751576,0.7203419707385863,0.728485964104924,0.7243910783586871,0.09648429373829831,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,cells0.6,0.1,fixed,4538,47988,0.38431538765148165,0.9052786058184717,0.6447969967349767,0.4299250771264874,0.1513503375843961,0.22388459553705967,0.5652269722344645,0.2457280986913395,0.34253968979483707,0.7256500661084178,0.46767941985496375,0.5687810549009008,0.06848130246756551,0.4546661356697199,0.23746438034294856,0.01486183141109993,0.5210384959713519,0.6896551724137931,0.7037037037037037,3351.0,1160.0,27.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,cells0.6,0.1,subset,4538,39114,0.38538174760289196,0.8102120800081137,0.5977969138055028,0.4292639929484354,0.17650968962519814,0.25015696898780876,0.5630233583076245,0.27603926982666055,0.37045281606254027,0.7238871749669458,0.5072863936186531,0.5965334600183883,0.07236517254622264,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,cells1.0,0.5,fixed,22692,47988,0.4689624183040775,0.3796248107095885,0.424293614506833,0.27644103648863033,0.3816162373926815,0.3206237280335912,0.4400229155649568,0.5641618738017837,0.4944192646403217,0.6924026088489336,0.7659206468283738,0.7273085058071339,0.09989044636085283,0.8716978627372892,0.6084587311903215,0.13693010294914468,0.5123319383848277,0.4321055525013744,0.12721893491124261,11231.0,9095.0,2366.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,cells1.0,0.5,subset,22692,39114,0.47413118162283224,0.3321485680207674,0.4031398748217998,0.27291556495681296,0.4214603466789385,0.331299190232032,0.4374228803102415,0.6028531983433042,0.5069842281962016,0.690772078265468,0.7994068619931483,0.7411297053263268,0.10024806654020137,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,cells1.0,0.25,fixed,11346,47988,0.3505604847967669,0.5885276657390972,0.46954407526793207,0.3672659968270756,0.27942402267233474,0.31737908156870814,0.5438921205711263,0.44069350671001084,0.48688447047174505,0.7685527939361889,0.6488080353421689,0.7036221376942599,0.09743488555643252,0.7909863268286207,0.41723741438784184,0.06850375416053874,0.5424422442244224,0.5826007881176114,0.2966101694915254,7575.0,3299.0,472.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,cells1.0,0.25,subset,11346,39114,0.3518377629347322,0.506831792681409,0.4293347778080706,0.3649744403313943,0.3188883775630209,0.3403785206149907,0.5421293848052177,0.48849516797054765,0.5139167006626,0.7670544685351666,0.6948151556987268,0.729149933960724,0.10055959241626994,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,cells1.0,0.1,fixed,4538,47988,0.3594062238206084,1.0169268619296907,0.6881665428751496,0.42066989863375936,0.1564557806118196,0.22808285868227213,0.5572939620978404,0.2506043177461032,0.34573727074286936,0.744380784486558,0.4379636575810619,0.5514665936716063,0.07006012432487517,0.5668392406743661,0.1715242713592961,0.004257295456304667,0.5154208050182959,0.7922636103151862,0.2857142857142857,3826.0,698.0,14.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,cells1.0,0.1,subset,4538,39114,0.35989907149917066,0.8886474594512807,0.6242732654752257,0.41978845306302337,0.1851510967939868,0.2569654853098679,0.5559717937417364,0.29168584138671577,0.38262877304294024,0.743719700308506,0.4894411208263026,0.5903642046697881,0.07413309886244986,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,cells1.5,0.5,fixed,22692,47988,0.4689624183040774,0.3796248107095885,0.42429361450683295,0.27644103648863033,0.3816162373926815,0.3206237280335912,0.4400229155649568,0.5641618738017837,0.4944192646403217,0.6924026088489336,0.7659206468283738,0.7273085058071339,0.09989044636085283,0.8716978627372892,0.6084587311903215,0.13693010294914468,0.5123319383848277,0.4321055525013744,0.12721893491124261,11231.0,9095.0,2366.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,cells1.5,0.5,subset,22692,39114,0.47413118162283224,0.3321485680207674,0.4031398748217998,0.27291556495681296,0.4214603466789385,0.331299190232032,0.4374228803102415,0.6028531983433042,0.5069842281962016,0.690772078265468,0.7994068619931483,0.7411297053263268,0.10024806654020137,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,cells1.5,0.25,fixed,11346,47988,0.342270549834408,0.5532209406475865,0.4477457452409973,0.37678476996298255,0.28650912728182043,0.32550359972732706,0.5555261766261237,0.44356922563974327,0.493274847286474,0.7745460955402785,0.6652288072018004,0.7157374035035158,0.1003877809433365,0.8124917031727068,0.408888666699995,0.06703305209381531,0.5492280435332827,0.59765625,0.34139784946236557,7902.0,3072.0,372.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,cells1.5,0.25,subset,11346,39114,0.34340032781186774,0.4755660195470793,0.4094831736794735,0.3741406663141195,0.3276576161988035,0.34935975736093083,0.5538515776485105,0.491869918699187,0.5210238699708435,0.7731359069275515,0.7094902081096283,0.7399469764355245,0.1035089188510175,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,cells1.5,0.1,fixed,4538,47988,0.4088934997061086,0.7889358216398118,0.5989146606729602,0.43212869105332746,0.13840960240060016,0.2096643152644502,0.5482591449977964,0.23537134283570893,0.32935035883266073,0.7126487439400617,0.48382929065599733,0.5763588236432857,0.06189007432876574,0.3510553564317005,0.26461030845373196,0.055190030188095054,0.4653696498054475,0.6648137854363535,0.5680473372781065,2570.0,1799.0,169.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,cells1.5,0.1,subset,4538,39114,0.4097725533060475,0.7150309158848238,0.5624017345954356,0.4301454385191714,0.15917574270082324,0.23236469968351914,0.5464962538563244,0.2590888173032674,0.35152356502458354,0.7124283825473777,0.5156977041468528,0.5983061270812503,0.0653512835885976,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,span,0.5,fixed,22692,47988,0.4689624183040774,0.3796248107095885,0.42429361450683295,0.27644103648863033,0.3816162373926815,0.3206237280335912,0.4400229155649568,0.5641618738017837,0.4944192646403217,0.6924026088489336,0.7659206468283738,0.7273085058071339,0.09989044636085283,0.8716978627372892,0.6084587311903215,0.13693010294914468,0.5123319383848277,0.4321055525013744,0.12721893491124261,11231.0,9095.0,2366.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,span,0.5,subset,22692,39114,0.47413118162283224,0.3321485680207674,0.4031398748217998,0.27291556495681296,0.4214603466789385,0.331299190232032,0.4374228803102415,0.6028531983433042,0.5069842281962016,0.690772078265468,0.7994068619931483,0.7411297053263268,0.10024806654020137,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,span,0.25,fixed,11346,47988,0.41025350177430353,0.5013123622589316,0.45578293201661757,0.3406486867618544,0.26587896974243563,0.2986552085765108,0.497355896351137,0.4413395015420522,0.4676763173171279,0.7151419002291557,0.6930899391514546,0.703943260269543,0.0905917879132515,0.710540289393336,0.4572814077888317,0.1027169285548417,0.4954639503421932,0.5336416184971098,0.3008130081300813,6283.0,4325.0,738.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,span,0.25,subset,11346,39114,0.41239290426137826,0.44161748927256494,0.4270051967669716,0.33818085668958225,0.30030168226210563,0.3181176429333992,0.4947999294905694,0.48276831824922023,0.4887100831727887,0.7131147540983607,0.7330367643299075,0.7229385375998674,0.09339086420777497,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,span,0.1,fixed,4538,47988,0.40196664832718915,0.790491634396422,0.5962291413618056,0.4186866460996034,0.14013920146703343,0.20999176220928922,0.5390039665050683,0.24468617154288572,0.3365789885759282,0.7106654914059057,0.4899141452029674,0.5799949726463617,0.0616216762713578,0.3632682862073543,0.28725691146328053,0.04048300952086075,0.4685672514619883,0.6851620947630923,0.3282828282828283,2736.0,1604.0,198.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,span,0.1,subset,4538,39114,0.4029563764968061,0.7143404618490327,0.5586484191729194,0.41692375495813133,0.16214143273508208,0.2334818822022375,0.5374614367562803,0.26957099759676845,0.35905376168016856,0.7095636844424856,0.5186633941811116,0.5992779598590493,0.06558360137382108,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,conf_sum,0.5,fixed,22692,47988,0.4115308303627715,0.5069963112927935,0.4592635708277825,0.2871937246606734,0.3786363257481037,0.32663583332314094,0.45619601621716904,0.5344252729849129,0.4922217666003658,0.7246606733650626,0.7061348670500959,0.7152778350072221,0.1027092486200293,0.8809239346873755,0.5913612958056291,0.042185927703382614,0.4975128244986787,0.40768187036843756,0.1836734693877551,12866.0,9581.0,245.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,conf_sum,0.5,subset,22692,39114,0.41355063371030437,0.4381761405239292,0.4258633871171168,0.2841970738586286,0.4209490208109628,0.3393126073092314,0.4543451436629649,0.5791021117758347,0.5091933444800743,0.7234708267230742,0.7458710436160966,0.7345001887534574,0.10375922239138072,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,conf_sum,0.25,fixed,11346,47988,0.3598223569638422,0.9845815214378677,0.6722019392008549,0.3524590163934426,0.2676710844377761,0.30426869139700774,0.5335801163405606,0.38670084187713594,0.4484193188076054,0.7598272518949409,0.5781445361340335,0.6566505781649336,0.09713181047066714,0.8242400106199389,0.3069039644053392,0.0,0.5364275354234074,0.5228703315148971,0.0,8963.0,2383.0,0.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,conf_sum,0.25,subset,11346,39114,0.3605127488814375,0.8408285105927833,0.6006706297371104,0.3503437334743522,0.31042593444802374,0.32917909559541486,0.5326106116693108,0.4394845835250805,0.48158689397434434,0.7585933368588048,0.6353479572531574,0.6915222742807786,0.10065152021383228,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,conf_sum,0.1,fixed,4538,47988,0.3487718813575866,1.6929834219929731,1.0208776516752798,0.4118554429263993,0.14743269150620988,0.21713658031998806,0.5824151608638166,0.2084062682337251,0.30696935053185453,0.755398854120758,0.34656580811869636,0.4751430300827745,0.07202654415518121,0.5714190893402363,0.06958956156576514,0.0,0.5709310424889714,0.7965367965367965,0.0,4307.0,231.0,0.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,conf_sum,0.1,subset,4538,39114,0.3490085295749632,1.4860268339227236,0.9175176817488434,0.4114147201410313,0.1747711816740809,0.24532639415076982,0.5815337152930806,0.24556424809531113,0.3453131209584655,0.755178492728074,0.40121184230710233,0.5240212498471196,0.07614380884215163,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,conf_mean,0.5,fixed,22692,47988,0.4782591362738753,0.7675895115620182,0.6229243239179467,0.24669487043892122,0.3160373426690006,0.2770937560975839,0.4001410188612727,0.4271067766941735,0.4131843970021336,0.6650802044773488,0.57055930649329,0.6142045424412275,0.08797132457139682,0.879198194610381,0.3551967204919262,0.01122377893025776,0.4960277670651755,0.29561511719188066,0.016049382716049384,12965.0,8917.0,810.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,conf_mean,0.5,subset,22692,39114,0.48048801908785804,0.6633185659747116,0.5719032925312848,0.24449145073153533,0.3566242266196247,0.2900991533491756,0.39881896703684117,0.4764790100731196,0.43420382905380694,0.6641988365943945,0.6228971723679501,0.6428853392813753,0.08906028829765722,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,conf_mean,0.25,fixed,11346,47988,0.45294883977780176,1.3733754111606846,0.9131621254692432,0.2589458840119866,0.18479619904976244,0.2156758033622738,0.4399788471708091,0.2709218971409519,0.33534893564587454,0.6805041424290499,0.40028757189297326,0.5040700205717406,0.07007080190857319,0.7517589273861676,0.08373743938409238,0.0,0.5072886297376094,0.1927512355848435,0.0,8918.0,2428.0,0.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,conf_mean,0.25,subset,11346,39114,0.45392806919756173,1.2104369386202996,0.8321825039089307,0.2574475586109642,0.21202127115610778,0.23253666770513962,0.43909747928785475,0.30784373881474664,0.3619385473771948,0.6797990481226864,0.44712890525131666,0.5394449632169287,0.0724342801334744,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,conf_mean,0.1,fixed,4538,47988,0.48398358950423154,1.9329168180282266,1.208450203766229,0.22983693256941384,0.07947820288405434,0.11811272235495629,0.3962097840458352,0.13592981578728017,0.20241576825088184,0.626487439400617,0.24666583312494791,0.3539654515296888,0.03320869821902982,0.4166334793574937,0.012298155276708495,0.0,0.41154562383612664,0.12396694214876033,0.0,4296.0,242.0,0.0,15066.0,20003.0,12919.0
frl_apartment_5,seq_0012,15,8,8,1,45385,conf_mean,0.1,subset,4538,39114,0.4842962714461797,1.7421624836591254,1.1132293775526525,0.22983693256941384,0.09267781357058853,0.1320918478503149,0.3953283384750992,0.15838318760546097,0.2261587828653836,0.625826355222565,0.2815360229073989,0.3883622846323423,0.0345630656857037,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,5197,conf_filter50,1.0,fixed,5197,47988,0.45321650843029004,1.8884376871830382,1.1708270978066642,0.27631325764864345,0.09971242810702675,0.1465424670814167,0.44140850490667694,0.1588522130532633,0.23362754138989786,0.6561477775639792,0.26531632908227054,0.37784807552053046,0.047034369410741045,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,support_matchE50,1.0,fixed,5197,47988,0.3182869438628138,1.4600870903517889,0.8891870171073013,0.43871464306330576,0.180545136284071,0.2558144341463847,0.6076582643832981,0.26342002167208467,0.3675200168240506,0.7827592842024245,0.4019129782445611,0.531119238856081,0.08430116139367241,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,5197,conf_filter50,1.0,subset,5197,39114,0.4535575508792865,1.6891543081107132,1.071355929495,0.27535116413315375,0.11740041928721175,0.16461470041155732,0.44044641139118723,0.18550902490156976,0.2610626238266612,0.6557629401577834,0.3041877588587207,0.41559438273979943,0.049228851846081945,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,support_matchE50,1.0,subset,5197,39114,0.3186626801036926,1.2735449120307407,0.7961037960672166,0.4373677121416202,0.21347854987983841,0.28691453082103524,0.6070810082740042,0.30901978831109067,0.4095620162406233,0.7825668654993265,0.4598864856573094,0.5793246486579278,0.08898350759943947,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,5197,conf_filter50,0.5,fixed,2598,47988,0.4575220615853055,2.154282795107146,1.3059024283462257,0.2952270977675135,0.06197382679003084,0.10244292084871061,0.45304080061585833,0.10602650662665666,0.17183738997568165,0.6447267128560431,0.20605151287821954,0.31229505071626823,0.029878971255673223,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,support_matchE50,0.5,fixed,2598,47988,0.32614017167063775,1.8889334301185419,1.1075368008945898,0.47113163972286376,0.11127781945486372,0.18003313894857714,0.6170130869899924,0.168417104276069,0.2646080035293469,0.7455735180908392,0.28471701258647997,0.41207301904417803,0.05379256965944272,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,5197,conf_filter50,0.5,subset,2598,39114,0.45769473938407673,1.9406327954464533,1.199163767415265,0.29484218629715164,0.07334969576110856,0.1174745327981681,0.45227097767513474,0.12535153653423325,0.19629727230773716,0.6447267128560431,0.24032315794856063,0.350133398712323,0.0319442002227302,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,support_matchE50,0.5,subset,2598,39114,0.3262184287813643,1.673955867391343,1.0000871480863536,0.47151655119322555,0.13202433911131564,0.20628813076748062,0.6158583525789069,0.19859896712174668,0.3003443636811439,0.745958429561201,0.3333588996267321,0.460794753351927,0.05741741741741742,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,5197,conf_filter50,0.25,fixed,1299,47988,0.4382996147565141,2.37149681192269,1.404898213339602,0.3302540415704388,0.041281153621738766,0.07338883637776249,0.4472671285604311,0.07497707760273402,0.12842567446980985,0.6012317167051578,0.17291822955738934,0.26858859710143845,0.019457039545428458,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,support_matchE50,0.25,fixed,1299,47988,0.33721217572283646,2.245897073976115,1.2915546248494756,0.49037721324095457,0.06286988413770109,0.11145095465047435,0.5919938414164743,0.10450529298991415,0.17764986857645107,0.6966897613548884,0.20853129949153956,0.3209859504195356,0.031475029036004645,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,5197,conf_filter50,0.25,subset,1299,39114,0.4383765693614875,2.148327724455634,1.2933521469085607,0.3302540415704388,0.049138415912461014,0.0855481448372803,0.44649730561970746,0.08848494145318812,0.14769943549690442,0.6012317167051578,0.20302193587973616,0.3035441036430822,0.021102066374452097,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,support_matchE50,0.25,subset,1299,39114,0.3370537255049973,2.0208166442157,1.1789351848603487,0.49037721324095457,0.07544613181980876,0.13077249001677171,0.5919938414164743,0.12420105333128803,0.20532472154931208,0.6966897613548884,0.24520631998772818,0.36274220891002945,0.03424874738377624,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,5197,conf_filter50,0.1,fixed,519,47988,0.4309411409857101,2.6137290087379843,1.5223350748618472,0.3603082851637765,0.02104692839876636,0.03977070410802504,0.441233140655106,0.04032258064516129,0.07389242038011035,0.5606936416184971,0.11959239809952488,0.19713677272608965,0.00957136912193092,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,support_matchE50,0.1,fixed,519,47988,0.3386381175010647,2.572016860572238,1.4553274890366514,0.49903660886319845,0.028652996582478954,0.05419433735562221,0.5626204238921002,0.05065849795782279,0.09294793797508671,0.6570327552986512,0.1357214303575894,0.22497118767554244,0.014335204873969658,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,5197,conf_filter50,0.1,subset,519,39114,0.4308320876150164,2.3857726117959905,1.4083023497055034,0.3603082851637765,0.025310630464795213,0.047298664508296236,0.441233140655106,0.04829472823030117,0.08706035332639596,0.5606936416184971,0.14089584292069335,0.22520121808267618,0.010477677990368346,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,1,45385,support_matchE50,0.1,subset,519,39114,0.3384495394137075,2.3418870696940948,1.340168304553901,0.49710982658959535,0.03446336350155954,0.06445801621792334,0.5626204238921002,0.06071994682210973,0.10961036321333964,0.6570327552986512,0.16007056296978064,0.2574254703875542,0.015699614051154574,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,2,47277,support,1.0,fixed,47277,47988,0.5810457316042875,0.3598287892063394,0.4704372604053134,0.18808300019036742,0.4757230974410269,0.2695830235541095,0.3174270787063477,0.6253438359589898,0.42110138093504307,0.575036487086744,0.7743185796449112,0.6599618542264022,0.08445624064243909,0.9338767525268993,0.6180298809825272,0.26998760458630305,0.46375292812230307,0.30665332666333167,0.12236782647989156,16222.0,19990.0,11065.0,15335.0,19745.0,12908.0
frl_apartment_5,seq_0012,15,8,8,2,47277,support,1.0,subset,47277,39653,0.5842193940782202,0.3164378998905065,0.45032864698436337,0.1855236161346955,0.5111845257609765,0.2722425533114468,0.31552340461535205,0.6634554762565253,0.4276613822204716,0.5742538655160014,0.8060171992030868,0.6706776721555837,0.0835682712053183,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,2,47277,support,0.5,fixed,23638,47988,0.47335933024302035,0.4320197482595621,0.4526895392512912,0.2700736102885185,0.3956197382679003,0.32100801742156854,0.4268973686437093,0.5549929148953905,0.48258959062264667,0.6815720450122684,0.7295573893473368,0.704748848268387,0.10258454770415178,0.9222041082491034,0.5740693846543429,0.08955686396033467,0.5085497150094996,0.3996291145108948,0.092094196804037,12632.0,8628.0,2378.0,15335.0,19745.0,12908.0
frl_apartment_5,seq_0012,15,8,8,2,47277,support,0.5,subset,23638,39653,0.47785743381887147,0.3777857331996395,0.4278215835092555,0.2679160673491835,0.43678914584016343,0.33211853133506686,0.42554361621118536,0.5986936675661362,0.49748290231977194,0.6809797783230391,0.7669533200514463,0.7214141350302544,0.10404459053880234,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,2,47277,support,0.25,fixed,11819,47988,0.3350000131084727,0.7377347748223165,0.5363673939653946,0.3601827565783907,0.29709510711011083,0.3256112537986999,0.5352398680091378,0.4249187296824206,0.4737414117555819,0.7736695151874101,0.6012336417437693,0.67663840580671,0.10697091862695213,0.8656015650472775,0.35406432008103317,0.009761388286334056,0.5356444251249728,0.5366512345679012,0.24,9202.0,2592.0,25.0,15335.0,19745.0,12908.0
frl_apartment_5,seq_0012,15,8,8,2,47277,support,0.25,subset,11819,39653,0.3355874051053701,0.6481279956253143,0.4918577003653422,0.3584905660377358,0.3385872443446902,0.34825476028764796,0.5344783822658431,0.47479383653191437,0.502871350133183,0.7733310770792792,0.6514513403777772,0.7071782477751848,0.11112953367875647,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,2,47277,support,0.1,fixed,4727,47988,0.32572304508599165,1.551232276919873,0.9384776610029323,0.43452506875396657,0.16670834375260482,0.2409678272169172,0.6073619631901841,0.23278736350754356,0.3365739532555197,0.774698540300402,0.36425773109944154,0.49552373460140986,0.07914035445100835,0.6101728073035539,0.09187135983793365,0.0,0.5882889040783778,0.8550295857988166,0.0,4389.0,338.0,0.0,15335.0,19745.0,12908.0
frl_apartment_5,seq_0012,15,8,8,2,47277,support,0.1,subset,4727,39653,0.3261775630279467,1.370845569500092,0.8485115662640194,0.432198011423736,0.19405845711547676,0.26785089968301323,0.6065157605246456,0.2717322775073765,0.3753151770672588,0.7744869896340173,0.41885859834060474,0.5436824641246133,0.08408028594995876,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,2,47277,views,0.5,fixed,23638,47988,0.47335933024302035,0.4320197482595621,0.4526895392512912,0.2700736102885185,0.3956197382679003,0.32100801742156854,0.4268973686437093,0.5549929148953905,0.48258959062264667,0.6815720450122684,0.7295573893473368,0.704748848268387,0.10258454770415178,0.9222041082491034,0.5740693846543429,0.08955686396033467,0.5085497150094996,0.3996291145108948,0.092094196804037,12632.0,8628.0,2378.0,15335.0,19745.0,12908.0
frl_apartment_5,seq_0012,15,8,8,2,47277,views,0.5,subset,23638,39653,0.47785743381887147,0.3777857331996395,0.4278215835092555,0.2679160673491835,0.43678914584016343,0.33211853133506686,0.42554361621118536,0.5986936675661362,0.49748290231977194,0.6809797783230391,0.7669533200514463,0.7214141350302544,0.10404459053880234,,,,,,,,,,,,
frl_apartment_5,seq_0012,15,8,8,2,47277,views,0.25,fixed,11819,47988,0.42619063372892696,0.5273114352041166,0.4767510344665218,0.3261697267112277,0.2638367925314662,0.2917105886450621,0.46721380827481174,0.408497957822789,0.43588745506383253,0.6970978932227769,0.6500166708343753,0.6727345452099235,0.09382735148514851,0.684056080860776,0.4255254494808812,0.05508211961574218,0.47298050139275766,0.47938388625592415,0.2458233890214797,7180.0,4220.0,419.0,15335.0,19745.0,12908.0
frl_apartment_5,seq_0012,15,8,8,2,47277,views,0.25,subset,11819,39653,0.427786358771557,0.4696091126012077,0.4486977356863824,0.3231237837380489,0.2956144554006002,0.3087575821713523,0.4661984939504188,0.4483645625803848,0.4571076479048078,0.6965902360605805,0.6887751242024563,0.6926606368586363,0.09712274383006589,,,,,,,,,,,,
