scene,seq,N_req,N,n_vox,method,param,n_cand,kept,kept_frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
apartment_2,seq_0004,4,4,34570,fake_posterior_same_cand,0.2,34570,69,0.001995950245877929,69,30137,0.405484181596571,4.0272437184746215,2.2163639500355963,0.43478260869565216,0.006735906029133623,0.013266283055427578,0.4927536231884058,0.019046354978929553,0.03667511068682207,0.7681159420289855,0.04028270896240502,0.07655082280058559,0.0006320613099470648
apartment_2,seq_0004,4,4,34570,fake_posterior,0.4,947700,473850,0.5,473850,30137,2.310297224001883,0.19407578560234237,1.2521865048021128,0.037866413421968975,0.8891395958456383,0.07263928645453678,0.08506067320882135,0.8946477751601022,0.1553509968533745,0.22060356652949245,0.9094468593423367,0.35507658091484207,0.01993122824673963
apartment_2,seq_0004,4,4,34570,fake_posterior,0.4,947700,236925,0.25,236925,30137,1.9291966962541076,0.2995980072598976,1.1143973517570025,0.05888361295768703,0.8007100905863225,0.10969997307102333,0.1274918223066371,0.8302750771476922,0.2210418477849903,0.30344201751609157,0.8693964230016259,0.44986827768099824,0.03258472068761458
apartment_2,seq_0004,4,4,34570,fake_posterior,0.4,947700,94770,0.1,94770,30137,1.1495673422774642,0.3975459714349047,0.7735566568561845,0.11734726179170624,0.6815542356571657,0.20022123771779793,0.24680806162287644,0.7265819424627534,0.36845720641618807,0.4862403714255566,0.81497826591897,0.609083398210309,0.06352461046229434
apartment_2,seq_0004,4,4,34570,fake_posterior,0.4,947700,47385,0.05,47385,30137,0.947187344221798,0.49871601196046333,0.7229516780911307,0.1733670992930252,0.5731824667352424,0.2662140228737265,0.33206710984488763,0.6330424395261639,0.43562427382384294,0.5270444233407197,0.745993297275774,0.6176904278819818,0.0864548616142588
apartment_2,seq_0004,4,4,34570,fake_posterior,0.4,947700,18954,0.02,18954,30137,0.7527892215682871,1.4435621966978494,1.0981757091330682,0.22881713622454364,0.31701894680956966,0.2657917634710607,0.39864936161232456,0.3563725652851976,0.37632733722281175,0.5568745383560199,0.43541162026744534,0.4887091146522547,0.08729365544336079
apartment_2,seq_0004,4,4,34570,fake_posterior,0.4,947700,9477,0.01,9477,30137,0.6573476215902507,1.6722433098179672,1.1647954657041089,0.3162393162393162,0.2500912499585227,0.2793021977086461,0.4453941120607787,0.28771941467299333,0.34960078773027903,0.5874221800147726,0.3780402827089624,0.460026682706657,0.08766137774711738
apartment_2,seq_0004,4,4,34570,fake_posterior,0.4,947700,4738,0.004999472406879814,4738,30137,0.6375487220022044,1.8143177843229044,1.2259332531625544,0.35985647952722666,0.18568537014301356,0.24496776421374497,0.45947657239341494,0.23376580283372597,0.3098769309756703,0.5968763191219923,0.33039121345853933,0.42534152103994793,0.06258811990437074
apartment_2,seq_0004,4,4,34570,fake_posterior,0.4,947700,1895,0.0019995779255038513,1895,30137,0.6608566022714272,3.129719204620329,1.895287903445878,0.33139841688654353,0.06092179049009523,0.1029229927120672,0.44432717678100264,0.0838504164316289,0.1410776196633479,0.5783641160949868,0.13408766632378805,0.21770313872837757,0.0235925690471145
apartment_2,seq_0004,4,4,34570,fake_posterior_same_cand,0.4,34570,17285,0.5,17285,30137,0.7411127714527549,0.5430624451001789,0.6420876082764668,0.32276540352907146,0.4987888641868799,0.3919200358429583,0.4183974544402661,0.5801506453860703,0.48617298107847706,0.5880242985247325,0.7201778544646116,0.6474260521845352,0.12186972029284776
apartment_2,seq_0004,4,4,34570,fake_posterior_same_cand,0.4,34570,8642,0.24998553659242118,8642,30137,0.6119476832574712,1.4990075617392218,1.0554776224983464,0.38741032168479517,0.28260941699571956,0.32681367078849666,0.4769729229345059,0.33118757673291965,0.3909310256536999,0.6133996760009257,0.4219066264060789,0.4999436154082113,0.09395281755434223
apartment_2,seq_0004,4,4,34570,fake_posterior_same_cand,0.4,34570,3457,0.1,3457,30137,0.4945658629729791,1.832146368372496,1.1633561156727374,0.4784495227075499,0.17914855493247503,0.2606867127981792,0.5565519236332079,0.22699671500149318,0.32246998377186653,0.671391379809083,0.3193084912234131,0.43278691110319495,0.05834651898734177
apartment_2,seq_0004,4,4,34570,fake_posterior_same_cand,0.4,34570,1728,0.04998553659242117,1728,30137,0.5304893924760472,3.032038774998237,1.7812640837371423,0.4305555555555556,0.06490360686199688,0.11280287309118679,0.5150462962962963,0.0880645054252248,0.15041115902735994,0.6440972222222222,0.1438099346318479,0.23512308174524765,0.02380101493817454
apartment_2,seq_0004,4,4,34570,fake_posterior_same_cand,0.4,34570,691,0.01998842927393694,691,30137,0.4193208185613254,3.3171011369839145,1.86821097777262,0.49782923299565845,0.03971861830971895,0.07356773630759705,0.5832127351664255,0.056176792646912437,0.1024821942409032,0.7192474674384949,0.09556359292563958,0.16871119093639392,0.011649154865235267
apartment_2,seq_0004,4,4,34570,fake_posterior_same_cand,0.4,34570,345,0.009979751229389645,345,30137,0.3687834779945033,3.4507611259949895,1.9097723019947463,0.5101449275362319,0.027341805753724656,0.05190187087806295,0.6028985507246377,0.04469588877459601,0.08322210606499633,0.7652173913043478,0.079271327603942,0.14366041169321622,0.0062203561153876055
apartment_2,seq_0004,4,4,34570,fake_posterior_same_cand,0.4,34570,172,0.0049754122071159965,172,30137,0.3807562594699847,3.5502259304385624,1.9654910949542734,0.48255813953488375,0.015794538275209876,0.030587908299761195,0.5697674418604651,0.03318180309918041,0.06271145117497583,0.7732558139534884,0.06560042472707966,0.1209406510412774,0.0023551577955723034
apartment_2,seq_0004,4,4,34570,fake_posterior_same_cand,0.4,34570,69,0.001995950245877929,69,30137,0.40788119017556457,4.010490051252633,2.209185620714099,0.4492753623188406,0.007067724060125427,0.013916521944392926,0.4927536231884058,0.019510900222318082,0.03753555570158557,0.7536231884057971,0.040846799615091085,0.07749341278147383,0.0006320613099470648
apartment_2,seq_0010,-1,21,75664,support,0.5,75664,37832,0.5,37832,64652,0.3245350667945015,0.4161331167512051,0.3703340917728533,0.29371960245294987,0.5619161046835365,0.38578515015907644,0.4745453584267287,0.6851450844521438,0.560722771619173,0.7994026221188412,0.8043989358411187,0.8018929964863517,0.13918604423757652
apartment_2,seq_0010,-1,21,75664,support,0.25,75664,18916,0.25,18916,64652,0.1947132383763183,0.5361942203094797,0.365453729342899,0.43804186931698036,0.45075171688424176,0.4443059169806148,0.6376083738633961,0.5743828497184928,0.6043464798394839,0.9315394375132163,0.7424054940295737,0.8262876314307859,0.1647271327470315
apartment_2,seq_0010,-1,21,75664,support,0.1,75664,7566,0.09999471347007824,7566,64652,0.12401227468940985,0.9606573998459944,0.5423348372677022,0.626883425852498,0.3032388789209924,0.40875361507636543,0.7984403912238964,0.3723318690837097,0.5078439476149081,0.9886333597673804,0.5040679329332426,0.6677000636680459,0.14397841550159432
apartment_2,seq_0010,-1,21,75664,support,0.05,75664,3783,0.04999735673503912,3783,64652,0.09660888739109744,1.25885117148497,0.6777300294380337,0.7346021675918584,0.20765018870259233,0.32377797243547446,0.8606925720327783,0.25689847181835057,0.3956914430858303,0.9952418715305313,0.36080863701045596,0.5296142892922526,0.10643258812234262
apartment_2,seq_0010,-1,21,75664,support,0.02,75664,1513,0.01999629942905477,1513,64652,0.06974157614002008,1.6689252500775698,0.8693334131087949,0.8307997356245869,0.10876693683103385,0.19235152759888313,0.9358889623265036,0.1452545938254037,0.25147848371269227,0.998678122934567,0.2261801645734084,0.3688282710006682,0.054324311331186
apartment_2,seq_0010,-1,21,75664,support,0.01,75664,756,0.009991541552125185,756,64652,0.059305811883021746,1.9138285082223214,0.9865671600526715,0.8822751322751323,0.061390212213079255,0.11479293568858945,0.9682539682539683,0.08867475097444781,0.16247014193657489,0.9986772486772487,0.1654550516612015,0.2838787236205393,0.029012975652427466
apartment_2,seq_0010,-1,21,75664,support,0.005,75664,378,0.004995770776062593,378,64652,0.05119764723564627,2.067015499549403,1.0591065733925245,0.9232804232804233,0.035992699375116004,0.06928444867102779,0.9947089947089947,0.05648703829734579,0.10690330502512924,1.0,0.12768359834189197,0.2264528783244407,0.015181840371003173
apartment_2,seq_0010,-1,21,75664,support,0.002,75664,151,0.0019956650454641574,151,64652,0.04975220710201252,2.1645788465860014,1.107165526844007,0.9337748344370861,0.01814329023077399,0.03559496850067066,1.0,0.03416754315411743,0.06607738442440286,1.0,0.09501639547113779,0.17354332933116745,0.005769889002982739
apartment_2,seq_0010,-1,21,75664,oracle,0.5,75664,37832,0.5,37832,64652,0.15541220168415393,0.3623496685556601,0.258880935119907,0.3820575174455487,0.6387428076470952,0.4781277697059923,0.6567984774793826,0.740147249891728,0.6959863612658377,1.0,0.8314823980696653,0.9079884130429274,0.18247701021091736
apartment_2,seq_0010,-1,21,75664,oracle,0.25,75664,18916,0.25,18916,64652,0.06840194302062612,0.38392327159335815,0.22616260730699214,0.7641150348910974,0.6387428076470952,0.6958267159395518,1.0,0.7310524036379386,0.8446334751063297,1.0,0.812674008538019,0.8966576502009506,0.29622672598451144
apartment_2,seq_0010,-1,21,75664,oracle,0.1,75664,7566,0.09999471347007824,7566,64652,0.03440141465910541,0.43416865521556053,0.23428503493733296,1.0,0.556719049681371,0.7152466590491331,1.0,0.6745808327661944,0.8056712695700365,1.0,0.782141310400297,0.8777545370121248,0.30876438125526146
apartment_2,seq_0010,-1,21,75664,oracle,0.05,75664,3783,0.04999735673503912,3783,64652,0.026629943351121045,0.4703214351515136,0.24847568925131733,1.0,0.4307987378580709,0.6021793652166393,1.0,0.6155571366701726,0.762036974983006,1.0,0.7669058961826394,0.8680778052068561,0.16591993062581298
apartment_2,seq_0010,-1,21,75664,oracle,0.02,75664,1513,0.01999629942905477,1513,64652,0.019925904464991172,0.5160898886735222,0.2680078965692567,1.0,0.2570376786487657,0.4089577950043067,1.0,0.496488894388418,0.6635383613606061,1.0,0.750881643259296,0.8577183342461882,0.06860595429518102
apartment_2,seq_0010,-1,21,75664,oracle,0.01,75664,756,0.009991541552125185,756,64652,0.01590012049525439,0.5736622150325849,0.2947811677639196,1.0,0.15082286704200953,0.2621130868378963,1.0,0.3669182701231207,0.5368547310294883,1.0,0.7038916042813834,0.8262164124909223,0.03545405643307741
apartment_2,seq_0010,-1,21,75664,oracle,0.005,75664,378,0.004995770776062593,378,64652,0.012402899452641038,0.6423654020168064,0.3273841507347237,1.0,0.08199282311452082,0.15155890383543236,1.0,0.2371001670481965,0.38331603755892024,1.0,0.6208005939491431,0.7660419131961674,0.018114168216978362
apartment_2,seq_0010,-1,21,75664,oracle,0.002,75664,151,0.0019956650454641574,151,64652,0.008553341754370935,0.8030149273473536,0.40578413455086226,1.0,0.03453876136855782,0.06677132391418106,1.0,0.1167481284415022,0.2090858725761773,1.0,0.4154086493843965,0.5869805155777028,0.007346099221313482
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.05,615000,307500,0.5,307500,64652,1.0200866615903201,0.2438880980054728,0.6319873797978964,0.07817560975609757,0.8078172368990905,0.14255556420005666,0.16020162601626017,0.8287910660149724,0.2685028463267051,0.37176260162601626,0.8716977046340407,0.521230319737127,0.045860323596107665
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.05,615000,153750,0.25,153750,64652,0.7969088354132757,0.308287162533681,0.5525979989734784,0.13600650406504064,0.7519952979026171,0.23035145044628813,0.26526829268292684,0.7943915114768298,0.3977255325606343,0.515460162601626,0.8564004207139764,0.6435643759753275,0.07866671621270113
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.05,615000,61500,0.1,61500,64652,0.5415904338014762,0.4176557390247654,0.4796230864131208,0.22603252032520324,0.595542287941595,0.3276924339675291,0.38089430894308945,0.6887025923405309,0.4905079617602627,0.6330081300813009,0.8035636948586278,0.7081613923549575,0.11868573067311237
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.05,615000,30750,0.05,30750,64652,0.41216726448486213,0.49776993850399437,0.45496860149442825,0.3334959349593496,0.48767246179545876,0.3961106741153988,0.4929430894308943,0.6073748685268824,0.5442085934687868,0.7153821138211383,0.7687155849780363,0.7410905367669536,0.14819136522753792
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.05,615000,12300,0.02,12300,64652,0.2204237878997232,0.6332680217719239,0.4268459048358235,0.5936585365853658,0.3712800841427953,0.45684479132812617,0.7389430894308943,0.4809750665099301,0.5826836822704324,0.8719512195121951,0.654751593144837,0.7479012226703041,0.17601811581179685
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.05,615000,6150,0.01,6150,64652,0.1284640011888039,0.837653241514573,0.4830586213516884,0.823739837398374,0.2697673699189507,0.40643194291802776,0.9008130081300812,0.3543277856833509,0.508601234313693,0.9417886178861788,0.5189321289364598,0.6691551051778714,0.15047849997834842
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.05,615000,3075,0.005,3075,64652,0.07785581772705136,1.392700134329262,0.7352779760281567,0.937560975609756,0.15892779805729135,0.2717848189175352,0.9609756097560975,0.20211285033718987,0.33398236893648786,0.9840650406504065,0.3005475468662996,0.4604630793725875,0.09652275379229872
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.05,615000,1230,0.002,1230,64652,0.06476653855445987,1.6645209587291123,0.8646437486417861,0.9658536585365853,0.08575140753572975,0.1575178997613365,0.9813008130081301,0.12463651549836045,0.2211805512600052,0.9975609756097561,0.21795149415331314,0.35774195748985305,0.04126984126984127
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.05,75664,37832,0.5,37832,64652,0.423838242589268,0.47906817782988687,0.4514532102095774,0.2985832099809685,0.5201540555589927,0.3793873178375382,0.4612761683231127,0.6294623522860855,0.5324025446612255,0.7101924296891521,0.777454680442987,0.7423029624652914,0.1400109597620166
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.05,75664,18916,0.25,18916,64652,0.28612593897376143,0.5778365840192189,0.4319812614964902,0.46003383379149926,0.4233743735692631,0.44094346097150217,0.6363924719813914,0.5225515065272536,0.5738807934519994,0.8147071262423345,0.6924766441873415,0.7486355252020385,0.1683944749740086
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.05,75664,7566,0.09999471347007824,7566,64652,0.13747141035816193,0.7813263748033211,0.4593988925807415,0.7727993655828708,0.3100600136113345,0.44255826086995914,0.8811789584985461,0.38456660273464083,0.5354504236078532,0.9283637324874439,0.5474231268947596,0.6887278797789451,0.16804407713498623
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.05,75664,3783,0.04999735673503912,3783,64652,0.09198869802438613,1.2834897305994668,0.6877392143119264,0.8781390430874967,0.18438718059766132,0.30477851504888653,0.9286280729579699,0.22568520695415456,0.363120865844863,0.9558551414221518,0.3247231330817299,0.4847626771040309,0.11023947151114781
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.05,75664,1513,0.01999629942905477,1513,64652,0.054909060370718604,1.67274098238335,0.8638250213770342,0.9464639788499669,0.09810988059147435,0.17779014305174184,0.9662921348314607,0.1297562333725175,0.22878995378401965,0.992729676140119,0.2173482645548475,0.35661847063707597,0.05321039235460789
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.05,75664,756,0.009991541552125185,756,64652,0.047480731731876155,1.851963132739091,0.9497219322354836,0.9801587301587301,0.06323083585967952,0.11879792131638982,0.9894179894179894,0.08819526078079565,0.16195416599013243,0.9986772486772487,0.16352162346099114,0.28102819393862744,0.02856310113669484
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.05,75664,378,0.004995770776062593,378,64652,0.04443074528284703,2.232868298306745,1.138649521794796,1.0,0.03461609849656623,0.06691583196292421,1.0,0.05733774670543835,0.10845682353457482,1.0,0.11461362370846996,0.2056562404596042,0.013400906388577554
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.05,75664,151,0.0019956650454641574,151,64652,0.04361804395434954,2.6643146003124856,1.3539663221334175,1.0,0.015034337684835737,0.029623308545654033,1.0,0.025428447689166616,0.049595752383250875,1.0,0.06366392377652663,0.11970684039087948,0.005376606872281147
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.1,615000,307500,0.5,307500,64652,0.9616268149640671,0.2116928280360543,0.5866598215000607,0.08346016260162602,0.8389840994864814,0.15181784361651193,0.17245853658536586,0.8558281259667141,0.2870694944277572,0.4043739837398374,0.8919909670234486,0.5564759222822967,0.048918032786885245
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.1,615000,153750,0.25,153750,64652,0.7831308077708081,0.31046763618909856,0.5467992219799533,0.13607154471544716,0.7507888387056858,0.23038800457791425,0.26765528455284554,0.7929994431726783,0.4002254193837101,0.5229593495934959,0.8553177009218585,0.6490660036785055,0.0786600357967882
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.1,615000,61500,0.1,61500,64652,0.5039806222248835,0.43157621826056874,0.4677784202427261,0.23304065040650407,0.5929437604405123,0.3345825847871314,0.4093333333333333,0.6800253665779867,0.511047554997723,0.6580162601626016,0.7976551382787849,0.7211380968969736,0.12225662383209579
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.1,615000,30750,0.05,30750,64652,0.3693083082639868,0.5312736193653569,0.4502909638146718,0.3439349593495935,0.46853925632617704,0.39668220103255686,0.5419837398373983,0.5637257934789334,0.5526410048688768,0.7511544715447155,0.7341768236094784,0.7425686185404258,0.1510325280064786
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.1,615000,12300,0.02,12300,64652,0.19568519099403772,0.68530228968509,0.44049374033956384,0.5854471544715447,0.35669430180040834,0.44330002170074356,0.7857723577235772,0.45486605209428943,0.5761891093715484,0.8972357723577236,0.6160984965662315,0.730553218500879,0.17357150543419778
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.1,615000,6150,0.01,6150,64652,0.1283840150945315,0.9985083977482553,0.5634462064213934,0.7938211382113821,0.2483759203118233,0.37836617202818756,0.9100813008130081,0.31258120398440886,0.4653357858208985,0.9460162601626017,0.4378054816556332,0.5985902546817335,0.14403823795375276
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.1,615000,3075,0.005,3075,64652,0.08374281473824634,1.4319403614551438,0.7578415880966951,0.9170731707317074,0.1525706861349997,0.26161695221510006,0.951869918699187,0.19348202685145086,0.3215949855139125,0.9788617886178862,0.2907102641836293,0.4482851816727166,0.09361325761102318
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.1,615000,1230,0.002,1230,64652,0.06593334242088092,1.6658396033929246,0.8658864729069028,0.9577235772357724,0.08514817793726412,0.1563920341397182,0.9772357723577236,0.12525521252242777,0.22204966032351128,0.9967479674796748,0.21976118294871003,0.3601230822767261,0.040919363369716785
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.1,75664,37832,0.5,37832,64652,0.4182632554208165,0.49085424379696085,0.45455874960888865,0.29905899767392685,0.5163954711377838,0.3787647696059889,0.46769930217805034,0.6220379879972777,0.5339392081696276,0.7165891308944808,0.7702004578357978,0.7424282237090779,0.14027875655782632
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.1,75664,18916,0.25,18916,64652,0.26249496140319195,0.6005770490736938,0.4315360052384429,0.46817508987100864,0.4234671781228732,0.44470028237032605,0.6625079297948826,0.5096671410010518,0.5761230227150373,0.8427257348276591,0.6790818536162841,0.7521052706565501,0.17103813748548632
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.1,75664,7566,0.09999471347007824,7566,64652,0.13609029371073103,0.8601598701561906,0.4981250819334608,0.7471583399418451,0.2958299820577863,0.42384336168895204,0.8896378535553793,0.3585194580214069,0.5110773748367863,0.9332540311921755,0.5054445338117923,0.6557428500981428,0.1608246567387066
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.1,75664,3783,0.04999735673503912,3783,64652,0.10269268228588359,1.3740380086370692,0.7383653454614764,0.8480042294475284,0.17306502505722948,0.28746311294850413,0.9185831350779804,0.21083647837653902,0.34295638394935835,0.9489822891884747,0.30770896491987876,0.4647288774849787,0.10375809541183982
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.1,75664,1513,0.01999629942905477,1513,64652,0.05660645051585666,1.6762795700733846,0.8664430102946206,0.9352280237937872,0.09730557446018685,0.17627106809968546,0.9643093192333113,0.1300965167357545,0.2292628189011714,0.9940515532055518,0.21827631009094847,0.3579525170425247,0.051695199731453506
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.1,75664,756,0.009991541552125185,756,64652,0.04846050338579407,1.8491343864495497,0.9487974449176719,0.9695767195767195,0.061622223597104495,0.11587962498179628,0.9894179894179894,0.08839633731361753,0.1622931226048418,0.9986772486772487,0.16675431541174288,0.2857889661683148,0.026717742326528633
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.1,75664,378,0.004995770776062593,378,64652,0.04450367049024621,2.3699454451969957,1.207224557843621,0.9947089947089947,0.031228732289797684,0.060556308798375126,1.0,0.05020726350306255,0.09561400924916787,1.0,0.10177566045907319,0.18474842767295596,0.012808649491063166
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.1,75664,151,0.0019956650454641574,151,64652,0.04214595904778154,2.6868463800537543,1.364496169550768,1.0,0.013611334529480913,0.02685710797778185,1.0,0.02351048691455794,0.04594088133953938,1.0,0.059549588566478996,0.11240547721234417,0.005425750317724118
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.2,615000,307500,0.5,307500,64652,0.9642345328800602,0.20232256320221367,0.583278548041137,0.08880325203252032,0.8717131720596424,0.1611861339937952,0.18450731707317072,0.8847831466930645,0.3053407284918683,0.4347154471544715,0.9142176576130668,0.5892427673709826,0.05189581061140694
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.2,615000,153750,0.25,153750,64652,0.708229872544838,0.31554884687808,0.511889359711459,0.13796422764227642,0.7544700859988863,0.23327180746636222,0.27603252032520326,0.7938192167295676,0.4096267015084979,0.5550959349593496,0.8523324877807338,0.6723273333925691,0.07980359091359984
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.2,615000,61500,0.1,61500,64652,0.45794729305641657,0.47131671822159993,0.46463200563900825,0.2348780487804878,0.5723720843902741,0.33307554333860967,0.4290731707317073,0.648409948648147,0.5164170233322464,0.6975284552845529,0.7757687310524036,0.7345710962421963,0.12267189277344553
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.2,615000,30750,0.05,30750,64652,0.31597091892150925,0.5950655145914295,0.4555182167564694,0.3485528455284553,0.45288622161727404,0.39392834144589567,0.5859512195121951,0.5285992699375116,0.5557996515816298,0.8108943089430894,0.6849130730681185,0.7425984384766168,0.15292580158175795
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.2,615000,12300,0.02,12300,64652,0.17916996698665158,0.9457643615823206,0.5624671642844861,0.5351219512195122,0.3059456784012869,0.38931054442574964,0.816910569105691,0.36436614489884306,0.5039539868404078,0.9234146341463415,0.4854760873600198,0.6363811142386403,0.1536264588695744
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.2,615000,6150,0.01,6150,64652,0.1434483514872374,1.2984630833838058,0.7209557174355216,0.6650406504065041,0.1991895068984718,0.3065598165076849,0.8964227642276422,0.24082781661820207,0.37965869740902725,0.9432520325203252,0.34433582874466373,0.5045022248250769,0.11869973472567266
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.2,615000,3075,0.005,3075,64652,0.09288973948646792,1.521942273244841,0.8074160063656545,0.8328455284552846,0.13676297717007982,0.2349452038291887,0.9427642276422764,0.17487471385262637,0.2950248392721869,0.9772357723577236,0.26729258182268145,0.4197700627158452,0.08502678736375392
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.2,615000,1230,0.002,1230,64652,0.07397038650623491,1.736033185881704,0.9050017861939694,0.8577235772357723,0.07074800470209738,0.1307142466304087,0.9747967479674797,0.11518591845573223,0.20602687030015313,0.9967479674796748,0.20700055682732166,0.34280811999927874,0.034057797946023406
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.2,75664,37832,0.5,37832,64652,0.4046592680197168,0.5178536068959149,0.46125643745781586,0.29942905476845,0.5050887830229537,0.3759724142099705,0.47303869739902726,0.5979397389098559,0.5282060322182915,0.7313121167265807,0.7454680442987069,0.738322233486148,0.14003327135727567
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.2,75664,18916,0.25,18916,64652,0.2513578577871837,0.6654195546825776,0.4583887062348807,0.4631000211461197,0.41460434325310896,0.4375124197068572,0.669750475787693,0.4852131411247912,0.5627393406478088,0.8589553816874603,0.6312256388046773,0.7276896592486742,0.1689847836424156
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.2,75664,7566,0.09999471347007824,7566,64652,0.15443037720590572,1.1575532144225718,0.6559917958142387,0.6537139836108908,0.24831405060941658,0.35991424002858025,0.8626751255617235,0.2970519086803192,0.4419303595636644,0.929553264604811,0.4004980511043742,0.559804372169555,0.13460914693480378
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.2,75664,3783,0.04999735673503912,3783,64652,0.11752595788268624,1.4680331414484196,0.7927795496655529,0.7848268569918054,0.15520014848728578,0.2591526499387305,0.9021940259053661,0.1908216296479614,0.3150149467799962,0.9423737774253238,0.28503371898781166,0.43768398554039945,0.09373164007773309
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.2,75664,1513,0.01999629942905477,1513,64652,0.06892857372738437,1.7220939272681453,0.8955112504977648,0.8426966292134831,0.08776217286394852,0.15896864445750244,0.9590218109715797,0.12256388046773495,0.21735020264451488,0.9900859220092532,0.2137288869640537,0.351565640383327,0.04269481291304141
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.2,75664,756,0.009991541552125185,756,64652,0.055700894692287214,2.2602062670278187,1.157953580860053,0.8822751322751323,0.04419043494400792,0.08416529057317511,0.9973544973544973,0.06791746581698942,0.12717464144992308,1.0,0.13311266472808267,0.23495044909770949,0.02166465621230398
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.2,75664,378,0.004995770776062593,378,64652,0.04952401854226972,2.5800313020781322,1.314777660310201,0.9259259259259259,0.022829920188083896,0.044561127239528736,1.0,0.03549774175586216,0.06856169805965914,1.0,0.07843531522613376,0.14546132553102994,0.011823091519486207
apartment_2,seq_0010,-1,21,75664,fake_posterior_same_cand,0.2,75664,151,0.0019956650454641574,151,64652,0.041213343195905465,2.7126266257513816,1.3769199844736435,0.9933774834437086,0.012049124543710944,0.023809453463521566,1.0,0.021453319309534122,0.04200548160935205,1.0,0.0571985398750232,0.10820775420629114,0.005376606872281147
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.4,615000,307500,0.5,307500,64652,0.9475067616956574,0.2054405782930129,0.5764736699943351,0.08858211382113822,0.8709398007795582,0.16080860142964007,0.18399349593495934,0.8832518715584978,0.3045458984203836,0.4346959349593496,0.9129647961393306,0.588964383223093,0.05183845110133854
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.4,615000,153750,0.25,153750,64652,0.6066724315747077,0.34521464067246144,0.4759435361235846,0.1392520325203252,0.7568830043927489,0.23522681828141523,0.2811707317073171,0.7911742869516798,0.4148945522186621,0.5924357723577236,0.8363082348573904,0.6935586956722969,0.08068799483755677
apartment_2,seq_0010,-1,21,75664,fake_posterior,0.4,615000,61500,0.1,61500,64652,0.44254975889370146,0.5558715267854628,0.49921064283958216,0.2155772357723577,0.5139825527439214,0.3037528649463997,0.40788617886178863,0.5816989420280888,0.47952814508452113,0.7253821138211383,0.7134814081544267,0.7193825461758137,0.11262325808817537
