scene,seq,n_steps,selection,n,span_m,frac,ref,delta,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,sid
frl_apartment_5,seq_0013,16,spaced0.5,4,1.8127535705357354,0.25,subset,0.5,8232,30245,0.3822761984071495,0.9097881517311727,0.6460321750691611,0.39516520894071916,0.36095222350801787,0.3772846774825111,0.5839407191448007,0.5013721276244008,0.5395155906164466,0.7402818270165209,0.6403041825095057,0.6866729733661274,0.10332480818414322,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,random_n0.5,4,1.2001690531540463,1.0,fixed,0.5,30981,51631,0.47302629816539404,0.36991824814982116,0.4214722731576076,0.22697782511862108,0.4052023009432318,0.2909675050182047,0.4029566508505213,0.5910983711336213,0.47922301017056196,0.6694425615699945,0.7466250895779667,0.7059304152514326,0.09449292137832785,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,random_n0.5,4,1.2001690531540463,1.0,subset,0.5,30981,30432,0.4795882248385985,0.27367345964646156,0.37663084224253,0.21309835060198187,0.49848843322818087,0.29856390064839977,0.3903360123946935,0.6885843848580442,0.49823746713313877,0.6647622736515929,0.8268927444794952,0.737016393475355,0.09366654416268529,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,random_n0.5,4,1.2001690531540463,0.25,fixed,0.5,7745,51631,0.38955625617996276,1.1550910642830394,0.7723236602315011,0.3700451904454487,0.23478142976118999,0.28728807888565444,0.5633311814073596,0.3541477019619996,0.4348927195060878,0.7506778566817301,0.4823458774767097,0.5873145170731285,0.08747431542751709,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,random_n0.5,4,1.2001690531540463,0.25,subset,0.5,7745,30432,0.3910103060558441,0.8202872784168763,0.6056487922363603,0.3639767591994835,0.34200841219768663,0.35265078796008853,0.5597159457714654,0.494709516298633,0.525208873946607,0.7504196255648806,0.631867770767613,0.6860598992713274,0.1025139089223161,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,consec_n0.5,4,0.453028408496663,1.0,fixed,0.5,30223,51631,0.544600998835741,0.35110234809603014,0.44785167346588556,0.21000562485524268,0.3572853518235169,0.2645271532454192,0.35439896767362605,0.5321415428715307,0.42545244398127274,0.6091387354001919,0.7612480873893591,0.6767515413410828,0.08316552557390254,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,consec_n0.5,4,0.453028408496663,1.0,subset,0.5,30223,28856,0.5551211993736286,0.2643104173477366,0.40971580836068255,0.1927009231380075,0.4578943720543388,0.2712490202330236,0.33716044072395196,0.6388965899639589,0.4413894866316574,0.5991463454984615,0.8411422234543943,0.6998143290042965,0.08198585144012127,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,consec_n0.5,4,0.453028408496663,0.25,fixed,0.5,7555,51631,0.37780595583015086,1.0555697416520553,0.716687848741103,0.37908669755129054,0.2135538726733939,0.27320246506361695,0.5576439444076771,0.3280974608277972,0.41312636199391817,0.7489080079417604,0.47082179310879124,0.578164460471453,0.08172955710563913,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,consec_n0.5,4,0.453028408496663,0.25,subset,0.5,7555,28856,0.38069972059826535,0.7066473725215087,0.543673546559887,0.3670416942422237,0.32183947879123925,0.342957572927697,0.5481138318994043,0.47494455225949544,0.5089126534899026,0.7481138318994044,0.6381341835320211,0.6887613240832139,0.09973266408423809,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,spaced1.0,3,2.110941853175985,1.0,fixed,1.0,26922,51631,0.47314682781270834,0.28916000941639736,0.3811534186145529,0.24184681672981204,0.3877709128236912,0.2978987296095635,0.41698239358145756,0.6088590188065309,0.4949761004960919,0.6688581828987445,0.8019406945439755,0.7293785764615938,0.09466378703681234,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,spaced1.0,3,2.110941853175985,1.0,subset,1.0,26922,27194,0.478253757623935,0.20482716863955674,0.3415404631317459,0.22918059579526037,0.5147091270133117,0.3171473963769884,0.40814203996731296,0.7265573288225344,0.5226734031853535,0.6659237798083352,0.8835404868721042,0.7594503897687025,0.09702054126369185,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,spaced1.0,3,2.110941853175985,0.25,fixed,1.0,6730,51631,0.38744653969250464,1.4020503941325735,0.8947484669125391,0.4037147102526003,0.22732466928783096,0.29086715019795306,0.5879643387815751,0.3495380682148322,0.43843283520809234,0.7319465081723625,0.4739013383432434,0.5753137608875883,0.08334420242598148,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,spaced1.0,3,2.110941853175985,0.25,subset,1.0,6730,27194,0.3882192837887237,0.8341538742205032,0.6111865790046135,0.40193164933135217,0.3704493638302567,0.3855488968807449,0.5864784546805349,0.54317128778407,0.5639947419302294,0.7320950965824665,0.6780172096786056,0.7040192081159432,0.10573983270839342,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,random_n1.0,3,1.35369846270755,1.0,fixed,1.0,26031,51631,0.48113230004586227,0.34641740807606886,0.4137748540609656,0.24286427720794437,0.36286339602176987,0.29097748144858615,0.41969190580461757,0.5753907536170131,0.4853603661594066,0.6752333755906419,0.7774592783405319,0.7227495113677552,0.08814627064005709,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,random_n1.0,3,1.35369846270755,1.0,subset,1.0,26031,26691,0.48828140405922094,0.2439864832765268,0.3661339436678739,0.22530828627405786,0.4707579333857855,0.3047573929759185,0.40424878030041106,0.6930425986287513,0.5106421695672255,0.6706619031155161,0.8680828743771308,0.7567078323936486,0.08968928561275834,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,random_n1.0,3,1.35369846270755,0.25,fixed,1.0,6507,51631,0.37866807079059184,1.2999904223541952,0.8393292465723935,0.40095282003995697,0.19896961128004492,0.265959139315577,0.5844475180574765,0.33224225755844355,0.423650766025786,0.7516520670047641,0.47951811895953983,0.5855092811557486,0.07262302914476827,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,random_n1.0,3,1.35369846270755,0.25,subset,1.0,6507,26691,0.3798099659582666,0.7935575769109585,0.5866837714346126,0.3946519133241125,0.3201079015398449,0.35349272073140114,0.5806055017673275,0.5104342287662508,0.5432632987015259,0.7516520670047641,0.6784683975872017,0.7131877153989719,0.09221835075493612,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,consec_n1.0,3,0.3045237903760875,1.0,fixed,1.0,24296,51631,0.5377211421023781,0.4204860454668894,0.47910359378463374,0.22513994073098453,0.3089810385233677,0.2604802110460529,0.3713780046098123,0.46474017547597374,0.41284661221592606,0.6128169245966414,0.6889271949022874,0.6486470551732085,0.08126542974218014,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,consec_n1.0,3,0.3045237903760875,1.0,subset,1.0,24296,25584,0.5487003469401088,0.2952080184097051,0.421954182674907,0.2053836022390517,0.4306597873671044,0.27812712124476063,0.3525683240039513,0.6035412757973734,0.44511536359284154,0.6022390516957524,0.8035100062539087,0.6884658416918255,0.08303129153074786,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,consec_n1.0,3,0.3045237903760875,0.25,fixed,1.0,6074,51631,0.3697562094745345,1.44681708087485,0.9082866451746923,0.4061573921633191,0.19091243632701285,0.25973677975383014,0.5823180770497202,0.29674033042164594,0.39314170054134895,0.7543628580836351,0.43528112955395015,0.5520305576666739,0.07411014698069772,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,consec_n1.0,3,0.3045237903760875,0.25,subset,1.0,6074,25584,0.3727805007443426,0.8896444220397224,0.6312124613920325,0.3921633190648666,0.315509693558474,0.3496850280169896,0.5722752716496543,0.46892589118198874,0.5154713639195587,0.753539677313138,0.636843339587242,0.6902942840619796,0.09738643434971997,frl_apartment_5/seq_0013
frl_apartment_5,seq_0007,29,all,29,4.199999999999999,1.0,fixed,0.0,87429,68669,0.3748262795806604,0.11530604620161262,0.2450661628911365,0.2494252479154514,0.7416010135577917,0.3732979111694234,0.4514520353658397,0.8565291470678181,0.5912651221395474,0.7537887886170492,0.9632294048260496,0.8457353905705263,0.12610000928495527,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,all,29,4.199999999999999,1.0,subset,0.0,87429,68669,0.3748262795806604,0.11530604620161262,0.2450661628911365,0.2494252479154514,0.7416010135577917,0.3732979111694234,0.4514520353658397,0.8565291470678181,0.5912651221395474,0.7537887886170492,0.9632294048260496,0.8457353905705263,0.12610000928495527,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,all,29,4.199999999999999,0.25,fixed,0.0,21857,68669,0.342064640946956,0.37228227168781525,0.3571734563173856,0.43450610788305805,0.4214128646113967,0.42785934065817044,0.6420826279910327,0.5561752755974312,0.5960494506396069,0.7948483323420414,0.7543432990141111,0.774066295090794,0.1547041835572159,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,all,29,4.199999999999999,0.25,subset,0.0,21857,68669,0.342064640946956,0.37228227168781525,0.3571734563173856,0.43450610788305805,0.4214128646113967,0.42785934065817044,0.6420826279910327,0.5561752755974312,0.5960494506396069,0.7948483323420414,0.7543432990141111,0.774066295090794,0.1547041835572159,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,spaced0.3,11,4.199999999999999,1.0,fixed,0.3,58689,68669,0.3614766688614516,0.13125950085238933,0.24636808485692047,0.2897306139140214,0.6734043017955701,0.4051474795259164,0.4955443098365963,0.829733941079672,0.6205035552285737,0.7723082690112287,0.9551180299698554,0.8540399701712673,0.13858918811769036,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,spaced0.3,11,4.199999999999999,1.0,subset,0.3,58689,52619,0.3635647684605592,0.11804738424817342,0.2408060763543663,0.2829831825384655,0.7168703320093502,0.40578393748239583,0.4904496583686892,0.8571998707691139,0.62392094484887,0.771047385370342,0.9641954427108079,0.8568718603035774,0.1340649131974685,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,spaced0.3,11,4.199999999999999,0.25,fixed,0.3,14672,68669,0.3689280244711586,0.5134944869595561,0.44121125571535735,0.47239640130861504,0.35481804016368373,0.40525106160954955,0.6625545256270448,0.483303965399234,0.5589088566110131,0.772082878953108,0.6970394209905488,0.7326445224101903,0.14032834137477285,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,spaced0.3,11,4.199999999999999,0.25,subset,0.3,14672,52619,0.3698095429255667,0.42930465511112614,0.39955709901834646,0.4678980370774264,0.4165605579733556,0.44073938223963954,0.6586014176663032,0.5525000475113552,0.6009031035203986,0.7718102508178845,0.7586803245975788,0.7651889675430342,0.14597191426459719,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,random_n0.3,11,3.7500000000000004,1.0,fixed,0.3,55320,68669,0.3588187430014451,0.1441890375176508,0.25150389025954795,0.28606290672451196,0.6205711456406822,0.39160758475422364,0.4938900939985539,0.7828277679884664,0.6056637749467508,0.7787780187997108,0.9501376166829283,0.8559657574047546,0.13409877088393318,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,random_n0.3,11,3.7500000000000004,1.0,subset,0.3,55320,52986,0.36133289189513623,0.1308716115609926,0.24610225172806444,0.2779103398409255,0.6620050579398331,0.391477894846414,0.4876536514822849,0.8125165137960971,0.6094996723101798,0.7773318872017354,0.9595931000641679,0.8588998614071421,0.12950988094518645,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,random_n0.3,11,3.7500000000000004,0.25,fixed,0.3,13830,68669,0.3784261529141607,0.4800249163990758,0.4292255346566183,0.45300072306579897,0.3280519593994379,0.38053201313398405,0.6477946493130875,0.4797215628595145,0.5512312075437078,0.7661605206073753,0.7229899954855903,0.7439495005360263,0.13002161200101703,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,random_n0.3,11,3.7500000000000004,0.25,subset,0.3,13830,52986,0.3796240231437705,0.4071203871563227,0.39337220515004656,0.4472885032537961,0.3840070962140943,0.41323918811643656,0.6439624005784527,0.5436152946061223,0.5895493179523101,0.7663051337671728,0.7772241724229042,0.7717260320579493,0.1349525823838439,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,consec_n0.3,11,1.5000000000000004,1.0,fixed,0.3,53145,68669,0.33576340627123263,0.16031404086044965,0.24803872356584114,0.30365979866403237,0.6254059328081084,0.408820674806035,0.5268416596104996,0.7840655900042232,0.6302176096786629,0.800263430238028,0.9217405233802735,0.8567172351489232,0.14439875884627731,frl_apartment_5/seq_0007
frl_apartment_5,seq_0007,29,consec_n0.3,11,1.5000000000000004,1.0,subset,0.3,53145,47917,0.3467486590833766,0.12214209558829288,0.23444537733583473,0.2794430332110264,0.6928021370286119,0.3982508455940972,0.5033963684260043,0.8427697894275518,0.6303044374454257,0.790968106124753,0.956403781538911,0.8658544790781176,0.1364004798495607,frl_apartment_5/seq_0007
