scene,seq,n_steps,N_req,N,seed,n_vox,ranking,frac,ref,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
apartment_2,seq_0000,37,8,8,0,53387,cells0.3,0.5,subset,26693,58523,0.29240793018192507,0.3612313097930346,0.3268196199874798,0.4044880680328176,0.5492883139962066,0.4658965625646372,0.5646424156145806,0.6992293628146199,0.6247699540834516,0.8217135578616117,0.8336722314303778,0.8276496993151996,0.15663587520030164
apartment_2,seq_0000,37,8,8,0,53387,cells0.3,0.25,fixed,13346,90479,0.27514932739706527,0.8310938300416363,0.5531215787193507,0.5322943203956242,0.3106798262580267,0.39235629618091494,0.6532294320395624,0.4036848329446612,0.49899754953418635,0.8332833807882511,0.5600415566042949,0.6698700484647454,0.13206777448394028
apartment_2,seq_0000,37,8,8,0,53387,cells0.3,0.25,subset,13346,58523,0.27821920539,0.5716876391575995,0.42495342227379973,0.5287726659673311,0.40737829571279666,0.46020463856530563,0.6504570657875018,0.5167711839789485,0.5759584178702625,0.8311853738948,0.6923090067153085,0.7554174507252964,0.1445042275172944
apartment_2,seq_0000,37,8,8,0,53387,cells0.3,0.1,fixed,5338,90479,0.13905748786962024,1.122074192047209,0.6305658399584146,0.7710753091045335,0.21663590446401929,0.33824177492977336,0.8349569127013863,0.2784845102178406,0.4176646603950065,0.927875608842263,0.40893466992340766,0.5676804133825841,0.0952660215684358
apartment_2,seq_0000,37,8,8,0,53387,cells0.3,0.1,subset,5338,58523,0.140152843812219,0.8182038946675906,0.4791783692399048,0.7697639565380292,0.29656716162876134,0.4281722774949554,0.8328962158111652,0.3739555388479743,0.5161630697153401,0.9276882727613338,0.5304581104864754,0.6749662090761538,0.10854355735017791
apartment_2,seq_0000,37,8,8,0,53387,cells0.6,0.5,fixed,26693,90479,0.2890808979103191,0.5661506896616254,0.42761579378597225,0.4095455737459259,0.434686501840206,0.421741693887095,0.5691005132431723,0.5708949037898297,0.5699962963014229,0.8238864121679841,0.7136241558814752,0.7648015664327864,0.15037877202527938
apartment_2,seq_0000,37,8,8,0,53387,cells0.6,0.5,subset,26693,58523,0.29240793018192507,0.3612313097930346,0.3268196199874798,0.4044880680328176,0.5492883139962066,0.4658965625646372,0.5646424156145806,0.6992293628146199,0.6247699540834516,0.8217135578616117,0.8336722314303778,0.8276496993151996,0.15663587520030164
apartment_2,seq_0000,37,8,8,0,53387,cells0.6,0.25,fixed,13346,90479,0.27514932739706527,0.8310938300416363,0.5531215787193507,0.5322943203956242,0.3106798262580267,0.39235629618091494,0.6532294320395624,0.4036848329446612,0.49899754953418635,0.8332833807882511,0.5600415566042949,0.6698700484647454,0.13206777448394028
apartment_2,seq_0000,37,8,8,0,53387,cells0.6,0.25,subset,13346,58523,0.27821920539,0.5716876391575995,0.42495342227379973,0.5287726659673311,0.40737829571279666,0.46020463856530563,0.6504570657875018,0.5167711839789485,0.5759584178702625,0.8311853738948,0.6923090067153085,0.7554174507252964,0.1445042275172944
apartment_2,seq_0000,37,8,8,0,53387,cells0.6,0.1,fixed,5338,90479,0.13905748786962024,1.122074192047209,0.6305658399584146,0.7710753091045335,0.21663590446401929,0.33824177492977336,0.8349569127013863,0.2784845102178406,0.4176646603950065,0.927875608842263,0.40893466992340766,0.5676804133825841,0.0952660215684358
