scene,seq,n_steps,selection,n,span_m,frac,ref,delta,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,sid
frl_apartment_5,seq_0011,18,consec_n0.3,9,1.2,1.0,fixed,0.3,18392,29308,0.3252302300693897,0.21421438875544963,0.2697223094124197,0.3241626794258373,0.5815818206633001,0.41629205868325686,0.5362657677250978,0.660024566671216,0.5917436107046345,0.7907242279251848,0.8433533506209908,0.8161912699777694,0.15638279789223186,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,consec_n0.3,9,1.2,1.0,subset,0.3,18392,23723,0.3268831588378443,0.18455450368013987,0.2557188312589921,0.3190517616354937,0.6494962694431564,0.4279042903236112,0.5334384515006525,0.7172785903975045,0.6118473927172599,0.7900173988690735,0.8626649243350335,0.8247444654668593,0.1576130586031576,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,consec_n0.3,9,1.2,0.25,fixed,0.3,4598,29308,0.1156176895242741,1.0615727327434326,0.5885952111338534,0.6089604175728578,0.40838678859014604,0.48890170003818206,0.8625489343192693,0.5039579636959192,0.6362037471731703,0.9806437581557199,0.5986761293844685,0.7434694061278523,0.16800139275766016,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,consec_n0.3,9,1.2,0.25,subset,0.3,4598,23723,0.11658962242613573,0.8232385633347101,0.4699140928804229,0.6000434971726838,0.46777389031741345,0.5257166334252732,0.862983906046107,0.5758546558192471,0.6907700604708078,0.9806437581557199,0.6629009821692029,0.7910581251484624,0.18008926838734718,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,spaced0.5,5,2.4,1.0,fixed,0.5,15879,29308,0.23077994460106105,0.13206793867950148,0.18142394164028125,0.39756911644310095,0.6374027569264364,0.4896976573181891,0.6431135461930853,0.8207315408762113,0.7211467612083857,0.8816046350525851,0.9672103180019107,0.9224255764617187,0.17748855835240274,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,spaced0.5,5,2.4,1.0,subset,0.5,15879,23484,0.2333621091485443,0.1103094666006906,0.17183578787461745,0.3916493481957302,0.7002214273547948,0.5023328250138682,0.6401536620693998,0.865823539431102,0.7360803455994744,0.8796523710561118,0.9838613524101516,0.9288431424355224,0.17974300831443688,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,spaced0.5,5,2.4,0.25,fixed,0.5,3969,29308,0.1066607584958889,0.8930798550254516,0.49987030676067024,0.6933736457545981,0.4332605431963969,0.5332901226393907,0.8931720836482742,0.575951958509622,0.7003141955361928,0.9735449735449735,0.6977958236658933,0.8129229153315471,0.17491961414790996,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,spaced0.5,5,2.4,0.25,subset,0.5,3969,23484,0.1067195557738195,0.5736526180698562,0.3401860869218379,0.691358024691358,0.504982115482882,0.583652468291937,0.8926681783824642,0.6701584057230455,0.7655732111914213,0.9735449735449735,0.8003747232158065,0.8785073982345843,0.194020554344441,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,random_n0.5,5,1.9499999999999997,1.0,fixed,0.5,14076,29308,0.252968852791675,0.22008360044629063,0.23652622661898282,0.40309747087240694,0.5414562576770847,0.46214342596019936,0.6223358908780904,0.6579091033165007,0.6396282739412095,0.8481813015061097,0.8434557117510577,0.8458119061586371,0.17109099278809267,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,random_n0.5,5,1.9499999999999997,1.0,subset,0.5,14076,20812,0.2569629910138092,0.16712679729401855,0.21204489415391387,0.3930804205740267,0.6581779742456275,0.4922041549516771,0.6187127024722933,0.7554776090716894,0.6802894609857555,0.8463341858482524,0.883096290601576,0.8643245164340422,0.17584519322720368,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,random_n0.5,5,1.9499999999999997,0.25,fixed,0.5,3519,29308,0.09466940926793481,1.1544864762231657,0.6245779427455502,0.7226484796817277,0.3640985396478777,0.48422540195819846,0.9073600454674623,0.4809267094308721,0.6286506435302975,0.9889173060528559,0.5761225603930668,0.7280805845208438,0.14920368818105617,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,random_n0.5,5,1.9499999999999997,0.25,subset,0.5,3519,20812,0.09573883672655142,0.7014870526301624,0.39861294467835695,0.7124183006535948,0.4701133961176244,0.5664412847301525,0.9076442171071327,0.6120026907553334,0.7310654866523196,0.9889173060528559,0.7036325197001729,0.822232072870878,0.17248413417951042,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,consec_n0.5,5,0.6,1.0,fixed,0.5,12326,29308,0.27995139171070216,0.24866679224013138,0.26430909197541674,0.3514522148304397,0.49225467449160637,0.4101044990867105,0.5745578452052572,0.6316705336426914,0.601762099207167,0.8224890475417816,0.8135662617715299,0.8180033229285507,0.15432065069053988,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,consec_n0.5,5,0.6,1.0,subset,0.5,12326,19642,0.2839729530256169,0.1925419782910649,0.2382574656583409,0.34204121369462925,0.6043172792994603,0.43683533713373585,0.5679863702742171,0.7430506058446187,0.6438302263497532,0.8205419438585104,0.8633540372670807,0.8414037540533649,0.16104984289322902,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,consec_n0.5,5,0.6,0.25,fixed,0.5,3081,29308,0.12146120427372373,1.1972883329770057,0.6593747686253647,0.557935735150925,0.26299986351849325,0.35748729238838345,0.8549172346640701,0.45004776852736456,0.5896764936916976,0.982148653034729,0.5520335744506619,0.7067987385896467,0.09939953810623557,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,consec_n0.5,5,0.6,0.25,subset,0.5,3081,19642,0.12353876062139171,0.7367135704199514,0.43012616552067157,0.5472249269717624,0.34217493126972814,0.4210629224651921,0.851671535215839,0.5847164239894105,0.6933869520328081,0.982148653034729,0.6842989512269626,0.806605970090972,0.11278544105714616,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,spaced1.0,3,2.1,1.0,fixed,1.0,12364,29308,0.22676540264856365,0.13555392756578752,0.18115966510717557,0.43618570042057586,0.6012351576361403,0.5055810789118681,0.6725978647686833,0.8155452436194895,0.7372059668036209,0.8783565189259139,0.9689163368363587,0.9214166473559174,0.18944413250982595,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,spaced1.0,3,2.1,1.0,subset,1.0,12364,21601,0.23061659745279664,0.10905810010635163,0.16983734877957413,0.42753154318990616,0.675431692977177,0.5236228090818416,0.6672597864768683,0.8732929031063377,0.7564989370355797,0.8764962795211906,0.9874542845238646,0.9286727054650639,0.19578999199852282,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,spaced1.0,3,2.1,0.25,fixed,1.0,3091,29308,0.10374631601136844,0.9821920996237684,0.5429692078175684,0.681656421869945,0.37191210590964924,0.4812525596199717,0.9042381106438045,0.5575951958509622,0.6898171277945789,0.9705596894208994,0.6857513306946909,0.8036686231702541,0.15472612699951527,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,spaced1.0,3,2.1,0.25,subset,1.0,3091,21601,0.10383942571267711,0.5150838397907126,0.30946163275169486,0.681656421869945,0.4567381139762048,0.5469781498436904,0.9042381106438045,0.6805240498125087,0.7765907041507717,0.9705596894208994,0.8217212166103421,0.8899603696051376,0.18108862526168876,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,random_n1.0,3,1.9499999999999997,1.0,fixed,1.0,12229,29308,0.22848469468063048,0.1416384631842439,0.1850615789324372,0.4036307138768501,0.5593012146854102,0.46888288124940936,0.6646496034017499,0.8104271871161458,0.7303350062387239,0.8836372557036553,0.9672103180019107,0.9235369602871775,0.17121077231248608,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,random_n1.0,3,1.9499999999999997,1.0,subset,1.0,12229,21433,0.23332473560504483,0.11681723965563236,0.1750709876303386,0.39406329217433966,0.6231978724396958,0.482824694055449,0.6590890506173849,0.863294919050063,0.7474963477496533,0.8811840706517295,0.9866560910745112,0.9309422170929725,0.17667217428553944,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,random_n1.0,3,1.9499999999999997,0.25,fixed,1.0,3057,29308,0.11516231362299782,0.9857536159495376,0.5504579647862677,0.6352633300621524,0.33485737682544015,0.43854875127957493,0.8737324174026824,0.5367476456940085,0.6649846818505163,0.9695780176643768,0.6838747099767981,0.8020427491459569,0.13028169014084506,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,random_n1.0,3,1.9499999999999997,0.25,subset,1.0,3057,21433,0.1154437421646302,0.5285952751368584,0.3220195086507443,0.6352633300621524,0.40824896188121124,0.4970628463534205,0.8740595354923127,0.6533383100825829,0.7477509300992574,0.9692508995747465,0.8185974898520972,0.8875767745419786,0.1522860089377793,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,consec_n1.0,3,0.3,1.0,fixed,1.0,9173,29308,0.2698043156509777,0.3043523273299221,0.2870783214904499,0.3393655292706857,0.37122969837587005,0.3545831949577541,0.5948980704240706,0.5702197352258769,0.5822975471812778,0.83505941349613,0.749215231336154,0.7898115818525495,0.12161825208826829,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,consec_n1.0,3,0.3,1.0,subset,1.0,9173,16989,0.27652135915092174,0.20754889655184014,0.24203512785138093,0.32541153384934046,0.4933780681617517,0.3921664699546712,0.5841055270903739,0.742303843663547,0.6537706795871939,0.8303717431592718,0.8563187945140973,0.8431456917776531,0.13014789533560864,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,consec_n1.0,3,0.3,0.25,fixed,1.0,2293,29308,0.11308624115697744,1.3120613188507282,0.7125737800038529,0.557348451809856,0.20864610345298212,0.30362770058013316,0.8648059310946359,0.3907806742186434,0.5383132368429852,0.9947666812036633,0.5283540330285247,0.6901475149345703,0.07247635591584636,frl_apartment_5/seq_0011
frl_apartment_5,seq_0011,18,consec_n1.0,3,0.3,0.25,subset,1.0,2293,16989,0.11551162567550215,0.6722248259684619,0.393868225821982,0.5368512865242041,0.299899935252222,0.3848256491980346,0.8626253815961622,0.5621284360468538,0.6806877800870277,0.9947666812036633,0.7205250456177527,0.8357229235653082,0.08877426360798155,frl_apartment_5/seq_0011
frl_apartment_5,seq_0008,24,all,24,3.4499999999999997,1.0,fixed,0.0,42562,34525,0.4384705906343439,0.14405753816233527,0.2912640643983396,0.24094262487665052,0.7447646632874728,0.3640950108466282,0.41772003195338564,0.8571180304127444,0.5616954523420995,0.7280907852074621,0.9609558291093411,0.8284710181890537,0.12257818620704258,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,all,24,3.4499999999999997,1.0,subset,0.0,42562,34525,0.4384705906343439,0.14405753816233527,0.2912640643983396,0.24094262487665052,0.7447646632874728,0.3640950108466282,0.41772003195338564,0.8571180304127444,0.5616954523420995,0.7280907852074621,0.9609558291093411,0.8284710181890537,0.12257818620704258,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,all,24,3.4499999999999997,0.25,fixed,0.0,10640,34525,0.1290644769856368,0.8884384293902362,0.5087514531879365,0.5610902255639098,0.5647791455467053,0.5629286421674206,0.8201127819548872,0.6435916002896452,0.7212080583470706,0.9707706766917293,0.7333816075307747,0.8355419477558412,0.22853814793244032,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,all,24,3.4499999999999997,0.25,subset,0.0,10640,34525,0.1290644769856368,0.8884384293902362,0.5087514531879365,0.5610902255639098,0.5647791455467053,0.5629286421674206,0.8201127819548872,0.6435916002896452,0.7212080583470706,0.9707706766917293,0.7333816075307747,0.8355419477558412,0.22853814793244032,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,spaced0.3,10,3.3,1.0,fixed,0.3,28993,34525,0.3894513377870101,0.21792791506004336,0.3036896264235267,0.2953126616769565,0.6696886314265026,0.40988034659587935,0.48373745386817507,0.8063432295438089,0.6047039163035036,0.781257544924637,0.9378421433743664,0.8524185717053994,0.14684847075241309,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,spaced0.3,10,3.3,1.0,subset,0.3,28993,29862,0.3911072820899696,0.1751958862340087,0.28315158416198916,0.29200151760769844,0.718270711941598,0.4152071724938461,0.48156451557272445,0.8444846292947559,0.6133616283966341,0.7796709550581175,0.956935235416248,0.8592559591440243,0.14749200848445015,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,spaced0.3,10,3.3,0.25,fixed,0.3,7248,34525,0.12892258170671933,0.9608408739703291,0.5448817278385243,0.5903697571743929,0.49048515568428674,0.5358121590864012,0.8271247240618101,0.6270528602461984,0.7133254282008661,0.9646799116997793,0.7236784938450398,0.8269785647984919,0.20241814970792013,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,spaced0.3,10,3.3,0.25,subset,0.3,7248,29862,0.1290083477392895,0.7261479360355748,0.42757814188743215,0.5896799116997793,0.544404259594133,0.5661383235076554,0.8269867549668874,0.6941263143794789,0.7547542386345772,0.9645419426048565,0.7932154577724198,0.8705292077049942,0.21429612357913144,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,random_n0.3,10,3.3,1.0,fixed,0.3,29569,34525,0.40682370614770125,0.1565272907904876,0.28167549846909445,0.2911833338969867,0.6857060101375815,0.4087794862833442,0.4791166424295715,0.8227081824764664,0.6055702342531533,0.7735466197707058,0.96,0.8567462178526252,0.14741549840887588,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,random_n0.3,10,3.3,1.0,subset,0.3,29569,30145,0.4085043759448528,0.13988735936739732,0.274195867656125,0.2892894585545673,0.7311660308508874,0.4145572783416194,0.4762420102133992,0.853707082434898,0.6114086310816845,0.7716527444282864,0.9673245977774092,0.8584800532031697,0.14745638469432634,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,random_n0.3,10,3.3,0.25,fixed,0.3,7392,34525,0.12951516480349815,0.9312324496650349,0.5303738072342665,0.5982142857142857,0.5012309920347574,0.5454451366453126,0.8249458874458875,0.628356263577118,0.7133546387775244,0.9614448051948052,0.7244895003620565,0.8263153128154749,0.20638139660650306,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,random_n0.3,10,3.3,0.25,subset,0.3,7392,30145,0.12952108585473296,0.7315999415393754,0.43056051369705417,0.599025974025974,0.5534914579532261,0.5753592102222909,0.8249458874458875,0.6913252612373528,0.7522479493730034,0.9614448051948052,0.7896500248797479,0.8671202739034516,0.21651481454910682,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,consec_n0.3,10,1.3499999999999999,1.0,fixed,0.3,23987,34525,0.28421471766214235,0.32272805353577366,0.30347138559895803,0.30233042898236545,0.6075597393193338,0.40374938211206796,0.5106932921999416,0.7363359884141926,0.6031002734809079,0.8320757076749906,0.8713685734974657,0.8512689618936207,0.14528465017291833,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,consec_n0.3,10,1.3499999999999999,1.0,subset,0.3,23987,25831,0.28900070786029297,0.1460640840308202,0.21753239594555657,0.2923250093800809,0.6878169641128876,0.4102795430125941,0.5028974027598282,0.8204870117300918,0.6235841720355679,0.8278234043440197,0.9401494328519996,0.8804181690143831,0.1456241289354251,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,consec_n0.3,10,1.3499999999999999,0.25,fixed,0.3,5996,34525,0.13692112136122525,1.2002307792385745,0.6685759502998998,0.5406937958639093,0.3745691527878349,0.4425552620320136,0.7931954636424283,0.5374076755973932,0.640715954802276,0.9703135423615744,0.6545981173062998,0.7817845533295251,0.14418863462474787,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,consec_n0.3,10,1.3499999999999999,0.25,subset,0.3,5996,25831,0.13831175869502887,0.7538163094701955,0.4460640340826122,0.5340226817878586,0.4489953931322829,0.4878317704796513,0.790527018012008,0.6364445820912856,0.7051669950181251,0.9703135423615744,0.7647787542100577,0.8553725742275484,0.16073933492862447,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,spaced0.5,6,2.9999999999999996,1.0,fixed,0.5,22485,34525,0.36442215897564706,0.2831899623964882,0.32380606068606765,0.31892372692906384,0.6263287472845764,0.4226407310554415,0.5055370246831221,0.7771180304127444,0.6125761331726152,0.7889704247275962,0.9076321506154961,0.8441516401950746,0.1559166198764739,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,spaced0.5,6,2.9999999999999996,1.0,subset,0.5,22485,26900,0.3668770464401236,0.18822064589459833,0.277548846167361,0.31563264398487884,0.7105204460966543,0.43709549612910814,0.500778296642206,0.8547955390334573,0.6315599235524786,0.7863909272848566,0.9521561338289963,0.8613709248940643,0.15876724521584334,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,spaced0.5,6,2.9999999999999996,0.25,fixed,0.5,5621,34525,0.12557208868514874,0.9819142013095655,0.5537431449973571,0.612880270414517,0.45920347574221576,0.5250275482621314,0.8480697384806973,0.6136133236784939,0.712037929989527,0.9583703967265611,0.7177986965966691,0.8208205536868244,0.17800087937857248,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,spaced0.5,6,2.9999999999999996,0.25,subset,0.5,5621,26900,0.1256527754540866,0.5964118173596304,0.3610322964068585,0.612346557552037,0.5456133828996282,0.5770570554324884,0.8468244084682441,0.724907063197026,0.7811372439286609,0.9583703967265611,0.8349442379182156,0.8924098706156367,0.1986164360726788,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,random_n0.5,6,2.9999999999999996,1.0,fixed,0.5,20953,34525,0.3466384370415277,0.2803437685885207,0.31349110281502424,0.35360091633656276,0.6262708182476466,0.4519978021433286,0.5614947740180404,0.7826502534395365,0.6538788868957288,0.8139168615472725,0.9093700217233889,0.85899985806371,0.16802409907397076,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,random_n0.5,6,2.9999999999999996,1.0,subset,0.5,20953,26462,0.3498812638225559,0.1782541715722762,0.26406771769741605,0.3481601679950365,0.7157811200967426,0.4684590734654522,0.5563881067150289,0.8637669110422492,0.6768129257281187,0.8104805994368348,0.9562013453253723,0.8773312500750408,0.17230427187549627,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,random_n0.5,6,2.9999999999999996,0.25,fixed,0.5,5238,34525,0.1250856796302997,1.074143845125871,0.5996147623780853,0.6109201985490645,0.40657494569152786,0.4882280725424501,0.8283696067201222,0.5829978276611152,0.6843542927998051,0.9600992745322642,0.6991745112237508,0.8091213719639638,0.16677819912261135,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,random_n0.5,6,2.9999999999999996,0.25,subset,0.5,5238,26462,0.12529777399374362,0.6274709109824319,0.3763843424880878,0.6088201603665521,0.49387801375557405,0.545358464523732,0.8260786559755632,0.7021767062202403,0.7591050606861163,0.9600992745322642,0.8265059330360517,0.88830788508063,0.18934045117961082,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,consec_n0.5,6,0.7500000000000001,1.0,fixed,0.5,16955,34525,0.26875245135984455,0.3596276284837476,0.31419003992179606,0.3101150103214391,0.48301230992034755,0.3777183401793979,0.5304629902683574,0.6629978276611151,0.5893713558400602,0.8502506635210852,0.8601013758146271,0.8551476522527105,0.13120099050763517,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,consec_n0.5,6,0.7500000000000001,1.0,subset,0.5,16955,22124,0.2761874528825313,0.1593915175078017,0.2177894851951665,0.29548805662046596,0.5865123847405532,0.3929871157057237,0.5195517546446476,0.7744982824082445,0.6219109463663223,0.8418755529342377,0.9480202495028024,0.8918005960529646,0.13360913920361056,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,consec_n0.5,6,0.7500000000000001,0.25,fixed,0.5,4238,34525,0.14735570470806342,1.3777317086175,0.7625437066627817,0.49362907031618686,0.24944243301955105,0.3314136950645909,0.7302973100519112,0.38566256335988414,0.5047642649522369,0.976875884851345,0.590065170166546,0.7357270184229395,0.09781065530897406,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,consec_n0.5,6,0.7500000000000001,0.25,subset,0.5,4238,22124,0.149096094434773,0.7335388963811572,0.4413174954079651,0.4841906559697971,0.3353823901645272,0.39627711101632795,0.728645587541293,0.5072319652865667,0.5981050995226452,0.976875884851345,0.7467908154040861,0.8464768026076223,0.11879049676025918,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,spaced1.0,4,3.1499999999999995,1.0,fixed,1.0,17166,34525,0.27038205297548223,0.28359559645621746,0.27698882471584985,0.3857625538855878,0.5984359160028965,0.46912116683192084,0.6137131539088897,0.7685734974656047,0.6824686683784114,0.859489688919958,0.9112237509051412,0.8846009756149994,0.172027497241789,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,spaced1.0,4,3.1499999999999995,1.0,subset,1.0,17166,24565,0.2750520652814452,0.1712754790418891,0.22316377216166716,0.3776651520447396,0.7060044779157337,0.49209331169692,0.6055574973785389,0.865906777936088,0.7127000637483699,0.8553536059652802,0.9628332994097293,0.9059166933376375,0.17885495470253104,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,spaced1.0,4,3.1499999999999995,0.25,fixed,1.0,4291,34525,0.12455480034290957,1.0146824071292522,0.5696186037360809,0.6257282684688884,0.37821868211440984,0.4714633993848633,0.8564437194127243,0.5843301955104996,0.6946904310588444,0.9554882311815428,0.7091962346125996,0.8141226396887636,0.14196096654275092,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,spaced1.0,4,3.1499999999999995,0.25,subset,1.0,4291,24565,0.12506907353303615,0.5142185308172144,0.3196438021751252,0.6210673502680027,0.4757174842255241,0.538761274066195,0.8543463062223258,0.7268471402401792,0.7854562904263633,0.9554882311815428,0.8617138204762874,0.9061814709711887,0.16743747050495517,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,random_n1.0,4,2.7,1.0,fixed,1.0,15866,34525,0.2531833498878863,0.22053170941040937,0.23685752964914786,0.40690785327114587,0.5863287472845764,0.4804127671800236,0.6215177108281861,0.7774366401158581,0.6907882884851776,0.8489852514811547,0.9312092686459088,0.8881983695427847,0.17889456239362178,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,random_n1.0,4,2.7,1.0,subset,1.0,15866,23856,0.25957409147954286,0.1500546823718424,0.20481438692569265,0.3934198915920837,0.6795774647887324,0.4983410088304412,0.6109290306315391,0.8616281019450034,0.7149381296535771,0.8431236606580108,0.9657109322602281,0.9002633403103067,0.18289349435912727,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,random_n1.0,4,2.7,0.25,fixed,1.0,3966,34525,0.12061754219261538,1.0868506737588322,0.6037341079757238,0.6611195158850227,0.35296162201303405,0.46021922300009793,0.8489662128088754,0.5568718320057929,0.6725744433815248,0.9551185073121533,0.7006517016654598,0.8083312573350958,0.14927871204271936,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,random_n1.0,4,2.7,0.25,subset,1.0,3966,23856,0.1229993526028314,0.5783893430155505,0.35069434780919095,0.6459909228441755,0.44525486250838364,0.527160064933895,0.8414019162884518,0.6909792085848424,0.7588076109549272,0.9551185073121533,0.8501006036217303,0.8995548680805932,0.17413180741910023,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,consec_n1.0,4,0.45,1.0,fixed,1.0,12462,34525,0.2778842819326408,0.47898701450986153,0.3784356482212512,0.28462526079281014,0.34708182476466326,0.3127660181392689,0.4916546300754293,0.5592179580014482,0.5232643831273395,0.8449687048627829,0.7989283128167994,0.8213037854547643,0.10295037782162969,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,consec_n1.0,4,0.45,1.0,subset,1.0,12462,19744,0.28527980919032375,0.20853304861488842,0.24690642890260608,0.2745947680950088,0.44945299837925445,0.34090966804727985,0.48074145402022145,0.6996555915721232,0.569898827960845,0.8352591879313112,0.9159744732576985,0.8737567255069585,0.1101675061497013,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,consec_n1.0,4,0.45,0.25,fixed,1.0,3115,34525,0.14887761453164808,1.480878234697293,0.8148779246144706,0.5094703049759229,0.19356987690079652,0.28054756118077384,0.7226324237560192,0.3171614771904417,0.44083960634035174,0.9810593900481541,0.549572773352643,0.70449784436058,0.0793032134902959,frl_apartment_5/seq_0008
frl_apartment_5,seq_0008,24,consec_n1.0,4,0.45,0.25,subset,1.0,3115,19744,0.15071518439534057,0.7005417174931005,0.4256284509442205,0.5085072231139647,0.2800850891410049,0.3612139979083903,0.7203852327447833,0.45051661264181525,0.5543513593937668,0.9807383627608347,0.7407820097244733,0.8440368722805353,0.10145592112805228,frl_apartment_5/seq_0008
frl_apartment_5,seq_0005,33,all,33,4.799999999999999,1.0,fixed,0.0,82842,64831,0.3844676344396198,0.09090221249671719,0.2376849234681685,0.2633567514062915,0.7937406487637088,0.39549233341017714,0.4730209314116028,0.9191744690040259,0.6246088204690908,0.7597233287462881,0.9837269207632151,0.8573348061177264,0.13629411182147297,frl_apartment_5/seq_0005
frl_apartment_5,seq_0005,33,all,33,4.799999999999999,1.0,subset,0.0,82842,64831,0.3844676344396198,0.09090221249671719,0.2376849234681685,0.2633567514062915,0.7937406487637088,0.39549233341017714,0.4730209314116028,0.9191744690040259,0.6246088204690908,0.7597233287462881,0.9837269207632151,0.8573348061177264,0.13629411182147297,frl_apartment_5/seq_0005
frl_apartment_5,seq_0005,33,all,33,4.799999999999999,0.25,fixed,0.0,20710,64831,0.2735747344336767,0.3865164773403463,0.3300456058870115,0.44751327860936746,0.4516820656784563,0.44958800862322207,0.6676967648478995,0.606638799339822,0.6357050295596168,0.8445195557701594,0.78241890453641,0.8122840313956965,0.16452434881087202,frl_apartment_5/seq_0005
frl_apartment_5,seq_0005,33,all,33,4.799999999999999,0.25,subset,0.0,20710,64831,0.2735747344336767,0.3865164773403463,0.3300456058870115,0.44751327860936746,0.4516820656784563,0.44958800862322207,0.6676967648478995,0.606638799339822,0.6357050295596168,0.8445195557701594,0.78241890453641,0.8122840313956965,0.16452434881087202,frl_apartment_5/seq_0005
frl_apartment_5,seq_0005,33,spaced0.3,13,4.6499999999999995,1.0,fixed,0.3,56313,64831,0.35169017339142644,0.11640935015948688,0.23404976177545667,0.3015289542379202,0.7071462726164952,0.4227824187578076,0.5214426508976613,0.8722216223720134,0.652687399201077,0.7917532363752597,0.9655103268498095,0.8700412869587983,0.14728705351135565,frl_apartment_5/seq_0005
frl_apartment_5,seq_0005,33,spaced0.3,13,4.6499999999999995,1.0,subset,0.3,56313,51428,0.35375294265802515,0.09884618043181777,0.22629956154492145,0.29424821977163357,0.7542778253091701,0.42334648405102526,0.5162928631044341,0.9031267014077934,0.6569979477155168,0.7913625628185321,0.9798942210469005,0.8755947857164652,0.14402069315924804,frl_apartment_5/seq_0005
frl_apartment_5,seq_0005,33,spaced0.3,13,4.6499999999999995,0.25,fixed,0.3,14078,64831,0.2874686221050661,0.7107085956718546,0.49908860888846035,0.4654070180423356,0.3620027456000987,0.4072434862532957,0.655064639863617,0.49263469636439355,0.5623555922213277,0.8267509589430316,0.6696950532924064,0.7399812929860535,0.14432134801645216,frl_apartment_5/seq_0005
frl_apartment_5,seq_0005,33,spaced0.3,13,4.6499999999999995,0.25,subset,0.3,14078,51428,0.28807119023827565,0.5315429777599645,0.4098070839991201,0.46192641000142065,0.4240686007622307,0.4421886894726053,0.6532177866174173,0.5688535428171424,0.6081236719961653,0.8267509589430316,0.7440304892276581,0.7832126120004648,0.15236452493891045,frl_apartment_5/seq_0005
