scene,seq,n_steps,order,k,view,n_pts,overlap_frac,prec_pts_all,prec_overlap_pts,prec_new_pts,dist_nearest_m,angle_nearest_deg,n_new_vox,prec_new_vox,wrong_near,wrong_disp,wrong_hall
frl_apartment_5,seq_0004,15,spread,13,5,32768,0.888519287109375,0.450469970703125,0.47264296754250384,0.2737476047084588,0.14999999999999974,4.376589313115738,3180,0.25157232704402516,979,891,510
frl_apartment_5,seq_0004,15,spread,14,8,32768,0.906036376953125,0.4691162109375,0.48795850314931455,0.28743098408574214,0.14999999999999974,4.491800154471144,2566,0.2626656274356976,1023,688,181
frl_apartment_5,seq_0004,15,spread,15,1,32768,0.920623779296875,0.4613037109375,0.47644777405774524,0.28565936178392926,0.1499999999999997,4.421711320924156,2270,0.2431718061674009,787,644,287
frl_apartment_5,seq_0004,15,random,1,2,32768,0.0,0.470428466796875,,0.470428466796875,,,11251,0.4286730068438361,2962,1898,1568
frl_apartment_5,seq_0004,15,random,2,11,32768,0.271820068359375,0.483612060546875,0.7270685977321208,0.3927329114454549,1.3500000000000003,37.753925630852734,9199,0.40123926513751496,2728,1700,1080
frl_apartment_5,seq_0004,15,random,3,3,32768,0.756439208984375,0.477630615234375,0.4951789244361964,0.4231299335922817,0.1500000000000001,4.368586108716932,5523,0.36664856056491035,1743,1097,658
frl_apartment_5,seq_0004,15,random,4,10,32768,0.755462646484375,0.48388671875,0.5026459301151283,0.42593285910395606,0.15000000000000008,4.816655147165043,5416,0.34324224519940916,1655,1290,612
frl_apartment_5,seq_0004,15,random,5,0,32768,0.708465576171875,0.4549560546875,0.4356665948740039,0.5018318852716425,0.2999999999999998,8.980125182636154,5662,0.3740727658071353,1961,1048,535
frl_apartment_5,seq_0004,15,random,6,4,32768,0.84088134765625,0.466033935546875,0.49706031792117294,0.3020713463751438,0.1500000000000001,4.38495267782145,4412,0.271532184950136,1651,1123,440
frl_apartment_5,seq_0004,15,random,7,7,32768,0.766021728515625,0.467193603515625,0.4833273574757978,0.4143732881179079,0.45,13.165257055547768,5521,0.3452273138924108,2128,1151,336
frl_apartment_5,seq_0004,15,random,8,5,32768,0.850982666015625,0.450469970703125,0.47154384077461,0.330124923202949,0.14999999999999974,4.376589313115738,4031,0.2900024807740015,1267,998,597
frl_apartment_5,seq_0004,15,random,9,14,32768,0.792877197265625,0.55889892578125,0.5927023594164966,0.42949756888168555,0.45,15.048684482007848,4592,0.34560104529616725,1377,1080,548
frl_apartment_5,seq_0004,15,random,10,12,32768,0.861572265625,0.502685546875,0.5284429016718617,0.3423721340388007,0.14999999999999988,4.958426233703198,3545,0.3007052186177715,1026,942,511
frl_apartment_5,seq_0004,15,random,11,6,32768,0.89276123046875,0.46746826171875,0.4900868257332331,0.27916903813318156,0.15000000000000008,4.353338091229022,3029,0.23737206999009575,986,1070,254
frl_apartment_5,seq_0004,15,random,12,9,32768,0.88702392578125,0.4879150390625,0.510286933186541,0.3122636412749865,0.15000000000000016,4.6263304238586205,3146,0.2800381436745073,1242,739,284
frl_apartment_5,seq_0004,15,random,13,13,32768,0.913604736328125,0.52581787109375,0.5366269165247018,0.411515365595196,0.14999999999999994,5.062883341363669,2021,0.30133597229094505,503,597,312
frl_apartment_5,seq_0004,15,random,14,8,32768,0.906036376953125,0.4691162109375,0.48795850314931455,0.28743098408574214,0.14999999999999974,4.491800154471144,2566,0.2626656274356976,1023,688,181
frl_apartment_5,seq_0004,15,random,15,1,32768,0.920623779296875,0.4613037109375,0.47644777405774524,0.28565936178392926,0.1499999999999997,4.421711320924156,2270,0.2431718061674009,787,644,287
frl_apartment_5,seq_0004,15,sequential,1,0,32768,0.0,0.4549560546875,,0.4549560546875,,,10946,0.3856203179243559,3169,1877,1679
frl_apartment_5,seq_0004,15,sequential,2,1,32768,0.665435791015625,0.4613037109375,0.45150194909424446,0.48079905135455625,0.1500000000000001,4.421711320924167,6746,0.39371479395197156,2130,1188,772
frl_apartment_5,seq_0004,15,sequential,3,2,32768,0.757659912109375,0.470428466796875,0.48181415394530147,0.4348318851530034,0.1499999999999997,4.396104764149793,5581,0.39061100161261425,1931,1031,439
frl_apartment_5,seq_0004,15,sequential,4,3,32768,0.78936767578125,0.477630615234375,0.4884404237222609,0.43711967545638947,0.1500000000000001,4.368586108716932,4682,0.38487825715506196,1404,952,524
frl_apartment_5,seq_0004,15,sequential,5,4,32768,0.835357666015625,0.466033935546875,0.49125050231980416,0.3380908248378128,0.1500000000000001,4.38495267782145,4363,0.2968141187256475,1548,1081,439
frl_apartment_5,seq_0004,15,sequential,6,5,32768,0.839813232421875,0.450469970703125,0.470002543697082,0.34806629834254144,0.14999999999999974,4.376589313115738,4209,0.30719885958660015,1227,1058,631
frl_apartment_5,seq_0004,15,sequential,7,6,32768,0.850250244140625,0.46746826171875,0.49560317289400957,0.3077236600774404,0.15000000000000008,4.353338091229022,3926,0.27024961793173713,1250,1283,332
frl_apartment_5,seq_0004,15,sequential,8,7,32768,0.767578125,0.467193603515625,0.4751908396946565,0.4407825630252101,0.15000000000000016,4.4582985000895885,5330,0.3626641651031895,2001,1053,343
frl_apartment_5,seq_0004,15,sequential,9,8,32768,0.836456298828125,0.4691162109375,0.49567660257579627,0.3332711326740063,0.15000000000000008,4.4918001544711545,4212,0.2960588793922127,1570,1073,322
frl_apartment_5,seq_0004,15,sequential,10,9,32768,0.848876953125,0.4879150390625,0.5133016968651136,0.34531502423263327,0.14999999999999974,4.626330423858607,4010,0.30748129675810476,1353,1050,374
frl_apartment_5,seq_0004,15,sequential,11,10,32768,0.76409912109375,0.48388671875,0.4908139627765796,0.4614489003880983,0.15000000000000016,4.816655147165046,4683,0.3386717915865898,1509,1042,546
frl_apartment_5,seq_0004,15,sequential,12,11,32768,0.812225341796875,0.483612060546875,0.511591207965433,0.3625873557614172,0.15000000000000008,4.917822157370315,4207,0.3071072022819111,1386,987,542
frl_apartment_5,seq_0004,15,sequential,13,12,32768,0.796142578125,0.502685546875,0.5198942042318307,0.43547904191616765,0.14999999999999988,4.958426233703198,4379,0.35921443251883994,1232,1075,499
frl_apartment_5,seq_0004,15,sequential,14,13,32768,0.89404296875,0.52581787109375,0.5379232659748772,0.4236751152073733,0.15000000000000016,5.062883341363676,2468,0.3225283630470016,651,681,340
frl_apartment_5,seq_0004,15,sequential,15,14,32768,0.90948486328125,0.55889892578125,0.581773035366754,0.32906271072151044,0.14999999999999994,5.121168464662325,2442,0.2858312858312858,705,621,418
apartment_2,seq_0005,18,spread,1,0,32768,0.0,0.70111083984375,,0.70111083984375,,,7337,0.49788741992640045,1585,1490,609
apartment_2,seq_0005,18,spread,2,17,32768,0.1395263671875,0.787109375,0.9258530183727034,0.7646120017023691,2.55,55.95950370393593,6984,0.627290950744559,1609,994,0
apartment_2,seq_0005,18,spread,3,8,32768,0.5093994140625,0.870697021484375,0.9725017972681524,0.7649912913660114,1.2,36.60725115479486,4555,0.6880351262349067,1296,125,0
apartment_2,seq_0005,18,spread,4,12,32768,0.68389892578125,0.808319091796875,0.9266845158411423,0.552230160262599,0.6000000000000001,19.37212847974492,3335,0.5055472263868066,1271,378,0
apartment_2,seq_0005,18,spread,5,4,32768,0.571319580078125,0.68243408203125,0.9217456332460873,0.36349398448067205,0.6,26.457493020878495,3570,0.32941176470588235,1482,729,183
apartment_2,seq_0005,18,spread,6,14,32768,0.81939697265625,0.824066162109375,0.8854748603351955,0.5454545454545454,0.30000000000000016,9.779500607145811,2170,0.5235023041474655,755,277,2
apartment_2,seq_0005,18,spread,7,2,32768,0.7548828125,0.65362548828125,0.7671410090556274,0.3040338645418327,0.3,15.058580962621058,2297,0.28646060078363084,1138,494,7
apartment_2,seq_0005,18,spread,8,6,32768,0.83447265625,0.858642578125,0.8854593329432416,0.7234513274336283,0.3,12.235035902603562,2009,0.5968143354902937,665,145,0
apartment_2,seq_0005,18,spread,9,10,32768,0.820953369140625,0.81854248046875,0.8871789152819598,0.5038350093744673,0.3,10.166107894278667,2052,0.45321637426900585,947,175,0
apartment_2,seq_0005,18,spread,10,1,32768,0.69696044921875,0.670501708984375,0.796742271652509,0.38016112789526685,0.15,6.151917401359298,4322,0.3190652475705692,1333,1092,518
apartment_2,seq_0005,18,spread,11,3,32768,0.909515380859375,0.65911865234375,0.7001308593094655,0.24688026981450253,0.15,7.332226770501876,1985,0.19848866498740556,683,480,428
apartment_2,seq_0005,18,spread,12,7,32768,0.93780517578125,0.892059326171875,0.9005532053368044,0.7639842983316978,0.1499999999999999,5.6788322319571645,1107,0.6937669376693767,314,25,0
