scene,seq,N_req,ranking,auroc,prec_top,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
office_4,seq_0004,-1,logit_count,0.6718451221436165,0.6465991710267038,14717,52573,0.1886555568494513,0.38879404422560604,0.2887248005375287,0.45206224094584496,0.4720674110284747,0.4618482942325625,0.6465991710267038,0.5772544842409602,0.6099622603979066,0.920296256030441,0.7465809445913302,0.8243866409292554,0.16885731201894613
office_4,seq_0004,-1,mlp_all,0.7529890564775188,0.740979819256642,14717,52573,0.14981651502826035,0.3634904062980649,0.25665346066316264,0.5088672963239791,0.48983318433416395,0.4991688559068862,0.740979819256642,0.5920339337682841,0.6581855532126965,0.963987225657403,0.7477412359956632,0.8422048423509727,0.1844726210951562
office_4,seq_0004,-1,mlp_noconf,0.7529890564775188,0.740979819256642,14717,52573,0.14981651502826035,0.3634904062980649,0.25665346066316264,0.5088672963239791,0.48983318433416395,0.4991688559068862,0.740979819256642,0.5920339337682841,0.6581855532126965,0.963987225657403,0.7477412359956632,0.8422048423509727,0.1844726210951562
office_4,seq_0009,4,support,0.6781867129326259,0.7651033923503177,7399,56697,0.14835786124753209,0.5047222730645197,0.3265400671560259,0.575212866603595,0.3628057921935905,0.44496035935077405,0.7651033923503177,0.5084572375963455,0.6109208281137393,0.9393161238005135,0.6752561863943418,0.7856929287975983,0.16137866887143448
office_4,seq_0009,4,logit_count,0.6781867129326259,0.7651033923503177,7399,56697,0.14835786124753209,0.5047222730645197,0.3265400671560259,0.575212866603595,0.3628057921935905,0.44496035935077405,0.7651033923503177,0.5084572375963455,0.6109208281137393,0.9393161238005135,0.6752561863943418,0.7856929287975983,0.16137866887143448
office_4,seq_0009,4,mlp_all,0.7906281866551438,0.8340316258953913,7399,56697,0.12259586172464036,0.47183409114902186,0.2972149764368311,0.5949452628733612,0.3652574210275676,0.45262979579864093,0.8340316258953913,0.5004144840114997,0.6255202104052522,0.9624273550479795,0.6744448559888531,0.7931030589906707,0.15976056556065846
office_4,seq_0009,4,mlp_noconf,0.7906281866551438,0.8340316258953913,7399,56697,0.12259586172464036,0.47183409114902186,0.2972149764368311,0.5949452628733612,0.3652574210275676,0.45262979579864093,0.8340316258953913,0.5004144840114997,0.6255202104052522,0.9624273550479795,0.6744448559888531,0.7931030589906707,0.15976056556065846
office_4,seq_0009,-1,support,0.6862813944783062,0.6435198865315289,16921,56697,0.19815397147591807,0.3066389903345049,0.2523964809052115,0.4529283139294368,0.4956876025186518,0.47334426115289374,0.6435198865315289,0.6005256010018166,0.6212798012429731,0.9057975296968265,0.7830396670017814,0.8399570987793886,0.17857011307967144
office_4,seq_0009,-1,logit_count,0.6862813944783062,0.6435198865315289,16921,56697,0.19815397147591807,0.3066389903345049,0.2523964809052115,0.4529283139294368,0.4956876025186518,0.47334426115289374,0.6435198865315289,0.6005256010018166,0.6212798012429731,0.9057975296968265,0.7830396670017814,0.8399570987793886,0.17857011307967144
office_4,seq_0009,-1,mlp_all,0.7506273489575349,0.7144376809881212,16921,56697,0.17346024361817527,0.30523410841154763,0.23934717601486144,0.4866142662963182,0.5096918708220893,0.49788579336596434,0.7144376809881212,0.6238778065858864,0.6660937835594289,0.92258140771822,0.7825458137114839,0.8468133161496237,0.18052685950413222
office_4,seq_0009,-1,mlp_noconf,0.7506273489575349,0.7144376809881212,16921,56697,0.17346024361817527,0.30523410841154763,0.23934717601486144,0.4866142662963182,0.5096918708220893,0.49788579336596434,0.7144376809881212,0.6238778065858864,0.6660937835594289,0.92258140771822,0.7825458137114839,0.8468133161496237,0.18052685950413222
office_4,seq_0005,4,support,0.6685525932445648,0.7702941176470588,6800,57334,0.13060693661097098,0.45703124356517777,0.2938190900880744,0.6069117647058824,0.34537970488715247,0.4402328759203068,0.7702941176470588,0.48015139358844666,0.5915616326148899,0.9663235294117647,0.680800223253218,0.7988146288267088,0.16078290720909977
office_4,seq_0005,4,logit_count,0.6685525932445648,0.7702941176470588,6800,57334,0.13060693661097098,0.45703124356517777,0.2938190900880744,0.6069117647058824,0.34537970488715247,0.4402328759203068,0.7702941176470588,0.48015139358844666,0.5915616326148899,0.9663235294117647,0.680800223253218,0.7988146288267088,0.16078290720909977
office_4,seq_0005,4,mlp_all,0.7930006514028739,0.8673529411764705,6800,57334,0.09953155558786875,0.5055407653637727,0.3025361604758207,0.6702941176470588,0.37468168974779364,0.4806751139131558,0.8673529411764705,0.4940698363972512,0.6295368827447552,0.9866176470588235,0.641556493529145,0.7775224311970156,0.17994791666666668
office_4,seq_0005,4,mlp_noconf,0.7930006514028739,0.8673529411764705,6800,57334,0.09953155558786875,0.5055407653637727,0.3025361604758207,0.6702941176470588,0.37468168974779364,0.4806751139131558,0.8673529411764705,0.4940698363972512,0.6295368827447552,0.9866176470588235,0.641556493529145,0.7775224311970156,0.17994791666666668
office_4,seq_0005,-1,support,0.6560804006757149,0.68946383206311,14958,57334,0.16698136943275585,0.25029726647238,0.2086393179525679,0.4923118063912288,0.4579481633934489,0.4745086496800672,0.68946383206311,0.5728886873408449,0.6257935460153784,0.9479208450327584,0.8106010395227963,0.8738994141811112,0.18143476093708064
office_4,seq_0005,-1,logit_count,0.6560804006757149,0.68946383206311,14958,57334,0.16698136943275585,0.25029726647238,0.2086393179525679,0.4923118063912288,0.4579481633934489,0.4745086496800672,0.68946383206311,0.5728886873408449,0.6257935460153784,0.9479208450327584,0.8106010395227963,0.8738994141811112,0.18143476093708064
