scene,seq,n_steps,order,k,view,n_pts,overlap_frac,prec_pts_all,prec_overlap_pts,prec_new_pts,dist_nearest_m,angle_nearest_deg,n_new_vox,prec_new_vox,wrong_near,wrong_disp,wrong_hall
apartment_2,seq_0002,24,random,8,6,32768,0.819580078125,0.72900390625,0.8478924635090855,0.18893775372124494,0.2999999999999996,9.373260049051185,4072,0.1606090373280943,1095,883,1440
apartment_2,seq_0002,24,random,9,23,32768,0.822998046875,0.592193603515625,0.6868510827647583,0.1520689655172414,0.14999999999999938,4.487185923330656,4737,0.12687354865948913,698,710,2728
apartment_2,seq_0002,24,random,10,3,32768,0.867645263671875,0.74200439453125,0.8187190039041891,0.23910537237721927,0.14999999999999986,4.958182384745571,2760,0.17427536231884058,719,489,1071
apartment_2,seq_0002,24,random,11,20,32768,0.8707275390625,0.65911865234375,0.733702509463059,0.15675165250236073,0.15000000000000013,4.541680138523595,3770,0.14350132625994694,607,462,2160
apartment_2,seq_0002,24,random,12,8,32768,0.86090087890625,0.7410888671875,0.825593761077632,0.2180781044317683,0.3000000000000004,9.359058715773074,3418,0.16822703335283792,791,978,1074
apartment_2,seq_0002,24,random,13,0,32768,0.74310302734375,0.823028564453125,0.8993018480492813,0.6023996198622,0.3,10.791522469807397,3002,0.3111259160559627,872,532,664
apartment_2,seq_0002,24,random,14,16,32768,0.895599365234375,0.71697998046875,0.78243091287014,0.15551008477053493,0.2999999999999995,9.026993519813377,2985,0.11289782244556114,446,344,1858
apartment_2,seq_0002,24,random,15,12,32768,0.876678466796875,0.738372802734375,0.8169666167716783,0.17965850037119524,0.15000000000000013,4.570734235600945,3055,0.12176759410801964,555,820,1308
apartment_2,seq_0002,24,random,16,19,32768,0.89093017578125,0.667144775390625,0.7372747824895527,0.09429210968102966,0.15000000000000013,4.60435910526142,3110,0.0819935691318328,417,452,1986
apartment_2,seq_0002,24,random,17,13,32768,0.890625,0.719879150390625,0.7942708333333334,0.11411830357142858,0.15000000000000024,4.591218061714627,2887,0.10529961898164185,663,627,1293
apartment_2,seq_0002,24,random,18,7,32768,0.92083740234375,0.74285888671875,0.80075561741897,0.06939090208172706,0.15000000000000013,4.710953447445119,2118,0.060906515580736544,393,664,932
apartment_2,seq_0002,24,random,19,5,32768,0.90966796875,0.74072265625,0.7845544820182502,0.2993243243243243,0.14999999999999938,4.88299926721114,2640,0.2871212121212121,649,396,837
apartment_2,seq_0002,24,random,20,17,32768,0.9110107421875,0.70458984375,0.7626289695832775,0.11042524005486969,0.14999999999999938,4.569425569297754,2492,0.09109149277688604,398,442,1425
apartment_2,seq_0002,24,random,21,14,32768,0.908355712890625,0.724853515625,0.7778599025701327,0.19946719946719946,0.1499999999999995,4.509681121843244,2191,0.15107256960292104,578,402,880
apartment_2,seq_0002,24,random,22,9,32768,0.93096923828125,0.742919921875,0.7901396446600669,0.10610079575596817,0.14999999999999938,4.610336764812404,1874,0.08751334044823907,309,505,896
apartment_2,seq_0002,24,random,23,1,32768,0.878021240234375,0.82501220703125,0.8730666295922977,0.47910933199899924,0.14999999999999986,5.072911047754988,2041,0.29152376286134246,658,278,510
apartment_2,seq_0002,24,random,24,15,32768,0.952789306640625,0.713165283203125,0.7441785977387015,0.08726567550096961,0.15000000000000013,4.487185923330679,1395,0.07598566308243727,117,221,951
apartment_2,seq_0002,24,sequential,1,0,32768,0.0,0.823028564453125,,0.823028564453125,,,7420,0.5427223719676549,1550,868,975
apartment_2,seq_0002,24,sequential,2,1,32768,0.651153564453125,0.82501220703125,0.923372545343769,0.6414136995888374,0.14999999999999986,5.072911047754988,4782,0.438728565453785,1305,554,825
apartment_2,seq_0002,24,sequential,3,2,32768,0.6090087890625,0.7869873046875,0.9202244938865504,0.5794567592881673,0.15000000000000013,5.065458196423893,5152,0.40353260869565216,1557,642,874
apartment_2,seq_0002,24,sequential,4,3,32768,0.69061279296875,0.74200439453125,0.9292090145824127,0.324127046754784,0.14999999999999986,4.958182384745571,5503,0.2931128475377067,1732,844,1314
apartment_2,seq_0002,24,sequential,5,4,32768,0.757843017578125,0.735504150390625,0.9015020335843434,0.21600504095778197,0.15000000000000013,4.877186442150016,4714,0.17819261773440814,1517,1298,1059
apartment_2,seq_0002,24,sequential,6,5,32768,0.770050048828125,0.74072265625,0.8826536678159553,0.26542800265428,0.15000000000000024,4.882999267211169,5378,0.2632949051692079,1539,1192,1231
apartment_2,seq_0002,24,sequential,7,6,32768,0.815765380859375,0.72900390625,0.8420186300549923,0.22859035945005798,0.14999999999999938,4.718198020457918,4377,0.19785241032670778,1072,944,1495
apartment_2,seq_0002,24,sequential,8,7,32768,0.857940673828125,0.74285888671875,0.8267349624728774,0.23630504833512353,0.15000000000000024,4.710953447445123,3406,0.17615971814445097,799,864,1143
apartment_2,seq_0002,24,sequential,9,8,32768,0.8148193359375,0.7410888671875,0.8282022471910112,0.3577785102175346,0.15000000000000013,4.710953447445119,4088,0.24779843444227007,926,953,1196
apartment_2,seq_0002,24,sequential,10,9,32768,0.852783203125,0.742919921875,0.8402519324363011,0.1791044776119403,0.14999999999999938,4.610336764812404,3628,0.13230429988974643,749,959,1440
apartment_2,seq_0002,24,sequential,11,10,32768,0.88714599609375,0.737884521484375,0.8037495700034399,0.22011898323418064,0.15000000000000113,4.67650771778208,2869,0.15754618333914255,553,493,1371
apartment_2,seq_0002,24,sequential,12,11,32768,0.85357666015625,0.75982666015625,0.8475509474436896,0.2484368486869529,0.14999999999999938,4.531051487494997,3617,0.21454243848493226,734,739,1368
apartment_2,seq_0002,24,sequential,13,12,32768,0.877349853515625,0.738372802734375,0.8025322619917215,0.27942274197561584,0.15000000000000013,4.570734235600945,2930,0.16075085324232083,486,716,1257
apartment_2,seq_0002,24,sequential,14,13,32768,0.87432861328125,0.719879150390625,0.8013961605584642,0.1527440505099563,0.15000000000000024,4.591218061714627,3390,0.13126843657817108,755,651,1539
apartment_2,seq_0002,24,sequential,15,14,32768,0.858734130859375,0.724853515625,0.8032979139272896,0.24800172823503996,0.1499999999999995,4.509681121843244,3421,0.17129494299912307,753,695,1387
apartment_2,seq_0002,24,sequential,16,15,32768,0.92132568359375,0.713165283203125,0.7633322292149718,0.1256788207913111,0.15000000000000013,4.487185923330679,2300,0.10347826086956521,237,392,1433
apartment_2,seq_0002,24,sequential,17,16,32768,0.884613037109375,0.71697998046875,0.7864904957394694,0.18407828616768052,0.15000000000000024,4.541680138523598,3134,0.13752393107849395,623,380,1700
apartment_2,seq_0002,24,sequential,18,17,32768,0.881805419921875,0.70458984375,0.7793389859837342,0.1469145365349858,0.14999999999999938,4.569425569297754,3193,0.10836204196680238,498,544,1805
apartment_2,seq_0002,24,sequential,19,18,32768,0.851348876953125,0.683868408203125,0.7809441875470481,0.1278998152330117,0.15000000000000013,4.530541203034009,4309,0.1206776514272453,667,651,2471
apartment_2,seq_0002,24,sequential,20,19,32768,0.850738525390625,0.667144775390625,0.7584747282706173,0.14659578818237579,0.15000000000000036,4.604359105261426,3994,0.11517275913870806,658,509,2367
apartment_2,seq_0002,24,sequential,21,20,32768,0.887847900390625,0.65911865234375,0.7247104114391778,0.13986394557823129,0.15000000000000013,4.541680138523595,3284,0.11388550548112059,433,369,2108
apartment_2,seq_0002,24,sequential,22,21,32768,0.82666015625,0.632598876953125,0.7411030714707619,0.11514084507042253,0.15000000000000013,4.514602436052611,4807,0.10089452881214894,886,692,2744
apartment_2,seq_0002,24,sequential,23,22,32768,0.85760498046875,0.610137939453125,0.6962849619244182,0.09129875696528075,0.1499999999999995,4.487185923330659,4035,0.08971499380421313,587,694,2392
apartment_2,seq_0002,24,sequential,24,23,32768,0.8984375,0.592193603515625,0.6512907608695652,0.0694110576923077,0.14999999999999938,4.487185923330656,3070,0.06905537459283388,245,374,2239
apartment_2,seq_0007,30,spread,1,0,32768,0.0,0.74969482421875,,0.74969482421875,,,10860,0.47808471454880297,2040,1534,2094
apartment_2,seq_0007,30,spread,2,29,32768,0.002838134765625,0.8033447265625,0.7311827956989247,0.8035501147666412,4.35,71.27439796899985,5755,0.7476976542137272,1449,3,0
apartment_2,seq_0007,30,spread,3,14,32768,0.4322509765625,0.726776123046875,0.9299632872070037,0.5720812728445496,2.1,49.25236753609268,8345,0.3610545236668664,1761,1348,2223
apartment_2,seq_0007,30,spread,4,7,32768,0.6541748046875,0.73577880859375,0.8817409964545624,0.45967172608542184,1.05,28.85277937426988,6083,0.2677954956435969,1647,1069,1738
apartment_2,seq_0007,30,spread,5,21,32768,0.524322509765625,0.683074951171875,0.8898783539956929,0.4551228587925836,1.05,31.568547139121446,7217,0.3063599833725925,1688,1504,1814
apartment_2,seq_0007,30,spread,6,25,32768,0.53125,0.744171142578125,0.8978630514705882,0.5699869791666666,0.5999999999999993,24.403048939389397,4804,0.34554537885095754,1903,893,348
apartment_2,seq_0007,30,spread,7,11,32768,0.7864990234375,0.744903564453125,0.8688887164364426,0.2881646655231561,0.4500000000000001,13.06051727582024,4783,0.22956303575162032,997,858,1830
apartment_2,seq_0007,30,spread,8,18,32768,0.751708984375,0.69647216796875,0.8443894121468009,0.2486479842674533,0.45000000000000007,14.593749092033683,5450,0.18990825688073396,1383,1146,1886
apartment_2,seq_0007,30,spread,9,3,32768,0.822998046875,0.744232177734375,0.8587585286265204,0.21172413793103448,0.4499999999999997,13.24789855300569,4144,0.15685328185328185,983,964,1547
apartment_2,seq_0007,30,spread,10,5,32768,0.83453369140625,0.74688720703125,0.8420975645432605,0.266691257838436,0.29999999999999977,8.945843730234028,3992,0.19263527054108218,940,800,1483
apartment_2,seq_0007,30,spread,11,9,32768,0.850677490234375,0.73651123046875,0.8360538116591928,0.16942571019824237,0.29999999999999977,8.867431993880206,3791,0.1506198892112899,915,683,1622
apartment_2,seq_0007,30,spread,12,16,32768,0.84112548828125,0.717041015625,0.8088672810391119,0.23088743757203228,0.29999999999999977,9.847061320325922,3970,0.18035264483627203,779,756,1719
apartment_2,seq_0007,30,spread,13,23,32768,0.716705322265625,0.660614013671875,0.7997019374068555,0.3087363998707314,0.29999999999999966,11.958805928230278,4165,0.20936374549819928,1444,1026,823
apartment_2,seq_0007,30,spread,14,27,32768,0.84576416015625,0.8280029296875,0.8384210146496356,0.7708745548080728,0.29999999999999966,12.770740199915336,1709,0.7045055588063195,505,0,0
apartment_2,seq_0007,30,spread,15,19,32768,0.85357666015625,0.697540283203125,0.788594923131927,0.16673614005835766,0.1500000000000003,5.014139951060645,3564,0.13748597081930417,728,758,1588
apartment_2,seq_0007,30,spread,16,13,32768,0.879669189453125,0.73406982421875,0.8090199479618387,0.18615267562769464,0.14999999999999994,4.710953447445113,3039,0.14741691345837446,544,585,1462
apartment_2,seq_0007,30,spread,17,1,32768,0.874603271484375,0.760467529296875,0.8423531874803727,0.18934047213433924,0.14999999999999988,4.618756692146342,3025,0.12793388429752067,565,700,1373
apartment_2,seq_0007,30,spread,18,2,32768,0.927947998046875,0.743621826171875,0.793369947709409,0.10292249047013977,0.14999999999999988,4.510524342320671,2014,0.08291956305858987,360,484,1003
apartment_2,seq_0007,30,spread,19,12,32768,0.923492431640625,0.74676513671875,0.794884504808169,0.16593538093338653,0.14999999999999988,4.564005183893531,1972,0.14046653144016227,384,344,967
apartment_2,seq_0007,30,spread,20,17,32768,0.898101806640625,0.72491455078125,0.7921777838186822,0.1320754716981132,0.14999999999999988,4.960157302235693,2924,0.11662106703146374,459,645,1479
apartment_2,seq_0007,30,spread,21,20,32768,0.915863037109375,0.697906494140625,0.7508913398420579,0.1211461733768589,0.14999999999999988,5.0686503724493,2205,0.09206349206349207,518,550,934
apartment_2,seq_0007,30,spread,22,24,32768,0.835235595703125,0.703277587890625,0.7874602652636195,0.27653269123911833,0.14999999999999988,5.297725542439354,2851,0.21150473518063836,823,825,600
apartment_2,seq_0007,30,spread,23,4,32768,0.904022216796875,0.744537353515625,0.8058940687978935,0.16661367249602543,0.14999999999999983,4.56400518389353,2406,0.11471321695760599,497,539,1094
apartment_2,seq_0007,30,spread,24,6,32768,0.90460205078125,0.736236572265625,0.7871938465690574,0.2530390275111964,0.14999999999999983,4.571593640854648,2373,0.17656974294142436,416,504,1034
apartment_2,seq_0007,30,spread,25,8,32768,0.900115966796875,0.73919677734375,0.8030174605865401,0.16406966086159486,0.14999999999999983,4.4173238761008,2498,0.14051240992794237,570,518,1059
apartment_2,seq_0007,30,spread,26,10,32768,0.950531005859375,0.730010986328125,0.759816354705108,0.15731030228254164,0.14999999999999983,4.55039382663709,1372,0.13629737609329445,233,186,766
apartment_2,seq_0007,30,spread,27,15,32768,0.9486083984375,0.72540283203125,0.7617423754986489,0.05463182897862233,0.1499999999999998,4.855292064666619,1572,0.045165394402035625,156,229,1116
apartment_2,seq_0007,30,spread,28,22,32768,0.90673828125,0.666015625,0.7143578352180937,0.19600785340314136,0.1499999999999998,5.158087650591931,2112,0.13399621212121213,383,632,814
apartment_2,seq_0007,30,spread,29,26,32768,0.881011962890625,0.825653076171875,0.8657729744708857,0.5285970761733778,0.1499999999999998,7.263202826677129,1395,0.5161290322580645,656,19,0
apartment_2,seq_0007,30,spread,30,28,32768,0.922454833984375,0.79278564453125,0.8011380553809508,0.6934277843368752,0.1499999999999993,5.828401021970436,1027,0.7176241480038948,206,84,0
apartment_2,seq_0007,30,random,1,2,32768,0.0,0.743621826171875,,0.743621826171875,,,10746,0.4666852782430672,2296,1408,2027
apartment_2,seq_0007,30,random,2,11,32768,0.49114990234375,0.744903564453125,0.9231390580340499,0.5728679381072328,1.35,34.83571497900193,7829,0.36837399412440924,1636,1129,2180
apartment_2,seq_0007,30,random,3,26,32768,0.1024169921875,0.825653076171875,0.8721692491060786,0.8203454372365021,2.25,62.38683491688597,5102,0.6885535084280674,1542,47,0
apartment_2,seq_0007,30,random,4,21,32768,0.51739501953125,0.683074951171875,0.9131178482953876,0.4364487163273049,0.7500000000000001,23.696246114544895,7663,0.3220670755578755,1796,1532,1867
apartment_2,seq_0007,30,random,5,10,32768,0.745269775390625,0.730010986328125,0.8783014618565989,0.2961543069366239,0.14999999999999983,4.55039382663709,5407,0.25411503606436103,1524,801,1708
apartment_2,seq_0007,30,random,6,4,32768,0.770721435546875,0.744537353515625,0.8771332409423876,0.29881538666311724,0.3000000000000006,9.070815253909242,5075,0.21635467980295567,1310,1064,1603
apartment_2,seq_0007,30,random,7,28,32768,0.68792724609375,0.79278564453125,0.8134593203797356,0.7472129865049872,0.3000000000000003,11.538615106135047,3192,0.7521929824561403,697,94,0
apartment_2,seq_0007,30,random,8,16,32768,0.767486572265625,0.717041015625,0.854308322398505,0.26394539965874786,0.7499999999999999,23.45794989546029,5440,0.20827205882352942,1149,1060,2098
apartment_2,seq_0007,30,random,9,23,32768,0.673797607421875,0.660614013671875,0.8297024321753702,0.3113481148844607,0.29999999999999966,11.958805928230278,4719,0.21551176096630642,1576,1145,981
apartment_2,seq_0007,30,random,10,6,32768,0.7080078125,0.736236572265625,0.8346120689655172,0.4977006688963211,0.29999999999999966,9.085708788853003,4911,0.25717776420281,1118,972,1558
apartment_2,seq_0007,30,random,11,18,32768,0.802703857421875,0.69647216796875,0.824278599399308,0.17648878576952823,0.29999999999999977,9.847061320325922,4651,0.15201032036121265,1174,1002,1768
apartment_2,seq_0007,30,random,12,25,32768,0.75653076171875,0.744171142578125,0.8663170633319887,0.36462772624717976,0.1499999999999998,6.4708952932245944,3484,0.25229621125143514,1413,859,333
apartment_2,seq_0007,30,random,13,3,32768,0.88385009765625,0.744232177734375,0.8154823561908708,0.20204939569101418,0.14999999999999988,4.487185923330671,2934,0.1492842535787321,601,699,1196
apartment_2,seq_0007,30,random,14,29,32768,0.84344482421875,0.8033447265625,0.8301613720240248,0.6588693957115009,0.1499999999999993,5.808445629765733,1897,0.6900369003690037,586,2,0
apartment_2,seq_0007,30,random,15,8,32768,0.857086181640625,0.73919677734375,0.8312266334342175,0.1872731155242366,0.29999999999999977,8.7827508917006,3488,0.15022935779816513,851,678,1435
apartment_2,seq_0007,30,random,16,0,32768,0.82977294921875,0.74969482421875,0.8425524089738875,0.2970598780925063,0.29999999999999977,9.244414961068667,3903,0.2026646169613118,720,956,1436
apartment_2,seq_0007,30,random,17,19,32768,0.85382080078125,0.697540283203125,0.7903710057902638,0.15532359081419625,0.1500000000000003,5.014139951060645,3579,0.12936574462140263,727,791,1598
apartment_2,seq_0007,30,random,18,12,32768,0.902587890625,0.74676513671875,0.8074790370570734,0.18421052631578946,0.14999999999999988,4.564005183893531,2454,0.1430317848410758,472,432,1199
apartment_2,seq_0007,30,random,19,20,32768,0.912994384765625,0.697906494140625,0.7538188989537721,0.11118905647141354,0.14999999999999988,5.0686503724493,2289,0.08737439930100481,517,587,985
apartment_2,seq_0007,30,random,20,13,32768,0.90283203125,0.73406982421875,0.7943820984315847,0.17368090452261306,0.1500000000000003,4.7109534474451245,2489,0.14584170349537967,470,479,1177
apartment_2,seq_0007,30,random,21,7,32768,0.92523193359375,0.73577880859375,0.7852760736196319,0.12326530612244897,0.14999999999999983,4.500348922241867,2025,0.10123456790123457,384,470,966
apartment_2,seq_0007,30,random,22,5,32768,0.920623779296875,0.74688720703125,0.8019690390161435,0.10803537101114956,0.14999999999999983,4.500348922241867,2206,0.08703535811423391,317,456,1241
apartment_2,seq_0007,30,random,23,17,32768,0.8992919921875,0.72491455078125,0.7921474141441563,0.12454545454545454,0.14999999999999988,4.960157302235693,2893,0.10957483581057725,450,647,1479
apartment_2,seq_0007,30,random,24,14,32768,0.9141845703125,0.726776123046875,0.7784083322205902,0.1767425320056899,0.14999999999999994,4.739203804378725,2144,0.13013059701492538,411,416,1038
apartment_2,seq_0007,30,random,25,22,32768,0.904815673828125,0.666015625,0.71708995244359,0.18050657261942932,0.1499999999999998,5.158087650591931,2170,0.1271889400921659,398,662,834
apartment_2,seq_0007,30,random,26,9,32768,0.94683837890625,0.73651123046875,0.7705472829239992,0.13030998851894374,0.14999999999999988,4.460425300453237,1504,0.10571808510638298,250,250,845
apartment_2,seq_0007,30,random,27,27,32768,0.945831298828125,0.8280029296875,0.8361888168296067,0.6850704225352112,0.14999999999999988,6.465671360674965,862,0.6415313225058005,309,0,0
apartment_2,seq_0007,30,random,28,24,32768,0.863555908203125,0.703277587890625,0.7814962716895784,0.20823082084544844,0.14999999999999988,5.297725542439354,2554,0.16953797963978073,766,765,590
apartment_2,seq_0007,30,random,29,1,32768,0.913818359375,0.760467529296875,0.8199305370024045,0.12995750708215298,0.14999999999999988,4.618756692146342,2250,0.08577777777777777,342,527,1188
apartment_2,seq_0007,30,random,30,15,32768,0.949127197265625,0.72540283203125,0.7614224623002476,0.05338932213557288,0.1499999999999998,4.855292064666619,1557,0.04431599229287091,152,226,1110
apartment_2,seq_0007,30,sequential,1,0,32768,0.0,0.74969482421875,,0.74969482421875,,,10860,0.47808471454880297,2040,1534,2094
apartment_2,seq_0007,30,sequential,2,1,32768,0.662506103515625,0.760467529296875,0.924961997328297,0.4375621665611719,0.14999999999999988,4.618756692146342,6878,0.318551904623437,1583,1171,1933
apartment_2,seq_0007,30,sequential,3,2,32768,0.800445556640625,0.743621826171875,0.8626710892523543,0.26609573329255237,0.14999999999999988,4.510524342320671,4750,0.2183157894736842,1231,871,1611
apartment_2,seq_0007,30,sequential,4,3,32768,0.845794677734375,0.744232177734375,0.8395092909976547,0.22165050465070255,0.14999999999999988,4.487185923330671,3808,0.17331932773109243,842,831,1475
apartment_2,seq_0007,30,sequential,5,4,32768,0.79779052734375,0.744537353515625,0.857700252467294,0.29806821611832174,0.1500000000000007,4.564005183893555,4970,0.2535211267605634,1208,1006,1496
apartment_2,seq_0007,30,sequential,6,5,32768,0.772186279296875,0.74688720703125,0.8223926016677864,0.49095780308104486,0.14999999999999983,4.500348922241867,4413,0.2866530704736007,916,694,1538
apartment_2,seq_0007,30,sequential,7,6,32768,0.795166015625,0.736236572265625,0.8386935830518882,0.33849821215733017,0.14999999999999983,4.571593640854648,4583,0.2509273401701942,1094,865,1474
apartment_2,seq_0007,30,sequential,8,7,32768,0.88922119140625,0.73577880859375,0.8044134806781522,0.18484848484848485,0.14999999999999994,4.500348922241869,2837,0.15227352837504407,734,550,1121
apartment_2,seq_0007,30,sequential,9,8,32768,0.794219970703125,0.73919677734375,0.8531027857829011,0.2995699243660092,0.14999999999999983,4.4173238761008,4775,0.23853403141361257,1147,811,1678
apartment_2,seq_0007,30,sequential,10,9,32768,0.822845458984375,0.73651123046875,0.8423395022809035,0.24496124031007752,0.14999999999999988,4.460425300453237,4203,0.2050916012372115,1046,828,1467
apartment_2,seq_0007,30,sequential,11,10,32768,0.875213623046875,0.730010986328125,0.797447609749294,0.2570310589386158,0.1500000000000003,4.550393826637105,3061,0.21202221496243057,587,495,1330
apartment_2,seq_0007,30,sequential,12,11,32768,0.871337890625,0.744903564453125,0.822254132810311,0.22106261859582543,0.14999999999999983,4.421711320924159,3127,0.18803965462104252,623,592,1324
apartment_2,seq_0007,30,sequential,13,12,32768,0.89019775390625,0.74676513671875,0.8075762769969146,0.2537520844913841,0.14999999999999988,4.564005183893531,2776,0.20280979827089338,535,444,1234
apartment_2,seq_0007,30,sequential,14,13,32768,0.885467529296875,0.73406982421875,0.8023436153713597,0.20623501199040767,0.1500000000000003,4.7109534474451245,2945,0.16808149405772496,526,611,1313
apartment_2,seq_0007,30,sequential,15,14,32768,0.87396240234375,0.726776123046875,0.8032334660241637,0.19661016949152543,0.14999999999999994,4.739203804378725,3121,0.162447933354694,592,688,1334
apartment_2,seq_0007,30,sequential,16,15,32768,0.920654296875,0.72540283203125,0.7757889154070539,0.14076923076923076,0.1499999999999998,4.855292064666619,2388,0.12395309882747069,292,364,1436
apartment_2,seq_0007,30,sequential,17,16,32768,0.84771728515625,0.717041015625,0.8013895888832889,0.24749498997995992,0.1500000000000003,4.960157302235706,3805,0.19816031537450723,804,705,1542
apartment_2,seq_0007,30,sequential,18,17,32768,0.856109619140625,0.72491455078125,0.8077567461590561,0.2320254506892895,0.14999999999999988,4.960157302235693,3715,0.19784656796769853,675,763,1542
apartment_2,seq_0007,30,sequential,19,18,32768,0.80609130859375,0.69647216796875,0.8050654955705308,0.24504249291784702,0.14999999999999988,4.960157302235693,4610,0.19761388286334056,1149,1054,1496
apartment_2,seq_0007,30,sequential,20,19,32768,0.835479736328125,0.697540283203125,0.77966906527377,0.28046744574290483,0.1500000000000003,5.014139951060645,3810,0.19868766404199475,793,796,1464
apartment_2,seq_0007,30,sequential,21,20,32768,0.901214599609375,0.697906494140625,0.7547323151942027,0.1794871794871795,0.14999999999999988,5.0686503724493,2524,0.1434231378763867,590,602,970
apartment_2,seq_0007,30,sequential,22,21,32768,0.81207275390625,0.683074951171875,0.7853438556933484,0.24114972393634296,0.14999999999999988,5.016464718252514,3787,0.1914444151043042,933,889,1240
apartment_2,seq_0007,30,sequential,23,22,32768,0.863861083984375,0.666015625,0.7142402939202317,0.36000896659941717,0.1499999999999998,5.158087650591931,2527,0.2077562326869806,497,672,833
apartment_2,seq_0007,30,sequential,24,23,32768,0.7861328125,0.660614013671875,0.7564052795031055,0.3085045662100457,0.14999999999999988,6.045239958766328,3242,0.19617520049352252,1180,800,626
apartment_2,seq_0007,30,sequential,25,24,32768,0.765838623046875,0.703277587890625,0.7799163179916317,0.452626091489639,0.14999999999999988,5.297725542439354,3518,0.32632177373507676,955,838,577
apartment_2,seq_0007,30,sequential,26,25,32768,0.704742431640625,0.744171142578125,0.8219373836227428,0.5585529715762274,0.15000000000000077,6.470895293224636,3811,0.3838887431120441,1486,593,269
apartment_2,seq_0007,30,sequential,27,26,32768,0.8033447265625,0.825653076171875,0.8789697614344325,0.6078522656734947,0.1499999999999998,7.263202826677129,2157,0.5753361149745017,897,19,0
apartment_2,seq_0007,30,sequential,28,27,32768,0.875946044921875,0.8280029296875,0.8427342089677037,0.7239852398523985,0.14999999999999988,6.465671360674965,1939,0.7199587416193914,541,2,0
apartment_2,seq_0007,30,sequential,29,28,32768,0.869110107421875,0.79278564453125,0.7943396888935707,0.782466775472138,0.15000000000000038,5.828401021970478,1548,0.7777777777777778,260,84,0
apartment_2,seq_0007,30,sequential,30,29,32768,0.933319091796875,0.8033447265625,0.8074093450609816,0.7464530892448512,0.1499999999999993,5.808445629765733,929,0.7039827771797632,275,0,0
apartment_2,seq_0003,31,spread,1,0,32768,0.0,0.7445068359375,,0.7445068359375,,,11436,0.5005246589716684,2222,1127,2363
apartment_2,seq_0003,31,spread,2,30,32768,0.012969970703125,0.54205322265625,0.15764705882352942,0.5471044739201681,4.500000000000001,72.60929111228478,8151,0.1799779168200221,805,1122,4757
apartment_2,seq_0003,31,spread,3,15,32768,0.443359375,0.681427001953125,0.9306855726872246,0.48289473684210527,2.2500000000000004,51.02753957696757,8507,0.23580580698248502,1607,2118,2776
apartment_2,seq_0003,31,spread,4,23,32768,0.480865478515625,0.686676025390625,0.9143237926001142,0.4758097701487273,1.0500000000000014,34.68940777214003,5649,0.22446450699238804,826,1108,2447
apartment_2,seq_0003,31,spread,5,7,32768,0.6846923828125,0.741943359375,0.9064895703333927,0.38463027487417734,1.0500000000000005,28.758344820617516,6686,0.294495961711038,1582,1124,2011
apartment_2,seq_0003,31,spread,6,11,32768,0.788787841796875,0.73736572265625,0.8533292064843115,0.30429128738621586,0.5999999999999992,17.475635571711695,5155,0.2510184287099903,1257,780,1824
apartment_2,seq_0003,31,spread,7,19,32768,0.656524658203125,0.646331787109375,0.8919258122995398,0.17689915593069747,0.5999999999999991,19.4294669384091,4901,0.15200979391960825,1405,1068,1683
apartment_2,seq_0003,31,spread,8,27,32768,0.7216796875,0.63629150390625,0.8090747631935047,0.1882675438596491,0.4500000000000013,20.48370415397467,4012,0.05707876370887338,432,750,2601
apartment_2,seq_0003,31,spread,9,4,32768,0.795318603515625,0.75323486328125,0.8708798587928323,0.2961085433129566,0.4500000000000004,13.134687735135968,4898,0.2523478971008575,1034,944,1684
apartment_2,seq_0003,31,spread,10,2,32768,0.70849609375,0.729034423828125,0.8117246726395589,0.5280569514237856,0.30000000000000004,9.081453703049892,5104,0.28605015673981193,1050,930,1664
apartment_2,seq_0003,31,spread,11,13,32768,0.83740234375,0.702545166015625,0.8159256559766764,0.11861861861861862,0.3,9.262030633892701,4183,0.09921109251733205,1053,983,1732
apartment_2,seq_0003,31,spread,12,25,32768,0.769989013671875,0.69073486328125,0.8092425983908684,0.2940161868117288,0.3,11.843290332929554,3463,0.07652324574068727,392,649,2157
apartment_2,seq_0003,31,spread,13,9,32768,0.875091552734375,0.74285888671875,0.825283347863993,0.16540434888834596,0.2999999999999992,8.973177305093152,3296,0.15048543689320387,774,627,1399
apartment_2,seq_0003,31,spread,14,17,32768,0.821533203125,0.662109375,0.7705052005943537,0.1631326949384405,0.29999999999999916,9.676603825643937,3771,0.10554229647308407,784,847,1742
apartment_2,seq_0003,31,spread,15,21,32768,0.720703125,0.68609619140625,0.8384146341463414,0.2930506993006993,0.29999999999999916,10.487339967274451,3457,0.15070870697136246,748,874,1314
apartment_2,seq_0003,31,spread,16,29,32768,0.811126708984375,0.629974365234375,0.7568757289589526,0.08498949749555663,0.15000000000000133,6.835557325348987,3920,0.02295918367346939,256,569,3005
apartment_2,seq_0003,31,spread,17,6,32768,0.91412353515625,0.749542236328125,0.8012285504440142,0.19936034115138593,0.15000000000000044,4.4173238761008164,2349,0.16773094934014474,486,389,1080
apartment_2,seq_0003,31,spread,18,14,32768,0.89556884765625,0.68829345703125,0.7570026579431609,0.09906487434248977,0.1500000000000004,4.683037149147204,2634,0.06643887623386484,536,764,1159
apartment_2,seq_0003,31,spread,19,24,32768,0.90948486328125,0.693115234375,0.7600496610965707,0.020566419420094403,0.14999999999999963,5.744629467803812,2188,0.012797074954296161,146,307,1707
