scene,seq,n_steps,N_req,N,seed,n_vox,ranking,frac,ref,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
apartment_2,seq_0009,25,1,1,0,11429,conf_sum,0.1,subset,1142,14566,0.07288044093643037,1.1093203733793289,0.5911004071578796,0.809106830122592,0.22916380612385007,0.35716699341901853,0.9693520140105079,0.3488946862556639,0.5131084594882044,1.0,0.48530825209391737,0.6534781603882598,0.06333017077798861
apartment_2,seq_0009,25,1,1,0,11429,conf_mean,0.5,fixed,5714,60306,0.2742892478373494,1.2446327262083556,0.7594609870228526,0.4698984949247462,0.1736477299107883,0.25358491366500124,0.6531326566328316,0.2611514608828309,0.3731149741360927,0.8452922646132307,0.36488906576460056,0.5097383292741224,0.07652819119106165
apartment_2,seq_0009,25,1,1,0,11429,conf_mean,0.5,subset,5714,14566,0.2904037825233197,0.6833451663943872,0.48687447445885346,0.419845992299615,0.4067005354936153,0.41316873074038757,0.6186559327966399,0.5470959769325827,0.5806795924823033,0.8361918095904796,0.6583825346697789,0.7367102013794792,0.10722172241760039
apartment_2,seq_0009,25,1,1,0,11429,conf_mean,0.25,fixed,2857,60306,0.08529233650220043,1.676985836666828,0.8811390865845142,0.7287364368218411,0.12937352833880542,0.21973688195787486,0.9345467273363668,0.18233674924551455,0.3051387469748368,0.9961498074903745,0.26154943123403973,0.41431593110806586,0.06955132859009729
apartment_2,seq_0009,25,1,1,0,11429,conf_mean,0.25,subset,2857,14566,0.0941673241594746,0.9263609643605486,0.5102641442600115,0.6898844942247112,0.35116023616641495,0.46541708506315366,0.9117955897794889,0.46251544693120966,0.6137177588650057,0.9943997199859993,0.5680351503501304,0.7230432514973971,0.11504332393778056
apartment_2,seq_0009,25,1,1,0,11429,conf_mean,0.1,fixed,1142,60306,0.061381808763898656,2.049389698000542,1.0553857533822204,0.8598949211908932,0.06271349451132557,0.11690119990803836,0.999124343257443,0.09549630219215335,0.17433013091409477,1.0,0.1595861108347428,0.27524667524667523,0.03519553072625698
apartment_2,seq_0009,25,1,1,0,11429,conf_mean,0.1,subset,1142,14566,0.06466127983027438,1.2389671634076918,0.6518142216189831,0.850262697022767,0.18625566387477688,0.3055734448636317,0.999124343257443,0.27159137717973364,0.42708774589761034,1.0,0.40512151585884937,0.5766355596814384,0.05606595995288575
apartment_2,seq_0009,25,1,1,0,1848,conf_filter50,1.0,fixed,1848,60306,0.06638263287297957,1.8532766564614853,0.9598296446672324,0.8138528138528138,0.09287633071336185,0.16672600311652924,0.987012987012987,0.13725002487314694,0.2409890845566158,1.0,0.21452260139952906,0.35326242780880085,0.05376505271573477
apartment_2,seq_0009,25,1,1,0,11429,support_matchE50,1.0,fixed,1848,60306,0.13711336692086223,1.3379830935894828,0.7375482302551725,0.6574675324675324,0.09816601996484595,0.1708261119710445,0.8214285714285714,0.15847511027095149,0.2656913855269504,0.9588744588744589,0.2916127748482738,0.447217747039419,0.04432009507774586
apartment_2,seq_0009,25,1,1,0,1848,conf_filter50,1.0,subset,1848,14566,0.07160085974779751,1.073948560015466,0.5727747098816317,0.783008658008658,0.2629410957023205,0.3936807743406978,0.9805194805194806,0.36901002334202937,0.5362187567718987,1.0,0.49897020458602226,0.6657506641018595,0.08955728286583305
apartment_2,seq_0009,25,1,1,0,11429,support_matchE50,1.0,subset,1848,14566,0.14256969474879605,0.702544653421148,0.42255717408497206,0.6358225108225108,0.2812714540711245,0.3900117741390713,0.808982683982684,0.42660991349718524,0.5586307874269965,0.9594155844155844,0.6197308801318138,0.7530390345552426,0.07622120841215088
apartment_2,seq_0009,25,1,1,0,1848,conf_filter50,0.5,fixed,924,60306,0.06391017012491321,1.9825253033495052,1.0232177367372093,0.8538961038961039,0.06442145060193015,0.11980436485588544,1.0,0.10582694922561603,0.19139875239923224,1.0,0.1832653467316685,0.3097620449003616,0.029930027069819704
apartment_2,seq_0009,25,1,1,0,11429,support_matchE50,0.5,fixed,924,60306,0.0790580320180515,2.0400892936884185,1.059573662853235,0.8062770562770563,0.06470334626736975,0.11979333497591288,0.9502164502164502,0.1006201704639671,0.18197108725909608,0.9978354978354979,0.16766159254468876,0.28708555353003734,0.028616608855335644
apartment_2,seq_0009,25,1,1,0,1848,conf_filter50,0.5,subset,924,14566,0.0671413011199919,1.1790471740886457,0.6230942376043188,0.8354978354978355,0.18968831525470273,0.3091812676131059,0.9978354978354979,0.30131813812989156,0.4628643234243554,1.0,0.45132500343265136,0.6219489120151372,0.05018007202881152
apartment_2,seq_0009,25,1,1,0,11429,support_matchE50,0.5,subset,924,14566,0.08113912630343671,1.167314219314804,0.6242266728091204,0.7943722943722944,0.1975147604009337,0.3163671763575043,0.9448051948051948,0.309213236303721,0.4659361692219146,0.9978354978354979,0.4493340656322944,0.6196391803601214,0.05106331851495855
apartment_2,seq_0009,25,1,1,0,1848,conf_filter50,0.25,fixed,462,60306,0.06738638486079226,2.35386341750505,1.210624901182921,0.854978354978355,0.03487215202467416,0.06701111015383066,1.0,0.05947998540775379,0.11228147058363203,1.0,0.11602493947534243,0.20792535251028932,0.01452036455383348
apartment_2,seq_0009,25,1,1,0,11429,support_matchE50,0.25,fixed,462,60306,0.07072096498278467,2.3577251956107874,1.214223080296786,0.8484848484848485,0.03492189831857526,0.06708280576497128,0.987012987012987,0.06170198653533645,0.11614340134540152,1.0,0.11605810367127649,0.20797860485848005,0.013633089824055972
apartment_2,seq_0009,25,1,1,0,1848,conf_filter50,0.25,subset,462,14566,0.06975487361630923,1.4436823313790834,0.7567186024976963,0.841991341991342,0.10785390635727035,0.19121442258231258,1.0,0.1855691335987917,0.3130464995077885,1.0,0.32871069614169984,0.49478144052908957,0.023341978510559466
apartment_2,seq_0009,25,1,1,0,11429,support_matchE50,0.25,subset,462,14566,0.07293839572906095,1.4423721150546294,0.7576552553918452,0.8354978354978355,0.11032541535081697,0.19491304668879844,0.9848484848484849,0.19579843471097075,0.3266544613232167,1.0,0.32994645063847317,0.4961800536857319,0.022079684223510546
apartment_2,seq_0009,25,1,1,0,1848,conf_filter50,0.1,fixed,184,60306,0.07231895624355582,2.7572450820203724,1.4147820191319642,0.8967391304347826,0.012834543826484928,0.025306883864766004,1.0,0.023248101349782776,0.04543981331431905,1.0,0.05213411600835738,0.09910165484633571,0.0051226327227569075
apartment_2,seq_0009,25,1,1,0,11429,support_matchE50,0.1,fixed,184,60306,0.07269558976750427,2.714123654857903,1.3934096223127035,0.8967391304347826,0.012967200610221205,0.025564725236166114,0.9945652173913043,0.0227838026067058,0.04454710654281308,1.0,0.05369283321725865,0.10191363464685887,0.00517464424320828
apartment_2,seq_0009,25,1,1,0,1848,conf_filter50,0.1,subset,184,14566,0.076060245327237,1.7799182571997807,0.9279892512635088,0.8913043478260869,0.04126046958670877,0.07886987638672838,1.0,0.0779211863243169,0.14457677854913698,1.0,0.17582040367980228,0.29905996379984817,0.004893964110929853
apartment_2,seq_0009,25,1,1,0,11429,support_matchE50,0.1,subset,184,14566,0.0765095723886683,1.7456029243804985,0.9110562483845834,0.8913043478260869,0.04112316353151174,0.07861898969204176,0.9945652173913043,0.07620486063435397,0.14156298413348858,1.0,0.18055746258409996,0.30588508955571064,0.0050200803212851405
apartment_2,seq_0009,25,1,1,1,5208,support,1.0,fixed,5208,60306,0.22973922384116957,1.7644452004438014,0.9970922121424854,0.2054531490015361,0.07102112559281,0.10555422503656547,0.4879032258064516,0.1803634795874374,0.26336767281116596,0.9254992319508448,0.38382582164295426,0.5426162161312491,0.02739841156448292
apartment_2,seq_0009,25,1,1,1,5208,support,1.0,subset,5208,13036,0.26873936301516754,0.3791330092399158,0.32393618612754166,0.16685867895545314,0.1693003988953667,0.16807067110559215,0.4176267281105991,0.42390303774163857,0.4207414778938888,0.881336405529954,0.7876649278919914,0.8318720451673071,0.04126764734919538
apartment_2,seq_0009,25,1,1,1,5208,support,0.5,fixed,2604,60306,0.20416746694567672,1.8017269778727674,1.002947222409222,0.22964669738863286,0.043925977514675155,0.07374607620719302,0.5468509984639017,0.13953835439259776,0.22234228461161745,0.9589093701996928,0.3682883958478427,0.5321817181263416,0.016046511627906976
apartment_2,seq_0009,25,1,1,1,5208,support,0.5,subset,2604,13036,0.22571327937122163,0.4071535251043107,0.31643340223776617,0.2054531490015361,0.12964099416999078,0.15897114906171594,0.5026881720430108,0.35685793188094506,0.417402302534669,0.9370199692780338,0.7684872660325253,0.8444266896085432,0.03370640291514836
apartment_2,seq_0009,25,1,1,1,5208,support,0.25,fixed,1302,60306,0.16637757959780236,2.3892521854721194,1.277814882534961,0.3010752688172043,0.030378403475607735,0.055188321972044346,0.6466973886328725,0.0796935628295692,0.1419004982619113,0.9961597542242704,0.21457234769343017,0.35308940235920433,0.010924659219526598
